id_gene,id_string,gene,Cyte_vs_Gonia,Cyte_vs_Tid,logCPM_CyteGonia,logFC_CyteGonia,FDR_CyteGonia,logCPM_CyteTid,logFC_CyteTid,FDR_CyteTid,biotype
ENSMUSG00000000317,10090.ENSMUSP00000000326,Bcl6b,True,True,4.401711893331401,-1.9963497776801598,8.462221834016207e-90,2.33434944052839,-0.316594389789272,0.0444857879918935,protein_coding
ENSMUSG00000000318,10090.ENSMUSP00000000327,Clec10a,False,True,,,,0.519301472786378,-0.492497748954961,0.0554624982026592,protein_coding
ENSMUSG00000000339,10090.ENSMUSP00000000348,Rtca,True,True,6.64876277294605,1.65780949006899,2.6301178369379387e-179,6.766809373055071,0.11906923854062101,0.0547341010162542,protein_coding
ENSMUSG00000000340,10090.ENSMUSP00000000349,Dbt,True,True,3.5474491146000298,-1.70420620066017,2.6217605367239196e-62,1.5345914915670702,-0.826934055189774,9.824856349288941e-07,protein_coding
ENSMUSG00000000346,10090.ENSMUSP00000000356,Dazap2,True,True,6.458552249341039,0.27687564259694303,7.516579633750841e-06,5.892468581815139,-0.29985984540793104,2.81121944781933e-05,protein_coding
ENSMUSG00000000355,10090.ENSMUSP00000000365,Mcts1,True,False,2.57994125486795,-2.78658238972815,3.2102655489215994e-51,,,,protein_coding
ENSMUSG00000000365,10090.ENSMUSP00000093469,Rnf17,True,True,7.73269672412155,3.6682443245560097,1.9783465078e-313,8.21725302063899,0.271287730003098,0.0007278442924559059,protein_coding
ENSMUSG00000000374,10090.ENSMUSP00000000384,Trappc10,True,True,5.675006546305469,-1.2711072884688701,2.10520104614413e-74,4.3233380374909505,0.0159070735808298,0.875548023610775,protein_coding
ENSMUSG00000000378,10090.ENSMUSP00000000388,Ccm2,True,True,4.9669742940851,-1.9976400537510401,2.681859027185489e-137,2.8462859116307206,-0.470977051390692,3.7699312556237e-05,protein_coding
ENSMUSG00000000384,10090.ENSMUSP00000000394,Tbrg4,True,True,6.34290567941212,0.436917157381508,5.06834915733975e-07,5.70921673779392,-0.6460813373755021,3.2283530459590395e-11,protein_coding
ENSMUSG00000000385,10090.ENSMUSP00000000395,Tmprss2,True,False,3.90091344431067,-3.97475431080521,2.558236109011249e-242,,,,protein_coding
ENSMUSG00000000399,10090.ENSMUSP00000085523,Ndufa9,True,True,6.4489156604029,1.88289069927183,2.2688797958431094e-163,6.372263747258151,-0.41728337801051507,1.52744621612582e-09,protein_coding
ENSMUSG00000000409,10090.ENSMUSP00000066209,Lck,True,False,1.24709467795006,0.188275785252146,0.3619139866972879,,,,protein_coding
ENSMUSG00000000411,10090.ENSMUSP00000000421,Tssk3,False,True,,,,5.96093686887627,3.09957816771906,0.0,protein_coding
ENSMUSG00000000420,10090.ENSMUSP00000000430,Galnt1,True,True,6.16741293336587,-4.10953632521648,0.0,2.2397263751297096,-0.379229277943063,0.0232740073996352,protein_coding
ENSMUSG00000000439,10090.ENSMUSP00000000449,Mkrn2,True,True,6.70357906994474,2.19556303631419,1.6240645122272892e-253,6.81287248139671,-0.13607045687621902,0.0369036113177873,protein_coding
ENSMUSG00000000440,10090.ENSMUSP00000000450,Pparg,True,True,2.1947680049221,-0.615926349153011,0.00015209255978113602,1.3315261029659098,0.135243042589843,0.514128791377182,protein_coding
ENSMUSG00000000441,10090.ENSMUSP00000000451,Raf1,True,True,6.5162269687238705,-0.9373102005413539,2.29904769536757e-44,4.85839007594441,-1.51657094485448,5.494353889923769e-69,protein_coding
ENSMUSG00000000530,10090.ENSMUSP00000000542,Acvrl1,True,True,5.0102153147180095,-4.77660796407626,0.0,0.414654209230092,-0.527539048578692,0.0739640433001717,protein_coding
ENSMUSG00000000532,10090.ENSMUSP00000000544,Acvr1b,True,True,4.67738539067668,0.544844187447218,3.4437190848364e-14,3.69238429116515,-2.42517284014116,3.490372297263569e-86,protein_coding
ENSMUSG00000000538,10090.ENSMUSP00000099744,Tom1l2,True,True,5.08874848769437,-1.74017998044043,1.5614658620443194e-87,2.98449462032868,-1.04085813444592,2.21345314930335e-16,protein_coding
ENSMUSG00000000552,10090.ENSMUSP00000130176,Zfp385a,True,True,5.95756470262934,4.34156019705038,4.1508520308335684e-120,6.3745170639327595,0.0103033242681511,0.9551632588936658,protein_coding
ENSMUSG00000000561,10090.ENSMUSP00000010278,Wdr77,True,True,5.50146420075358,-1.48198266437206,4.899489328725969e-124,3.796213633436,-0.44299374628302796,1.9215564568438498e-06,protein_coding
ENSMUSG00000000562,10090.ENSMUSP00000000574,Adora3,False,True,,,,2.7934762246319105,2.7440548683827997,1.7108861576814196e-89,protein_coding
ENSMUSG00000000563,10090.ENSMUSP00000113022,Atp5f1,True,True,6.84568986118153,0.518078497566421,1.05356832998336e-13,6.27695903842554,-0.557016422319587,4.47424830558597e-13,protein_coding
ENSMUSG00000000567,10090.ENSMUSP00000000579,Sox9,True,False,6.95789386268291,-7.39163198642974,0.0,,,,protein_coding
ENSMUSG00000000568,10090.ENSMUSP00000132735,Hnrnpd,True,True,7.657403792300251,-1.02850586357874,1.3320961114718999e-77,6.25281296417964,-0.517795304918817,4.6300198037400206e-15,protein_coding
ENSMUSG00000000579,10090.ENSMUSP00000090644,Dynlt1c,False,True,,,,0.5688106266912359,-0.00923625421484639,0.989764792612588,protein_coding
ENSMUSG00000000581,10090.ENSMUSP00000000594,C1d,True,True,5.427193814885711,-1.69987733678365,2.9403939771127597e-97,3.8238422560077403,0.162267906289437,0.15889095710894802,protein_coding
ENSMUSG00000000594,10090.ENSMUSP00000000608,Gm2a,True,True,7.1864380518507005,1.0482724854346601,8.36548315287984e-56,6.96010844604193,-0.215241002694116,0.0038222187848574603,protein_coding
ENSMUSG00000000600,10090.ENSMUSP00000078985,Krit1,True,True,5.965249425732,0.0227717487315607,0.743390764038437,4.82965449993833,-1.71390924972224,3.02193173252266e-79,protein_coding
ENSMUSG00000000605,10090.ENSMUSP00000000619,Clcn4,True,True,6.0110511981135,0.304306581234213,4.5494175275444404e-08,5.133347933144781,-1.21739318774286,4.419792536814921e-47,protein_coding
ENSMUSG00000000628,10090.ENSMUSP00000000642,Hk2,True,True,8.07154409490748,-5.82281877058207,0.0,2.90515181457965,0.48843340298295096,2.32077025311668e-05,protein_coding
ENSMUSG00000000631,10090.ENSMUSP00000130696,Myo18a,True,True,7.5464102856371,-1.09124024662109,5.856300739676789e-56,5.90321214254641,-1.07100497653494,8.580382218810258e-37,protein_coding
ENSMUSG00000000632,10090.ENSMUSP00000091532,Sez6,True,True,1.9727845607878798,1.83564444476994,2.7108771387504503e-30,2.06156359170155,-0.25727546964520304,0.0866238985367509,protein_coding
ENSMUSG00000000708,10090.ENSMUSP00000000724,Kat2b,True,True,5.086709600547089,-1.69433866235091,4.281257096102979e-99,5.05780699798914,2.4595781954489104,1.0973496481311397e-122,protein_coding
ENSMUSG00000000711,10090.ENSMUSP00000000727,Rab5b,True,True,5.00443931752631,-0.108916680511517,0.0792707353378405,4.1638466741250495,-0.510140578085064,5.5545134215239405e-09,protein_coding
ENSMUSG00000000730,10090.ENSMUSP00000121562,Dnmt3l,False,True,,,,2.64385659863545,2.40597850576675,1.0571709528807399e-71,protein_coding
ENSMUSG00000000732,10090.ENSMUSP00000101032,Icosl,True,True,2.17607523944979,-2.42301260103905,1.16335929007369e-37,0.5830897094250159,1.29398986832078,5.88785383077412e-07,protein_coding
ENSMUSG00000000738,10090.ENSMUSP00000119552,Spg7,True,True,7.17469458362408,1.85312627081856,2.534677479524929e-137,7.117818731506819,-0.33332974824184997,2.3575023830019396e-05,protein_coding
ENSMUSG00000000740,10090.ENSMUSP00000000756,Rpl13,True,True,6.8207719699596705,0.210955849572142,0.00349352709974875,6.27683592987084,-0.17764354038322103,0.0301096255272589,protein_coding
ENSMUSG00000000743,10090.ENSMUSP00000000759,Chmp1a,True,True,5.70554798852566,0.827907815840102,7.619109580417109e-14,5.44647918593587,-0.139533497804803,0.24956534518508497,protein_coding
ENSMUSG00000000751,10090.ENSMUSP00000000767,Rpa1,True,True,8.6804490393961,3.29932406441159,0.0,8.699991167301151,-0.6434659899348121,7.5741619625488e-35,protein_coding
ENSMUSG00000000753,10090.ENSMUSP00000000769,Serpinf1,True,True,5.34112449539396,-4.40839816708218,0.0,1.7960290658181,0.98921793426563,4.4601585169665497e-10,protein_coding
ENSMUSG00000000759,10090.ENSMUSP00000000776,Tubgcp3,True,True,5.151484124838941,-2.20678712105641,1.3106392107904498e-173,3.0783550779721898,0.0491704551469607,0.693558586011799,protein_coding
ENSMUSG00000000776,10090.ENSMUSP00000000793,Polr3d,True,True,5.872194816801269,-2.5198144861492797,1.4569985418073492e-271,3.1773187493302597,-0.9112438942498771,2.18406995698625e-13,protein_coding
ENSMUSG00000000782,10090.ENSMUSP00000084055,Tcf7,True,True,5.03529106389503,-2.45895703329996,1.2496634284602594e-177,2.4334122299064602,-0.7614286673177959,2.1822293285598998e-07,protein_coding
ENSMUSG00000000787,10090.ENSMUSP00000000804,Ddx3x,True,True,8.9544802384987,-4.7458149392749505,0.0,4.14889951920834,-1.1779858393861202,3.4281148178081696e-26,protein_coding
ENSMUSG00000000794,10090.ENSMUSP00000000811,Kcnn3,True,True,2.9283089828019304,0.256714768265164,0.0292835307434087,2.6080085062438996,0.21834644290356603,0.12764378735620802,protein_coding
ENSMUSG00000000804,10090.ENSMUSP00000103710,Usp32,True,True,8.44110250054886,1.85796595239422,6.158131992194698e-228,8.32251159088148,-0.45721017374823,8.058586596382728e-15,protein_coding
ENSMUSG00000000811,10090.ENSMUSP00000000828,Txnrd3,True,True,9.14909494547814,4.29580464804377,0.0,9.62580032478423,0.20520850734432702,7.069197017628721e-05,protein_coding
ENSMUSG00000000823,10090.ENSMUSP00000104417,Zfp512b,True,True,6.83677837758471,1.70239804896205,1.0167887733631197e-149,6.60681325203697,-0.6848678069292641,1.1002100393311898e-22,protein_coding
ENSMUSG00000000826,10090.ENSMUSP00000072175,Dnajc5,True,True,6.9497480228983495,-2.4969993394771604,0.0,4.21728507483303,-1.10389251999891,5.64676692602848e-33,protein_coding
ENSMUSG00000000827,10090.ENSMUSP00000117690,Tpd52l2,True,True,5.91808715626187,-2.7693934931036095,0.0,3.2002085170138597,-0.367647374504885,0.000299249838921156,protein_coding
ENSMUSG00000000838,10090.ENSMUSP00000085906,Fmr1,True,True,6.55058569276825,-3.59292661942755,0.0,4.107573067861799,1.4384790245003602,6.974582165434099e-53,protein_coding
ENSMUSG00000000861,10090.ENSMUSP00000000881,Bcl11a,False,True,,,,3.7779883561323704,-0.22339922763153103,0.0185866313275037,protein_coding
ENSMUSG00000000881,10090.ENSMUSP00000085299,Dlg3,True,True,3.67579032611309,-1.35240723058655,1.73984116308834e-45,3.3541541421077103,1.8382625865428102,3.557963858840079e-63,protein_coding
ENSMUSG00000000884,10090.ENSMUSP00000130371,Gnb1l,True,True,4.694756654572259,3.7777496905094505,1.848712167796899e-276,5.05464475766493,-0.130081214864104,0.15064724756438902,protein_coding
ENSMUSG00000000902,10090.ENSMUSP00000000925,Smarcb1,True,True,6.48239157166426,1.2854273688169,5.891795625260468e-91,6.04568749531709,-0.966634677560691,4.41618281376566e-39,protein_coding
ENSMUSG00000000915,10090.ENSMUSP00000000939,Hip1r,True,True,5.89195045544396,0.750348698226837,2.5912437470414502e-08,5.327253643403861,-0.8311113815667079,4.37323980065956e-08,protein_coding
ENSMUSG00000000916,10090.ENSMUSP00000000940,Nsun5,True,True,3.85621998157877,-0.35262475726953,0.00024134359629536802,2.74865566256105,-0.9155626835886501,1.56866181018998e-11,protein_coding
ENSMUSG00000000934,10090.ENSMUSP00000000958,Top1mt,True,True,2.9090960255366003,-1.30025230438038,2.0909928816464896e-27,2.65514407164104,1.90258435149364,5.89719376564461e-49,protein_coding
ENSMUSG00000000942,10090.ENSMUSP00000098943,Hoxa4,False,True,,,,5.96725531924034,-0.167778442317607,0.0181590123810588,protein_coding
ENSMUSG00000000957,10090.ENSMUSP00000087119,Mmp14,True,True,6.47233328885337,-5.26274967953674,0.0,1.52675484265578,-0.21312167990129002,0.266872229463955,protein_coding
ENSMUSG00000000958,10090.ENSMUSP00000000984,Slc7a7,True,True,2.7110843910479,1.20021529199125,1.25569664048773e-21,2.72600296761535,0.057325734896760995,0.660867137349129,protein_coding
ENSMUSG00000000959,10090.ENSMUSP00000000985,Oxa1l,True,True,4.56095969830565,-0.7291317915298359,2.8016911880194196e-24,3.12393488320262,-1.23204060584407,4.8345616314490004e-27,protein_coding
ENSMUSG00000000976,10090.ENSMUSP00000001002,Heatr6,True,True,3.9378697623816206,-0.0973217841999516,0.26396287083786896,2.7219167530632995,-2.01874624412885,3.1714835699411e-47,protein_coding
ENSMUSG00000001016,10090.ENSMUSP00000001042,Ilf2,True,True,6.71840180334592,0.805029058848183,4.25337781079011e-43,6.120267681787361,-0.9590656552411411,1.79239398335587e-45,protein_coding
ENSMUSG00000001017,10090.ENSMUSP00000001043,Chtop,True,True,6.81969928767449,0.6729772522232789,1.5040246065126298e-37,6.07824924589983,-1.2596801323675701,2.7490098583138294e-79,protein_coding
ENSMUSG00000001018,10090.ENSMUSP00000122090,Snapin,True,True,5.81743189329969,2.3982712205528,6.456894363702095e-298,5.583551530664151,-1.18940229179788,1.9689453556392798e-56,protein_coding
ENSMUSG00000001034,10090.ENSMUSP00000078087,Mapk7,True,True,4.33023223416247,-2.56060435767723,8.503187323457077e-84,1.79749127398709,-0.30790686682398305,0.166689995234616,protein_coding
ENSMUSG00000001036,10090.ENSMUSP00000001063,Epn2,True,True,6.038456400451761,0.123061027376255,0.0568041088065712,4.929304005426539,-1.82458251315135,3.26445314049563e-95,protein_coding
ENSMUSG00000001039,10090.ENSMUSP00000099717,B9d1,True,True,4.63744784039696,4.469758574743911,0.0,5.33549642778371,0.443799490332745,6.97310169936432e-08,protein_coding
ENSMUSG00000001052,10090.ENSMUSP00000001079,Sec24b,True,True,7.74078515253721,0.0530023792387595,0.305933918103983,8.02296037372679,1.3453078699651297,9.816185780327289e-139,protein_coding
ENSMUSG00000001053,10090.ENSMUSP00000001080,N4bp3,True,True,4.17955406285174,0.22603259916506196,0.0651400853951356,3.89978797323132,0.334104032561357,0.00684091755731676,protein_coding
ENSMUSG00000001054,10090.ENSMUSP00000001081,Rmnd5b,True,True,6.207119757601251,1.0211796745829498,8.129665659919778e-60,6.3013247389274,0.418147021192346,1.0548267535895901e-09,protein_coding
ENSMUSG00000001056,10090.ENSMUSP00000120014,Nhp2,True,True,5.19416439256692,-2.29012221811448,1.1998745373009997e-141,3.33356513572097,0.6043348943243549,6.67812828070172e-06,protein_coding
ENSMUSG00000001062,10090.ENSMUSP00000113575,Vps9d1,True,True,4.597261387710071,1.39958898564073,2.92554599626555e-23,4.36095035919898,-0.6024613048269479,2.4314220792819e-05,protein_coding
ENSMUSG00000001065,10090.ENSMUSP00000001092,Zfp276,True,True,4.1057779225730195,-0.8823986196104721,5.76219367317377e-22,2.48624011413687,-1.60230148281271,7.86193125422539e-21,protein_coding
ENSMUSG00000001089,10090.ENSMUSP00000130758,Luzp1,True,True,6.81544804786075,-0.7259342095538759,8.502111621173629e-35,7.9260572204712405,2.92068120551622,0.0,protein_coding
ENSMUSG00000001098,10090.ENSMUSP00000001125,Kctd10,True,True,6.8098466809804705,-0.756408614071624,1.08357992208758e-34,5.893874340098059,0.16645551799398,0.0385359708115485,protein_coding
ENSMUSG00000001100,10090.ENSMUSP00000001127,Poldip2,True,True,7.39947729288764,2.31337049557944,0.0,7.51012686168447,-0.15800838826080701,0.0105522663862828,protein_coding
ENSMUSG00000001105,10090.ENSMUSP00000118015,Ift20,True,True,7.775942551022051,2.32236897007347,2.500015309395819e-199,7.443275818354469,-1.3546932885093101,1.0110369765419797e-71,protein_coding
ENSMUSG00000001119,10090.ENSMUSP00000001147,Col6a1,True,True,7.84585558577989,-6.289892933448809,0.0,1.9827105503578701,-0.00234126424772515,0.98991030990541,protein_coding
ENSMUSG00000001120,10090.ENSMUSP00000001148,Pcbp3,True,True,7.5796540659511304,4.8736283301766194,0.0,7.78626127455971,-0.436143214986844,1.6353639397446598e-11,protein_coding
ENSMUSG00000001123,10090.ENSMUSP00000103903,Lgals9,True,False,2.4091319923684797,-1.6650108538962098,3.2390879903570096e-24,,,,protein_coding
ENSMUSG00000001127,10090.ENSMUSP00000001155,Araf,True,True,4.16569316101915,-2.83925182428181,1.6743188679806495e-132,1.9071495391608,0.7775142543749429,8.42479680074734e-06,protein_coding
ENSMUSG00000001131,10090.ENSMUSP00000009530,Timp1,True,False,5.17194036588438,-5.1901437914588495,0.0,,,,protein_coding
ENSMUSG00000001134,10090.ENSMUSP00000115342,Uxt,True,True,2.8175927246557904,-2.54924072616954,2.0197101404614099e-72,0.8294167383865491,0.8246303039653051,0.000678652486329428,protein_coding
ENSMUSG00000001138,10090.ENSMUSP00000001166,Cnnm3,True,True,3.1412816670506096,-1.5051589706862802,2.11121577390468e-21,1.12899343809144,-1.44168742064134,4.27810799687866e-12,protein_coding
ENSMUSG00000001143,10090.ENSMUSP00000117200,Lman2l,True,True,3.7900370164157997,0.269940696692004,0.00158101737464171,3.94566384830917,1.03652787554248,6.26041751682282e-29,protein_coding
ENSMUSG00000001150,10090.ENSMUSP00000125960,Mcm3ap,True,True,6.037022657580691,0.16714926927080498,0.00404624566458263,5.28897341635975,-0.6267784924287111,8.541290693349179e-17,protein_coding
ENSMUSG00000001151,10090.ENSMUSP00000001179,Pcnt,True,True,6.6322608675312305,0.588335687594891,3.86046294003472e-21,6.43596912877963,0.18850550645620998,0.008885604595765059,protein_coding
ENSMUSG00000001156,10090.ENSMUSP00000001184,Mxd1,True,True,6.22279661495648,2.08069016274077,1.2090413309056596e-155,6.674017102287519,0.543814156394533,4.70681613776693e-12,protein_coding
ENSMUSG00000001157,10090.ENSMUSP00000001185,Gmcl1,True,True,8.302327056836281,5.0805960260923095,0.0,7.922381325088461,-2.69789569962856,0.0,protein_coding
ENSMUSG00000001158,10090.ENSMUSP00000001186,Snrnp27,True,True,6.52318726081926,1.27997873339071,2.2756464095361795e-79,6.55733403861238,0.155884492040022,0.0272058748983434,protein_coding
ENSMUSG00000001173,10090.ENSMUSP00000001202,Ocrl,True,True,5.26766212426074,-3.54851814535791,0.0,1.5181613443403301,-1.52321907915098,1.5929455634742698e-15,protein_coding
ENSMUSG00000001175,10090.ENSMUSP00000105709,Calm1,True,True,10.7460576515572,1.96897604692522,2.423540835147649e-232,10.5501688892156,-0.691933017982194,7.817416870712289e-32,protein_coding
ENSMUSG00000001211,10090.ENSMUSP00000101028,Agpat3,True,True,8.0610219387769,2.86437152452186,0.0,8.68495958489386,0.653546399490332,2.0993381092494396e-31,protein_coding
ENSMUSG00000001228,10090.ENSMUSP00000001258,Uhrf1,True,True,6.40130842814379,1.41709426165082,4.384907066799469e-116,6.15278542119147,-0.5554922495828721,2.10802496103094e-14,protein_coding
ENSMUSG00000001229,10090.ENSMUSP00000046604,Dpp9,True,True,4.7092612948785195,-0.24488489734507002,0.0406068456307764,3.55243299495929,-1.29517252787496,3.1622924378990194e-17,protein_coding
ENSMUSG00000001247,10090.ENSMUSP00000001279,Lsr,True,True,5.88918216685462,-4.87347122604684,0.0,1.09093632847274,-0.843434370726394,0.00015629029374023202,protein_coding
ENSMUSG00000001248,10090.ENSMUSP00000001280,Gramd1a,True,True,5.497511684644481,-1.5371545251598,9.28131472904705e-112,3.58556046919015,-0.914984005501823,1.0098564399536899e-17,protein_coding
ENSMUSG00000001280,10090.ENSMUSP00000001326,Sp1,True,True,6.784915330084259,-0.809181475373353,5.794065112105309e-32,5.20919619270383,-1.50947989031106,1.0735988021435098e-56,protein_coding
ENSMUSG00000001285,10090.ENSMUSP00000109312,Myg1,True,True,4.70941837585087,0.846049870743445,1.2567521572940399e-33,4.25389224492378,-0.677001041067844,4.2590071495620296e-14,protein_coding
ENSMUSG00000001288,10090.ENSMUSP00000048838,Rarg,True,True,3.92928245876468,-2.4550452213909,9.81951916436622e-104,1.5760715522503101,-0.0523441960440359,0.833988108643253,protein_coding
ENSMUSG00000001289,10090.ENSMUSP00000129178,Pfdn5,True,True,8.10010966413531,1.8403292382497098,1.7131640317380392e-224,8.322667671175799,0.257600664162471,1.28270602616601e-06,protein_coding
ENSMUSG00000001300,10090.ENSMUSP00000001319,Efnb2,True,True,6.12963362218224,-6.51734651108245,0.0,1.30581865575827,2.05804512416131,4.1313893690486996e-25,protein_coding
ENSMUSG00000001305,10090.ENSMUSP00000001339,Rrp15,True,True,5.73804586066661,-1.24639452417649,1.3769808408813194e-93,4.40033617640999,0.0064243653990661105,0.9480264319978521,protein_coding
ENSMUSG00000001313,10090.ENSMUSP00000001347,Rnd2,True,True,4.04477562114613,-1.38827737930904,6.8777830291661e-40,2.35994649812197,-0.5495401762678549,0.00235682468977466,protein_coding
