id_gene,id_string,gene,Middle_vs_Apical,Basal_vs_Middle,logCPM_MiddleApical,logFC_MiddleApical,FDR_MiddleApical,logCPM_BasalMiddle,logFC_BasalMiddle,FDR_BasalMiddle,biotype
FBgn0004903,7227.FBpp0084463,Rb97D,True,True,7.7120951892955985,-1.92549575514964,2.0782083361512397e-69,5.63730662459479,-1.10999992034005,5.7921208533372306e-08,protein_coding
FBgn0004915,7227.FBpp0305673,TfIIB,True,True,6.74490861294846,-1.60650275276588,5.5322384169986206e-43,4.82020671228574,-1.4864895152708,1.73772269825226e-08,protein_coding
FBgn0004924,7227.FBpp0073822,Top1,True,True,6.73624058446126,-0.221492626031108,0.0487910350433176,6.50767985591274,0.4793870449424121,0.0065145864552281895,protein_coding
FBgn0005411,7227.FBpp0298005,U2af50,True,True,6.6347830036123705,-0.0332647012109621,0.80461592445802,6.177699825206269,-0.146201061447817,0.583685530153573,protein_coding
FBgn0005585,7227.FBpp0081581,Calr,True,True,7.61914438469431,-1.01204087442433,4.36819808394126e-18,7.1723660454964815,0.906456034680774,0.000228721586135728,protein_coding
FBgn0005617,7227.FBpp0080674,msl-1,True,True,3.82533192467022,-1.85153979691369,1.11789037882425e-09,2.03729474100532,-0.29706057309599204,0.81824467773762,protein_coding
FBgn0005696,7227.FBpp0113035,DNApol-alpha73,True,True,3.0570269198186404,-0.8644345469104799,0.00461800703742715,2.10061286772537,-0.170703329312072,0.8454391753017199,protein_coding
FBgn0005777,7227.FBpp0081606,PpD3,True,True,7.05051410374109,-0.6047554692309279,6.88702167828541e-09,6.23679056186715,-0.230328040374305,0.337171116340643,protein_coding
FBgn0010213,7227.FBpp0086226,Sod2,True,True,6.850565609383731,0.109351297246839,0.39130426006745705,6.59593319707658,0.115413019821722,0.6489891748622779,protein_coding
FBgn0010258,7227.FBpp0082318,Rbp4,True,True,6.6292665272942495,-3.1232876751688,6.585215346648166e-122,3.45267733235646,-1.53132810084299,8.582649781705841e-05,protein_coding
FBgn0010314,7227.FBpp0079399,Cks30A,True,True,4.169681253275621,-0.5512728997167221,0.0109723742963395,3.1353690163678505,-0.90168683789582,0.041968151864027,protein_coding
FBgn0010340,7227.FBpp0082370,140up,True,True,3.3571632928104105,-1.3881656653128702,9.59776708592289e-07,1.9195126734575096,-0.532070601889156,0.522831515713705,protein_coding
FBgn0010382,7227.FBpp0294012,CycE,True,True,5.23213880692945,-0.27922629074473,0.0807711985597053,4.287420352530529,-1.10333985915006,0.000285257754595798,protein_coding
FBgn0010389,7227.FBpp0082970,htl,True,True,3.3034783035526,0.134829105454603,0.668694422228912,2.96768797196244,-0.12564437192762598,0.8594364265933341,protein_coding
FBgn0010435,7227.FBpp0072308,emp,True,True,8.807071439520481,1.22793856387414,4.5272382143887696e-38,9.163440162987301,0.436619836522401,0.000479528657820405,protein_coding
FBgn0010441,7227.FBpp0084549,pll,True,True,2.70852548960765,0.0723130572037989,0.846971286638091,2.58120822610434,0.467519162563311,0.4809938253925821,protein_coding
FBgn0010531,7227.FBpp0290166,Ccs,True,True,1.25447154417465,-1.08408340539995,0.0483058718182699,0.311321565323748,0.105523386981919,0.9476527937146728,protein_coding
FBgn0010590,7227.FBpp0086400,Prosbeta1,True,True,7.70991418052937,0.5841557975625649,4.37950076038369e-08,7.5414840737945985,-0.132636717974895,0.557572414359266,protein_coding
FBgn0011259,7227.FBpp0292880,Sema1a,True,True,4.11708962657373,-0.20047637906070806,0.370494785322787,3.6169501839160096,-0.05224963490808,0.9390707629285172,protein_coding
FBgn0011260,7227.FBpp0086237,Sema2a,True,True,3.61079839495829,0.291501741353925,0.25921957601239004,3.73186807536676,0.6232210041785831,0.116901587812813,protein_coding
FBgn0011586,7227.FBpp0071210,e(r),True,True,5.32735902069009,-2.20257555237776,4.460779432664071e-37,3.52559244599958,0.180100430504,0.7583926206167041,protein_coding
FBgn0011596,7227.FBpp0083791,fzo,True,True,8.258816901834509,0.0647204781398781,0.5380041615985159,7.3689525328817105,-1.47787884822855,2.39374079802071e-28,protein_coding
FBgn0011640,7227.FBpp0076555,lark,True,True,5.83762019616501,-1.31999175925099,9.73360171677798e-20,4.42055653972994,-0.53228643164594,0.129845273616807,protein_coding
FBgn0011740,7227.FBpp0081509,alpha-Man-IIa,True,True,5.934925088332161,-1.93679410000633,3.91542369025046e-45,4.13706828105097,-0.30791332031730395,0.4749785783157921,protein_coding
FBgn0011763,7227.FBpp0086853,Dp,True,True,4.46994454127282,-1.42083420015102,8.93925684805204e-13,3.0673271455374502,-0.258684464326268,0.6824354786839959,protein_coding
FBgn0011824,7227.FBpp0071562,CG4038,True,True,3.10504598793268,-2.5462955541626,4.40739111550056e-14,0.8470498869078159,-0.24375985241916,0.847298870774211,protein_coding
FBgn0012034,7227.FBpp0078067,AcCoAS,True,True,1.96063720278952,-0.7227834354462109,0.105835511585734,1.95572748049623,1.488614208017,0.0129866271523268,protein_coding
FBgn0013759,7227.FBpp0290542,CASK,True,True,3.67222450701262,-0.818596383719268,0.0010108705859609,2.936527923133589,0.275494716222587,0.6652386406217979,protein_coding
FBgn0014075,7227.FBpp0074831,Uggt,True,True,6.868826318405089,-0.6941476985507881,6.73833519661159e-11,6.108050502621911,-0.0010575757251855302,0.998207143273785,protein_coding
FBgn0014189,7227.FBpp0078754,Hel25E,True,True,5.4895644879072405,-2.57998302630376,4.0477825081291083e-56,3.4007419739503395,0.230703771820398,0.685525367372378,protein_coding
FBgn0014931,7227.FBpp0081254,CG2678,True,False,0.8683959593803909,-2.26120562570695,0.000635291548375141,,,,protein_coding
FBgn0015075,7227.FBpp0078144,Ddx1,True,True,6.26824211151186,-2.13086119126013,1.2397171220426995e-60,4.09692180589977,-0.90440277510865,0.006148536057078579,protein_coding
FBgn0015239,7227.FBpp0089291,Hr78,True,True,4.218572553895,0.332644095535815,0.112388854916546,4.09565302424526,0.155784939560368,0.7616090985313492,protein_coding
FBgn0015277,7227.FBpp0071973,Pi3K59F,True,True,1.77935095949523,-1.62919242425799,0.000674684099914324,0.755629536174981,0.677779470121433,0.514202339220719,protein_coding
FBgn0015351,7227.FBpp0111793,CG14906,True,True,2.47153900700919,-2.1220283468706103,1.3949809813664e-07,1.04119616117731,0.8031775486890659,0.389179910471012,protein_coding
FBgn0015544,7227.FBpp0072164,spag,True,True,6.296219207105732,-1.7507468537541202,5.754645407634769e-42,4.5823368648330485,-0.444654196057417,0.183899745175053,protein_coding
FBgn0015572,7227.FBpp0081070,alpha-Est4,True,True,1.3588898495887398,-0.182891208630503,0.74353496093654,0.9262845428883258,-0.136489051557941,0.917871204317574,protein_coding
FBgn0015574,7227.FBpp0081073,alpha-Est6,True,True,6.6683173475922,0.0756038096962832,0.546731216982642,6.17142259224931,-0.3608719284555879,0.092051593899831,protein_coding
FBgn0015622,7227.FBpp0110208,Cnx99A,True,True,8.812971793035539,-0.29276844439334304,0.00243826677747188,8.18331102437463,-0.22098234786409804,0.15480254684022,protein_coding
FBgn0015790,7227.FBpp0083413,Rab11,True,True,6.6682322009527315,-1.02266389849163,1.77701642667723e-20,5.90406985059107,0.406349773167966,0.101031030557494,protein_coding
FBgn0015828,7227.FBpp0075839,TfIIEalpha,True,True,4.99993121684096,-1.3297440665201998,3.70699736149047e-15,3.7264679635378495,-0.140186614419336,0.806244988811837,protein_coding
FBgn0015949,7227.FBpp0085678,hrg,True,True,6.52126167494039,-2.0981890810468,1.4848669935353193e-61,4.43097533651467,-0.7503960669804309,0.0167400770834047,protein_coding
FBgn0016041,7227.FBpp0305890,Tom40,True,True,6.9591545169212905,0.352321537883418,0.0010108705859609,6.77580202321572,0.0331793568600803,0.910048601528728,protein_coding
FBgn0016059,7227.FBpp0086050,Sema1b,True,True,6.46807982457695,-0.660386026772417,2.22847317881297e-08,5.923101676539152,0.37416489667083097,0.14483436658539,protein_coding
FBgn0016075,7227.FBpp0305720,vkg,True,True,4.0533643843267715,1.09861884313771,2.2034677074771e-07,4.49945520918614,0.598094765793754,0.0502593433218589,protein_coding
FBgn0016078,7227.FBpp0087635,wun,True,True,2.705898937337,1.21238101223796,0.0008844046238793721,3.45596403905622,1.08339606891747,0.010641829489616998,protein_coding
FBgn0016970,7227.FBpp0087589,l(2)k10201,True,True,5.06366326701936,0.707385654495893,9.52193237951783e-06,4.8404850487334805,-0.42207507503458097,0.163992462762242,protein_coding
FBgn0017414,7227.FBpp0087334,cag,True,True,3.24577166671581,-1.70127759927728,1.2300800304392e-08,1.70553287956202,-0.14899155076942494,0.884004896996505,protein_coding
FBgn0017551,7227.FBpp0078970,Rca1,True,True,5.29686532676496,-0.94981659428155,1.43165395794154e-09,3.80905673680372,-1.60608159006181,3.5512126602900704e-06,protein_coding
FBgn0017556,7227.FBpp0072257,Prosalpha4T2,True,True,7.5248980277639985,1.22338802438938,5.887650625504789e-35,7.51703758074293,-0.281691656194895,0.0900235523360388,protein_coding
FBgn0019890,7227.FBpp0080138,Smg5,True,True,7.78393051257049,-0.655863263984636,2.0010581899237398e-11,6.8173123276352,-0.512950369515582,0.00157025505025456,protein_coding
FBgn0019932,7227.FBpp0079584,SamDC,True,True,5.70180090283229,-0.41172291551362106,0.00299138085463991,4.8498484478262505,-0.594441707952871,0.0290705198812437,protein_coding
FBgn0019952,7227.FBpp0083983,Orct,True,True,1.14037902239059,0.395709244501829,0.476888192479184,1.83323577916435,1.60130504266685,0.0100875833241176,protein_coding
FBgn0020251,7227.FBpp0076677,sfl,True,True,5.07082087890677,-0.383777065383098,0.0220964147918907,4.48782291931594,0.0027262941805552697,0.996706909918752,protein_coding
FBgn0020309,7227.FBpp0079845,crol,True,True,5.73903400605111,-1.11336355284308,2.3494751196170606e-15,4.730791813077451,0.0739048430699689,0.879384604751695,protein_coding
FBgn0020622,7227.FBpp0303635,Pi3K21B,True,True,4.944880351192031,-0.27155743831663104,0.119120132244116,4.44013119771497,0.023083527960247003,0.9673999987976422,protein_coding
FBgn0020930,7227.FBpp0086966,Dgkepsilon,True,True,6.36040616400995,0.0489190469455707,0.721087543167283,6.02722539770748,0.0265868189171172,0.942994930209684,protein_coding
FBgn0022153,7227.FBpp0077122,l(2)k05819,True,True,6.10455349321707,-1.6371878117506102,3.18994585303137e-34,4.31379607057384,-0.9298850208524352,0.00344155041686958,protein_coding
FBgn0022699,7227.FBpp0076725,D19B,True,True,5.10262157716039,-1.66013580031091,1.1389336718705298e-22,3.2610606931830497,-1.01928493975516,0.0198342458385329,protein_coding
FBgn0022724,7227.FBpp0074288,Taf8,True,True,4.64063675551065,0.261028115300749,0.179711201265029,4.33558683582292,-0.16132606953755,0.72327219929627,protein_coding
FBgn0022800,7227.FBpp0084248,Cad96Ca,True,True,1.73777842655937,0.530239050608739,0.25660813990078896,1.36962325276052,-0.800251338072321,0.33632925443489703,protein_coding
FBgn0022935,7227.FBpp0076724,D19A,True,True,4.182504792449151,-1.5180247425377398,9.1399544046485e-08,2.60881602484096,-0.580873981200101,0.3837149292856921,protein_coding
FBgn0022942,7227.FBpp0070652,Cbp80,True,True,2.458830027466,-1.53951667153392,0.000130847771075129,1.77026586983625,1.2147915783786898,0.0643688075096145,protein_coding
FBgn0022986,7227.FBpp0071754,qkr58E-1,True,True,3.30867412180202,-1.19327287410568,0.004233790648689929,1.91363822861955,-0.6453457015150339,0.4596170810883761,protein_coding
FBgn0022987,7227.FBpp0297358,qkr54B,True,True,2.6479231398180403,-1.29498120699599,0.000335401689711895,1.66710134040952,0.507219240000962,0.5698411690881421,protein_coding
FBgn0023083,7227.FBpp0083057,fray,True,True,6.721153625310088,0.271129095520661,0.0149767829455415,6.345408971306878,-0.305749069271602,0.14158866702375505,protein_coding
FBgn0023096,7227.FBpp0271926,btv,True,True,4.11138650006329,0.34873240350914503,0.124075424951776,3.8507156357825,-0.19388788573472,0.714354252961493,protein_coding
FBgn0023536,7227.FBpp0070078,CG3156,True,True,5.65814167471672,0.266830025209091,0.0677196710394823,5.45135394116122,0.0626498384686319,0.8692215950008408,protein_coding
FBgn0024285,7227.FBpp0079471,Srp54,True,True,3.635564054051339,-1.31582992428816,2.4638510649766398e-06,2.2784183750465603,-0.390263665613207,0.58853855100459,protein_coding
FBgn0024291,7227.FBpp0080015,Sirt1,True,True,3.37510118719939,-0.177586437755155,0.539887912887957,3.06190148107829,0.31108499918493,0.600620592158481,protein_coding
FBgn0024542,7227.FBpp0076546,Neos,True,True,6.2263649992284416,-0.502729333242406,0.000120607453534767,5.40223473110507,-0.394998949257142,0.123543797736409,protein_coding
FBgn0024555,7227.FBpp0082285,flfl,True,True,6.901133313341512,0.0577225166632404,0.6260611039541899,6.530019788035211,-0.0637538992694455,0.822759225344547,protein_coding
FBgn0024804,7227.FBpp0304166,Dbp80,True,True,5.83118588359409,-0.867707062320398,3.56456146449481e-10,4.83275038755941,-0.25236604508484,0.461836912272883,protein_coding
FBgn0024833,7227.FBpp0081592,AP-1mu,True,True,5.19770231657674,-0.891591470805047,3.15707786605735e-08,4.424883123527058,0.272235628934882,0.518933039676313,protein_coding
FBgn0024945,7227.FBpp0072385,NitFhit,True,True,4.77136396187192,-0.23509357375666495,0.199674198955975,4.353800727521,0.157762298102986,0.72728546954168,protein_coding
FBgn0025463,7227.FBpp0073572,Bap60,True,True,4.05589380530557,-2.0362427418964897,2.7201782548731195e-17,2.68931420505137,0.7844537177547191,0.133589141768284,protein_coding
FBgn0025615,7227.FBpp0070658,Torsin,True,True,2.92603697852414,-0.64318985107502,0.0505024356266172,2.4532885856080098,0.511509044633597,0.41114540229864,protein_coding
FBgn0025635,7227.FBpp0070111,CG17829,True,True,3.51905704664486,-1.39660138961241,1.63777385684482e-07,1.75897023945411,-1.4714477871149998,0.040916559211353,protein_coding
FBgn0025638,7227.FBpp0300874,Roc1a,True,True,4.49932132856563,-2.28198263443233,4.12295473067824e-27,3.1869599684094703,1.19313694246458,0.0065809477874948785,protein_coding
FBgn0025720,7227.FBpp0085627,Ate1,True,True,5.63052050848518,-1.67250672334087,3.063001885684889e-30,3.81949546060969,-0.8863023762906709,0.0163416556226585,protein_coding
FBgn0025790,7227.FBpp0088568,TBPH,True,True,5.8507354251029895,-2.44362791263482,1.3616098374069492e-59,3.38867594250151,-1.00599087140789,0.0137377645500403,protein_coding
FBgn0025807,7227.FBpp0074847,Rad9,True,True,2.03794884292507,-0.644587772375669,0.129271537812887,1.02870895092903,-0.8232082338078042,0.37184954517299296,protein_coding
FBgn0025808,7227.FBpp0082433,Rad17,True,True,3.40398761304183,-1.77394737601593,6.12255338517249e-10,1.73958577525808,-0.30056648628217497,0.7413824733202999,protein_coding
FBgn0025874,7227.FBpp0075533,Meics,True,True,3.2157192448867,-1.84480519901421,1.37068459620128e-09,1.27875989993193,-1.01521440701215,0.210408642737984,protein_coding
FBgn0025936,7227.FBpp0088153,Eph,True,True,6.11771915067115,-1.67253395991407,2.63082800152805e-37,4.68392570810442,0.0343033444485898,0.947019552585942,protein_coding
FBgn0026079,7227.FBpp0070637,Nsun2,True,True,4.98672659124709,-1.09252903473476,7.266861180772959e-11,3.83724110237656,-0.240885055192213,0.631901102871213,protein_coding
FBgn0026080,7227.FBpp0070636,Tip60,True,True,3.59241133725344,-1.33628140163411,3.65576240075809e-07,2.25267895957683,-0.287582584485226,0.7130111788511039,protein_coding
FBgn0026192,7227.FBpp0074229,par-6,True,True,5.1431760753693,-0.504160731204996,0.00225629574494984,4.44216602178436,-0.10050547548672098,0.8328960865064571,protein_coding
FBgn0026616,7227.FBpp0082633,alpha-Man-IIb,True,True,2.22459661345266,-0.34191481837732696,0.456473362964245,1.66894893306266,0.0243042624699772,0.985040392085296,protein_coding
FBgn0026630,7227.FBpp0074786,nes,True,True,6.32469606168222,-0.553797289644272,2.96857978671959e-06,5.74652569519369,0.20240009614805896,0.458687554810206,protein_coding
FBgn0026777,7227.FBpp0305835,Rad23,True,True,6.75305893025423,-1.10576305282702,3.3572657431317205e-24,5.47951017801185,-0.5416113991615129,0.0183390661981124,protein_coding
