id_gene,id_string,gene,Cyte_vs_Gonia,Cyte_vs_Tid,logCPM_CyteGonia,logFC_CyteGonia,FDR_CyteGonia,logCPM_CyteTid,logFC_CyteTid,FDR_CyteTid,biotype
ENSMUSG00000003458,10090.ENSMUSP00000003550,Ncstn,True,True,6.4006758618263495,-0.5996630744789351,1.3691462575379e-26,5.0971220139592806,-1.0150246284446098,1.40341616726149e-36,protein_coding
ENSMUSG00000003464,10090.ENSMUSP00000075289,Pex19,True,True,5.136713036816929,-0.112310442009248,0.157768135537099,4.04319012800168,-1.29283371064121,1.56584491636553e-26,protein_coding
ENSMUSG00000003623,10090.ENSMUSP00000003720,Crot,True,True,4.637365624326192,-1.14643348272392,5.883381465363771e-45,2.96518949668907,-1.07104078234835,1.5580613953546302e-14,protein_coding
ENSMUSG00000003779,10090.ENSMUSP00000132659,Kif20a,True,True,7.49951649107468,2.89202810782186,0.0,7.63614297608941,-0.28359881410390897,5.64434916496837e-07,protein_coding
ENSMUSG00000003813,10090.ENSMUSP00000003911,Rad23a,True,True,6.7053922604951,2.19798725306156,1.1313642039764398e-167,6.71564086122169,-0.35479516029416,3.7646755600592004e-06,protein_coding
ENSMUSG00000003814,10090.ENSMUSP00000003912,Calr,True,True,9.985686619137349,1.1611835050575,2.962146005600608e-126,9.81538560163898,-0.15298511186123098,0.00281020853865628,protein_coding
ENSMUSG00000003868,10090.ENSMUSP00000103400,Ruvbl2,True,True,6.9525344253173,2.04206908295422,4.0707214306627175e-127,7.202608106196848,0.214108398569583,0.011706736027906,protein_coding
ENSMUSG00000004270,10090.ENSMUSP00000004381,Lpcat3,True,True,7.09884994980364,2.228766850578,0.0,7.24708031749305,-0.0542841081212697,0.398113143796705,protein_coding
ENSMUSG00000004633,10090.ENSMUSP00000035908,Chn2,True,True,5.258687656055558,3.7609066864225698,0.0,7.778029550886179,2.9513645542445404,0.0,protein_coding
ENSMUSG00000004789,10090.ENSMUSP00000060346,Dlst,True,True,8.15567236397568,0.5079790042336441,2.29325289875535e-18,7.32767510232611,-1.28552594431827,3.0276754942394493e-92,protein_coding
ENSMUSG00000004798,10090.ENSMUSP00000004920,Ulk2,True,True,7.504674818734701,2.4527580749517,0.0,7.99870809280052,0.526105383186476,5.76356104750167e-22,protein_coding
ENSMUSG00000004880,10090.ENSMUSP00000005003,Lbr,True,True,5.72381870902708,-0.24890263465343,0.00112904221834279,4.35847292704895,-2.18441321783162,1.1702273547080396e-86,protein_coding
ENSMUSG00000004980,10090.ENSMUSP00000110103,Hnrnpa2b1,True,True,10.075930384029899,-0.199009419755684,0.00239927360833349,8.850461392630061,-1.4875802991838,2.9498963229747186e-105,protein_coding
ENSMUSG00000005150,10090.ENSMUSP00000091048,Wdr83,True,True,4.00762901132555,1.45810147894525,4.816812713477598e-22,3.63024800744745,-1.14871945313989,1.49805004721217e-12,protein_coding
ENSMUSG00000005320,10090.ENSMUSP00000005452,Fgfr4,True,True,3.1357740561931498,-0.434037235704709,0.0010469250243508401,1.85429197411328,-1.4306701151223302,1.00262605726027e-13,protein_coding
ENSMUSG00000005481,10090.ENSMUSP00000019576,Ddx39,True,True,7.47126907240491,0.6734275844664189,4.98302917710912e-35,6.5707321330028,-1.87735067867635,1.2996836671475691e-167,protein_coding
ENSMUSG00000005533,10090.ENSMUSP00000005671,Igf1r,True,True,7.340930929486389,-4.63408006791834,0.0,2.66330428466873,-1.15378799782005,7.92761810784593e-17,protein_coding
ENSMUSG00000005674,10090.ENSMUSP00000005817,Tomm40l,True,True,2.76861157738077,-1.07588729852972,7.14449168199492e-13,1.14300784125869,-1.12877406145707,1.69272600034734e-05,protein_coding
ENSMUSG00000005699,10090.ENSMUSP00000090886,Pard6a,True,True,3.871131690278681,3.87172659828616,1.2875755553677593e-117,4.453635535479241,0.25647631733625603,0.0446458181800004,protein_coding
ENSMUSG00000005823,10090.ENSMUSP00000005975,Gpr108,True,True,5.253684233368861,2.7854755228632904,1.689674648814008e-225,5.0538000674271295,-1.35389035983953,2.909166142947029e-54,protein_coding
ENSMUSG00000005893,10090.ENSMUSP00000109087,Nr2c2,True,True,6.36406273204694,0.8249253294136,2.4028492633450497e-44,5.70717302368232,-1.19085343133293,2.871520185072519e-54,protein_coding
ENSMUSG00000005897,10090.ENSMUSP00000100927,Nr2c1,True,True,4.68839373917443,3.0374012413999503,7.916829215072883e-281,4.89184604092934,-0.329634964795166,9.803569537268739e-06,protein_coding
ENSMUSG00000006191,10090.ENSMUSP00000006353,Cdkal1,True,True,5.6329177632236505,3.449698087179569,0.0,6.20750575917263,0.399508908812261,1.3584465365411002e-08,protein_coding
ENSMUSG00000006205,10090.ENSMUSP00000006367,Htra1,True,True,7.41856879516143,-4.67342318465269,0.0,2.52588580021982,-1.98053765670098,2.3866508676724398e-20,protein_coding
ENSMUSG00000006307,10090.ENSMUSP00000103789,Kmt2b,True,True,6.731919997574072,0.16385833573732994,0.0174224307186963,5.71017561649112,-1.48212128055499,6.715195841698038e-69,protein_coding
ENSMUSG00000006390,10090.ENSMUSP00000006557,Elovl1,True,True,4.437543900779558,-2.50813571954413,1.8719210337811089e-143,1.63284579666964,-1.34634941039487,1.18081164204127e-13,protein_coding
ENSMUSG00000006720,10090.ENSMUSP00000100043,Zfp184,True,True,3.54787505921433,1.37909507862557,5.577684271135839e-28,3.59368343362423,0.0192317037984749,0.875746854647509,protein_coding
ENSMUSG00000006818,10090.ENSMUSP00000007012,Sod2,True,True,6.33801126660941,1.4764876576691002,6.692924259661046e-147,6.22016652195441,-0.28232731379274,2.4442380930078894e-05,protein_coding
ENSMUSG00000006906,10090.ENSMUSP00000070876,Stambp,True,True,5.88784539762742,3.205931081263,0.0,5.4440998881289815,-2.82927252064246,1.3652459077773386e-207,protein_coding
ENSMUSG00000006920,10090.ENSMUSP00000102906,Ezh1,True,True,4.97951321390867,-0.411537466058636,8.093473163742191e-10,3.75395385687448,-1.16812548799477,2.8186872656436602e-36,protein_coding
ENSMUSG00000007033,10090.ENSMUSP00000007248,Hspa1l,True,True,5.83203162018628,7.1698534573001504,0.0,8.84915678274514,3.4087894077453704,0.0,protein_coding
ENSMUSG00000007867,10090.ENSMUSP00000061891,Ift43,True,True,7.50622017638708,2.99780869132769,0.0,8.05189391408981,0.487896879811322,1.0710936020934398e-20,protein_coding
ENSMUSG00000008822,10090.ENSMUSP00000008966,Acyp1,True,True,6.60724010969982,7.16998705046683,0.0,6.85132635026733,-0.486973516384139,4.5963620510063896e-10,protein_coding
ENSMUSG00000010021,10090.ENSMUSP00000081398,Kif19a,True,True,4.82748566817622,5.77647737454146,2.221980626594778e-137,4.66250092149684,-2.1372988185069297,5.119497141597399e-25,protein_coding
ENSMUSG00000010045,10090.ENSMUSP00000010189,Tmem115,True,True,4.8880698654308485,1.55081721164362,6.58338642161535e-19,4.57147344457326,-0.941289136210922,1.20366413034284e-06,protein_coding
ENSMUSG00000010453,10090.ENSMUSP00000010597,Kansl3,True,True,8.390702618368639,1.43289222101548,3.3497429437260977e-178,7.78401529774266,-1.64358367163238,2.7658094392803177e-178,protein_coding
ENSMUSG00000011158,10090.ENSMUSP00000011302,Brf1,True,True,6.390716663171071,1.60976654227083,1.0222352380506393e-90,6.25527183564028,-0.403013558690708,1.3312010130797198e-05,protein_coding
ENSMUSG00000011256,10090.ENSMUSP00000011400,Adam19,True,True,4.97022003426397,-4.16352105915615,0.0,0.770564787101234,-1.09446422381217,3.65686658868388e-06,protein_coding
ENSMUSG00000013646,10090.ENSMUSP00000112077,Sh3bp5l,True,True,5.81460815343753,-2.32452545956748,1.510877785020969e-107,3.07582722613414,-1.76106608031225,1.0266474748199799e-25,protein_coding
ENSMUSG00000013997,10090.ENSMUSP00000106926,Nit1,True,True,6.35485350663237,3.36778489635452,0.0,6.502283894895308,-0.42155109910109295,1.62058638052773e-11,protein_coding
ENSMUSG00000014245,10090.ENSMUSP00000014389,Pigl,True,True,2.3824131798597,1.34639104769119,7.48953053301844e-20,2.2416002194439,-0.452124165654577,0.0035769550523753603,protein_coding
ENSMUSG00000014355,10090.ENSMUSP00000014499,Anapc1,True,True,7.41095348444224,-1.82816119836353,3.0130509701250466e-242,5.15163085464889,-1.34884201680659,2.2405042274829887e-58,protein_coding
ENSMUSG00000014547,10090.ENSMUSP00000014691,Wdfy2,True,True,4.68966873550413,-1.04894660029276,4.476206835913909e-48,2.85591927073688,-2.11116444150703,4.908470058746971e-47,protein_coding
ENSMUSG00000014601,10090.ENSMUSP00000068587,Strip1,True,True,5.94934105420046,-0.725958224166331,2.4277462815040694e-26,4.41302138386742,-1.59863157226015,2.6310368161308188e-55,protein_coding
ENSMUSG00000014748,10090.ENSMUSP00000014892,Tex261,True,True,5.48437947141707,2.11279021556219,2.9226301354373775e-164,5.308257421151589,-0.866883746104272,1.92793689238853e-26,protein_coding
ENSMUSG00000014782,10090.ENSMUSP00000014927,Plekhg4,True,True,4.13842942096425,3.1345666204476696,1.259317473416419e-184,3.93744600674389,-1.77545744490711,9.527127650889966e-52,protein_coding
ENSMUSG00000015095,10090.ENSMUSP00000015239,Fbxw5,True,True,8.191743011105599,5.004886943951231,0.0,8.25047764011356,-0.8071785015377959,8.70573215391167e-16,protein_coding
ENSMUSG00000015149,10090.ENSMUSP00000072732,Sirt2,True,True,6.15454087432218,2.8884005987930297,1.7647784520091488e-144,6.20474984902516,-0.538306174443563,8.319146264483909e-07,protein_coding
ENSMUSG00000015365,10090.ENSMUSP00000118437,Mov10l1,True,True,6.41045982584238,1.32962809336948,8.530805741430556e-126,5.977977880870018,-1.00192313626632,4.9165526731450095e-55,protein_coding
ENSMUSG00000015597,10090.ENSMUSP00000109109,Zfp318,True,True,8.82013521757528,2.2789514296511,0.0,8.51452797575998,-1.20330764327548,7.185531076751004e-95,protein_coding
ENSMUSG00000015656,10090.ENSMUSP00000015800,Hspa8,True,True,9.501340783828171,-2.51144819828392,2.298359281412507e-280,6.7106299837426295,-1.22690090974159,1.1847583646493596e-53,protein_coding
ENSMUSG00000015671,10090.ENSMUSP00000129767,Psma2,True,True,6.85163223361225,-0.723601324479452,5.997859600529188e-29,5.38253573876313,-1.30769802952973,2.39187620342633e-59,protein_coding
ENSMUSG00000015697,10090.ENSMUSP00000015841,Setdb1,True,True,7.31100217364034,0.437883618087414,2.8377654828627895e-14,6.53182102551821,-1.04566945578541,1.40648570360033e-48,protein_coding
ENSMUSG00000015714,10090.ENSMUSP00000015858,Cers2,True,True,6.2976001624993705,-2.7258901948345,0.0,3.35634973159837,-1.15739510776572,7.61107402203496e-24,protein_coding
ENSMUSG00000017421,10090.ENSMUSP00000054168,Zfp207,True,True,7.290636784846059,-0.109098424959168,0.19244142178289894,6.1767883907798895,-1.28791518377666,1.25327295727654e-44,protein_coding
ENSMUSG00000017686,10090.ENSMUSP00000017831,Rhot1,True,True,6.91112696399361,1.33720001502654,3.8045628560933883e-104,6.773902967785621,-0.2246454067384,0.0008681919480612732,protein_coding
ENSMUSG00000017716,10090.ENSMUSP00000079124,Birc5,True,True,6.78820769962139,2.982466303918509,0.0,6.89624680375028,-0.39828574539610495,2.6586469884324698e-11,protein_coding
ENSMUSG00000017740,10090.ENSMUSP00000096690,Slc12a5,True,True,3.94250964616144,3.70645541723768,1.279386180381849e-195,3.91503116485623,-1.30973277338479,1.5978356900370902e-32,protein_coding
ENSMUSG00000018040,10090.ENSMUSP00000018184,Rrp7a,True,True,7.13232817758089,1.8769248952989,2.5944331628171683e-154,6.64167262812486,-1.674382765607,1.574510600324689e-99,protein_coding
ENSMUSG00000018160,10090.ENSMUSP00000103169,Med1,True,True,6.8327147972052895,1.4459843220331698,3.89055612278292e-125,6.66534726121152,-0.364163870320201,3.62181632020412e-09,protein_coding
ENSMUSG00000018286,10090.ENSMUSP00000018430,Psmb6,True,True,6.8572025487867485,1.00343762156683,3.6669236375932895e-34,6.76664899344345,0.0930311509329623,0.27922995759337393,protein_coding
ENSMUSG00000018401,10090.ENSMUSP00000099468,Mtmr4,True,True,6.13761956790336,1.4545025848374298,1.372773133225499e-140,6.1691208321130295,0.0429918332975255,0.51827862592964,protein_coding
ENSMUSG00000018666,10090.ENSMUSP00000091475,Cbx1,True,True,5.6519107166567,0.254231112586812,9.144512098893708e-05,4.65339904436839,-1.62854303835421,9.598049913659096e-70,protein_coding
ENSMUSG00000018669,10090.ENSMUSP00000099441,Cdk5rap3,True,True,7.0159120946335305,3.0088556197360403,8.772921303348053e-184,7.12923295212904,-0.380436909639404,0.000160274096745968,protein_coding
ENSMUSG00000018796,10090.ENSMUSP00000034046,Acsl1,True,True,6.69148063297643,3.0025012534126496,0.0,9.05678907536374,2.89265033429928,0.0,protein_coding
ENSMUSG00000018900,10090.ENSMUSP00000019044,Slc22a5,True,True,4.65149469285959,1.55404672569536,6.337412132173458e-54,4.36779095668033,-0.874483094238658,2.63536121018788e-17,protein_coding
ENSMUSG00000019295,10090.ENSMUSP00000019439,Tmem129,True,True,4.7605280135723484,2.3611168576877,8.468677572642631e-219,4.35158891631154,-2.1231326652941,2.1402750881459888e-105,protein_coding
ENSMUSG00000019302,10090.ENSMUSP00000044838,Atp6v0a1,True,True,5.6859864548245085,-0.826669841960853,6.28926286878978e-38,4.17821053135954,-1.2372882900833,2.86078999784152e-44,protein_coding
ENSMUSG00000019373,10090.ENSMUSP00000019517,Cops3,True,True,8.21445641810863,1.87722107373184,3.706897517313507e-229,8.04333337888911,-0.6002170855417199,2.06772164895572e-24,protein_coding
ENSMUSG00000019432,10090.ENSMUSP00000134178,Ddx39b,True,True,7.5412731317724,-1.12496186564089,7.643223550341559e-37,5.81882888867941,-1.26351748358586,4.4585730209324695e-36,protein_coding
ENSMUSG00000019505,10090.ENSMUSP00000019649,Ubb,True,True,10.1999904072924,2.1968334120326,9.222665226323304e-131,10.4220655201895,0.13405814210253,0.12783006426410198,protein_coding
ENSMUSG00000019984,10090.ENSMUSP00000090316,Med23,True,True,5.858123734405839,0.4708665058763479,8.756634726305919e-13,5.013095144656741,-1.38142797635881,6.380614587683788e-66,protein_coding
ENSMUSG00000020063,10090.ENSMUSP00000101082,Sirt1,True,True,6.25432353756862,0.14319498964167998,0.0982744414795841,5.21973955498515,-1.5119190526285902,8.70076614680282e-49,protein_coding
ENSMUSG00000020087,10090.ENSMUSP00000020284,Tysnd1,True,True,3.8856037765934,1.8182673681508703,6.65244877675862e-23,3.44760899871174,-1.87225100797515,1.05265123412561e-20,protein_coding
ENSMUSG00000020114,10090.ENSMUSP00000020315,Cand1,True,True,8.99476898549378,1.3372083183581398,3.413954040875248e-122,9.03029035799514,0.15175518233325,0.0113998366580569,protein_coding
ENSMUSG00000020122,10090.ENSMUSP00000020329,Egfr,True,True,5.71274733677522,-3.96187461941394,0.0,1.62852206440769,-1.34385930529724,7.128192792045009e-12,protein_coding
ENSMUSG00000020170,10090.ENSMUSP00000020381,Frs2,True,True,5.8359299799193085,-1.45981553790629,2.4211232702306782e-91,3.90170826690796,-1.18721290058562,3.7019989236918e-29,protein_coding
ENSMUSG00000020171,10090.ENSMUSP00000020382,Yeats4,True,True,7.55293704757067,1.6682763782198102,6.1215953727519355e-158,7.372087260271161,-0.5178398843647071,3.14721923105673e-18,protein_coding
ENSMUSG00000020273,10090.ENSMUSP00000020513,Papolg,True,True,5.47566146828918,0.976414410757223,2.12343092835592e-38,4.77359951691865,-1.65399998187386,1.0060836404110399e-59,protein_coding
ENSMUSG00000020309,10090.ENSMUSP00000098942,Chac2,True,True,2.89489684019857,1.29433686936629,6.3556349985022985e-21,2.50281302133173,-1.16365889651381,5.929076307524971e-13,protein_coding
ENSMUSG00000020333,10090.ENSMUSP00000104533,Acsl6,True,True,7.40788217202229,7.875349476772901,0.0,7.80130801536847,-0.1224815587745,0.0405537109528236,protein_coding
ENSMUSG00000020463,10090.ENSMUSP00000020755,Ppp4r3b,True,True,8.12109542044373,1.0434972256349802,4.82161576626111e-33,7.4967009303989816,-1.27014653878369,4.132908295539628e-50,protein_coding
ENSMUSG00000020464,10090.ENSMUSP00000020756,Pnpt1,True,True,5.647658834029138,-0.0649047553328837,0.38656736372254297,4.41715366738394,-1.99464447368144,2.2104251269582e-68,protein_coding
ENSMUSG00000020471,10090.ENSMUSP00000099986,Pold2,True,True,4.035527676007502,1.79593593063107,1.25839844979955e-40,4.05197154392249,-0.276103883504462,0.0413869956303034,protein_coding
ENSMUSG00000020476,10090.ENSMUSP00000020769,Dbnl,True,True,5.95496134499053,-0.212074503584464,0.0238376370214197,4.84116948227109,-1.14231877316018,5.195429329616098e-24,protein_coding
ENSMUSG00000020495,10090.ENSMUSP00000020801,Smg8,True,True,4.7269779321934005,-0.106221678883085,0.1500610528558,3.5883687007858,-1.51779368768055,3.26207261532312e-45,protein_coding
ENSMUSG00000020523,10090.ENSMUSP00000104478,Fam114a2,True,True,6.04349467791548,0.8559302584788209,1.7733990013828393e-55,5.15716096356875,-2.3334317290747,2.3476026785704084e-177,protein_coding
ENSMUSG00000020537,10090.ENSMUSP00000018568,Drg2,True,True,5.44887001341568,1.11130159799499,3.614252426596269e-67,4.98364861001754,-0.9474372250768812,9.44222329546152e-31,protein_coding
ENSMUSG00000020593,10090.ENSMUSP00000070583,Lpin1,True,True,6.493424593474599,2.99195640721598,0.0,8.35674310633978,2.30613593916564,0.0,protein_coding
ENSMUSG00000020658,10090.ENSMUSP00000106809,Efr3b,True,True,2.82968024037724,-0.718065963418145,6.91212372861429e-07,1.31306612707109,-1.72031851178168,1.2138578567332498e-15,protein_coding
ENSMUSG00000020659,10090.ENSMUSP00000099038,Cbll1,True,True,6.162735542063709,1.2180164443411798,7.70217159088458e-68,5.89309539316338,-0.4688519825123979,7.10252072295205e-11,protein_coding
ENSMUSG00000020738,10090.ENSMUSP00000115044,Sumo2,True,True,6.4462670996226,-0.41346320975194106,2.80068265359232e-09,5.11288470635678,-1.5226049717181998,7.577305970482679e-69,protein_coding
ENSMUSG00000020747,10090.ENSMUSP00000091440,Tmem94,True,True,5.685267899605348,2.6457504114459702,1.0096395500396499e-91,6.02267556081383,0.144359073443581,0.21659184842448,protein_coding
ENSMUSG00000020817,10090.ENSMUSP00000075619,Rabep1,True,True,7.258017723876129,-0.7354345207372479,1.35279257472658e-24,5.85648186165709,-1.04358739618399,8.92526893604439e-37,protein_coding
ENSMUSG00000020863,10090.ENSMUSP00000021226,Luc7l3,True,True,8.09825234524645,-0.7774079053747159,1.78913916631326e-23,6.49902648063537,-1.6578230050574898,5.8124199619378e-76,protein_coding
ENSMUSG00000020888,10090.ENSMUSP00000019362,Dvl2,True,True,5.25283002815067,0.0913254572625223,0.322016651359401,4.16155905013879,-1.73282419140645,1.43384879494564e-43,protein_coding
ENSMUSG00000020904,10090.ENSMUSP00000021287,Cfap52,True,True,6.8276670877851,5.35112974519513,0.0,7.2033215454717014,-0.117421164890571,0.0617474565144533,protein_coding
ENSMUSG00000020914,10090.ENSMUSP00000068896,Top2a,True,True,8.797315696579,1.46115457092176,2.021131332753179e-108,8.48490427566959,-0.697417376939792,2.8789598729923396e-26,protein_coding
ENSMUSG00000020926,10090.ENSMUSP00000069466,Adam11,True,True,3.04749506668917,2.44311032282075,2.613238024736939e-51,2.9656894716940294,-1.06994322500222,2.2506302763528802e-10,protein_coding
ENSMUSG00000021221,10090.ENSMUSP00000136280,Dpf3,True,True,2.69125905253576,3.851272124092101,1.1489674903687192e-117,5.04637523611335,2.69219467400488,2.181690485133108e-221,protein_coding
ENSMUSG00000021224,10090.ENSMUSP00000119303,Numb,True,True,6.3341509658318405,-1.0026520449090202,1.0129945165197499e-69,4.63199559732564,-1.52538501295644,4.781874329229777e-71,protein_coding
ENSMUSG00000021357,10090.ENSMUSP00000100010,Exoc2,True,True,6.21312274878364,1.01308370981846,1.9758679863783693e-55,6.2871438283628,0.3857574572140301,9.38881442416652e-08,protein_coding
ENSMUSG00000021497,10090.ENSMUSP00000021959,Txndc15,True,True,4.9161561672069904,-0.144617396218935,0.0265902766512632,3.66583749185304,-1.95721726177035,2.09386511932086e-77,protein_coding
ENSMUSG00000021553,10090.ENSMUSP00000022036,Slc28a3,True,True,1.07161286020003,1.19892206210503,4.36816719175283e-08,0.8938716363563279,-0.474532059929308,0.0390865971581324,protein_coding
ENSMUSG00000021595,10090.ENSMUSP00000105321,Nsun2,True,True,8.48118261849773,1.16679008999782,1.782953593743299e-88,8.503030984122539,0.21932945502467,0.000198912580524452,protein_coding
ENSMUSG00000021598,10090.ENSMUSP00000022089,Med10,True,True,6.42732953503905,1.1796395516861498,4.210654451482338e-79,6.6825487741354594,0.6077610092109089,2.027168147752e-18,protein_coding
ENSMUSG00000021610,10090.ENSMUSP00000022102,Clptm1l,True,True,7.17715290504176,1.62606920721414,1.830083248602329e-166,6.97627400252822,-0.5496893874329289,3.8669000557033095e-18,protein_coding
ENSMUSG00000021635,10090.ENSMUSP00000022136,Rad17,True,True,5.9323790633454205,1.41270246455663,4.5222555218977e-77,6.35151856265934,0.7516998653108851,5.2322442687603484e-24,protein_coding
ENSMUSG00000021661,10090.ENSMUSP00000022164,Ankra2,True,True,5.096106974668429,1.46116143850746,9.900511070057956e-90,4.97973774639404,-0.32507767427554,3.88261034470323e-05,protein_coding
ENSMUSG00000021686,10090.ENSMUSP00000022196,Ap3b1,True,True,7.741466253841421,1.7811244444979,1.3225446118087086e-211,8.059960509361089,0.449415408381415,4.6920225060485e-17,protein_coding
ENSMUSG00000021759,10090.ENSMUSP00000016144,Plpp1,True,True,6.27130987184265,2.37522605917914,0.0,6.329975316582461,-0.33561955595789195,6.50912606063783e-08,protein_coding
ENSMUSG00000021767,10090.ENSMUSP00000138421,Kat6b,True,True,5.75150841705793,-0.26416797594791,0.000145973052487123,4.3940016292921005,-2.0997788289185,1.737502343557919e-91,protein_coding
ENSMUSG00000021807,10090.ENSMUSP00000022341,Rtraf,True,True,7.65602305377712,1.7720622340086698,2.9610009536134285e-118,7.590906353162429,-0.30132982744683096,7.85464134411713e-05,protein_coding
ENSMUSG00000021957,10090.ENSMUSP00000022529,Tkt,True,True,5.913221289534402,-2.22510783967921,2.2654389894708976e-224,3.06845013461739,-3.10982862821548,1.1686612106817993e-101,protein_coding
ENSMUSG00000021987,10090.ENSMUSP00000022563,Mtmr6,True,True,8.315775574737518,2.77475541991413,0.0,8.463572295929449,-0.210073246951094,0.00045977561334679403,protein_coding
ENSMUSG00000021993,10090.ENSMUSP00000069840,Mipep,True,True,5.94819774890358,3.1722684619919903,0.0,7.48497621597204,1.86612482458352,4.0129716527957364e-210,protein_coding
ENSMUSG00000022020,10090.ENSMUSP00000022597,Naa16,True,True,4.05041962580541,-0.21991631866958106,0.00368841877763001,2.94239242343516,-1.18039844850634,2.87117935798864e-24,protein_coding
ENSMUSG00000022023,10090.ENSMUSP00000022601,Wbp4,True,True,7.21376536661121,1.80535875309844,1.5154387603272187e-204,6.89061025099624,-1.00465452021159,1.6839181868193195e-56,protein_coding
ENSMUSG00000022300,10090.ENSMUSP00000022909,Dcaf13,True,True,5.183255770468519,-0.7028214605501071,1.2859290952916896e-28,3.64363979780118,-1.72314093099633,1.6588732352164194e-54,protein_coding
ENSMUSG00000022387,10090.ENSMUSP00000105007,Brd1,True,True,7.126499518514639,-0.2819771572287489,1.9620309160943e-07,5.9263218773797695,-1.2729411688468502,1.475465628788399e-69,protein_coding
ENSMUSG00000022394,10090.ENSMUSP00000023029,L3mbtl2,True,True,6.3180330594123495,2.7488750999048,1.0589857466274592e-142,5.809647910134388,-2.78231724075524,7.448762285369196e-138,protein_coding
ENSMUSG00000022400,10090.ENSMUSP00000023036,Rbx1,True,True,5.29064571019798,-0.19810789065838505,0.00409579730012646,4.12829350136982,-1.37620774275729,1.6672742527353e-45,protein_coding
ENSMUSG00000022466,10090.ENSMUSP00000023104,Rpap3,True,True,5.649529134878629,-0.427468479033286,1.27216175745449e-10,4.26375813114473,-1.7566490947524198,9.695992376042345e-78,protein_coding
ENSMUSG00000022474,10090.ENSMUSP00000023112,Pmm1,True,True,4.77364356778096,-1.15279117752155,1.7214866701080802e-28,3.0938130902968903,-1.08271363633756,4.38409028378029e-14,protein_coding
ENSMUSG00000022483,10090.ENSMUSP00000023123,Col2a1,True,True,5.0969474415604505,5.82103467839288,9.953644012218702e-192,5.829860357627621,0.466102420514786,0.00029790434072877596,protein_coding
