id_gene,id_string,gene,Middle_vs_Apical,Basal_vs_Middle,logCPM_MiddleApical,logFC_MiddleApical,FDR_MiddleApical,logCPM_BasalMiddle,logFC_BasalMiddle,FDR_BasalMiddle,biotype
FBgn0010258,7227.FBpp0082318,Rbp4,True,True,6.6292665272942495,-3.1232876751688,6.585215346648166e-122,3.45267733235646,-1.53132810084299,8.582649781705841e-05,protein_coding
FBgn0010382,7227.FBpp0294012,CycE,True,True,5.23213880692945,-0.27922629074473,0.0807711985597053,4.287420352530529,-1.10333985915006,0.000285257754595798,protein_coding
FBgn0010435,7227.FBpp0072308,emp,True,True,8.807071439520481,1.22793856387414,4.5272382143887696e-38,9.163440162987301,0.436619836522401,0.000479528657820405,protein_coding
FBgn0011596,7227.FBpp0083791,fzo,True,True,8.258816901834509,0.0647204781398781,0.5380041615985159,7.3689525328817105,-1.47787884822855,2.39374079802071e-28,protein_coding
FBgn0016075,7227.FBpp0305720,vkg,True,True,4.0533643843267715,1.09861884313771,2.2034677074771e-07,4.49945520918614,0.598094765793754,0.0502593433218589,protein_coding
FBgn0016078,7227.FBpp0087635,wun,True,True,2.705898937337,1.21238101223796,0.0008844046238793721,3.45596403905622,1.08339606891747,0.010641829489616998,protein_coding
FBgn0017551,7227.FBpp0078970,Rca1,True,True,5.29686532676496,-0.94981659428155,1.43165395794154e-09,3.80905673680372,-1.60608159006181,3.5512126602900704e-06,protein_coding
FBgn0017556,7227.FBpp0072257,Prosalpha4T2,True,True,7.5248980277639985,1.22338802438938,5.887650625504789e-35,7.51703758074293,-0.281691656194895,0.0900235523360388,protein_coding
FBgn0027903,7227.FBpp0072658,CG12018,True,True,4.719318210336669,-1.5448968318061298,5.2935253479634486e-17,2.78242205255638,-1.77070687545632,7.93242483431634e-05,protein_coding
FBgn0028887,7227.FBpp0080237,CG3491,True,True,6.59478025479777,-1.26032642811123,7.74926956663688e-25,4.89234095872292,-1.5581505796157,1.8177317823330696e-10,protein_coding
FBgn0028892,7227.FBpp0080294,CG4161,True,True,8.27653888713742,1.4232641284523202,2.6430054371144e-49,8.57755752437075,0.234305321706618,0.115268124564213,protein_coding
FBgn0029853,7227.FBpp0070860,CG3781,True,True,4.8387294460906505,1.5237767301789498,1.59003770447084e-18,5.10052856920974,0.0158626859448303,0.9727161942205071,protein_coding
FBgn0029856,7227.FBpp0305700,CG11700,True,True,6.000216785390871,-2.64180789506152,1.3616098374069492e-59,3.26275984252213,-1.44241766248025,0.000682067676198926,protein_coding
FBgn0030768,7227.FBpp0074150,CG9723,True,True,6.54331195310828,-0.4309663673179989,0.00016335227779501298,5.37997078074471,-1.55232883471642,7.061403123229409e-14,protein_coding
FBgn0030874,7227.FBpp0074239,Spt7,True,True,3.7712396422252,-1.98624221764715,5.9433427081561e-09,1.44063314106443,-2.19420177097423,0.00459399596962689,protein_coding
FBgn0031106,7227.FBpp0077022,Syx16,True,True,5.155191679185808,-0.4937425883708661,0.00392923917881989,4.04943624451423,-1.25473696669811,0.000154142029842551,protein_coding
FBgn0031191,7227.FBpp0077044,Cp110,True,True,7.19777489249563,1.16390411469788,2.26050152300585e-28,7.320173710684791,0.0283229195985853,0.918662427517378,protein_coding
FBgn0032188,7227.FBpp0290898,CG13137,True,True,4.423753160847991,-1.2719944335511102,9.565823839408171e-10,2.59880799977552,-2.29709822512731,1.61016172481071e-06,protein_coding
FBgn0032251,7227.FBpp0271847,Nse4,True,True,4.26240778492621,-1.7291621420722698,8.02069696020546e-14,2.25295612116975,-1.4926670899140502,0.0075183356010029906,protein_coding
FBgn0032520,7227.FBpp0080100,CG10859,True,True,9.69491881356802,1.06166631940477,7.42629565157721e-29,9.759729086393053,-0.00592074413698517,0.981765534803687,protein_coding
FBgn0032677,7227.FBpp0080603,CG5790,True,True,9.755179172738359,1.177270725735,3.4281481880853506e-32,9.980004829865939,0.231641580048035,0.11068632257980697,protein_coding
FBgn0032768,7227.FBpp0080766,CG17564,True,True,8.64061438914073,1.2487164440753602,2.72665957370571e-31,8.6989141870298,-0.14389289222084806,0.40675130489318,protein_coding
FBgn0032857,7227.FBpp0080901,CG10947,True,True,7.33116095851154,1.48475545915545,3.3305743269968393e-37,7.567132294169401,0.0710447974733636,0.7532217166194829,protein_coding
FBgn0033074,7227.FBpp0085338,tomboy40,True,True,8.60008835208976,1.42855516892311,1.64742657656254e-46,8.79316856875259,0.0280289043096264,0.905361308202354,protein_coding
FBgn0033371,7227.FBpp0289410,CNT1,True,True,8.20940958154571,1.05121482509554,2.97137596901119e-28,8.235361532214862,-0.0832602071397455,0.6845951639989569,protein_coding
FBgn0033845,7227.FBpp0290601,mars,True,True,7.626759485400491,-0.5783660062904681,3.47867071463965e-08,6.38451740370453,-1.5012688314334,4.975440642899478e-19,protein_coding
FBgn0033856,7227.FBpp0297097,CG13334,True,True,6.99862810398517,1.51685564071377,6.65747026266376e-42,7.29680965409263,0.17129175337004798,0.39169613449670704,protein_coding
FBgn0034194,7227.FBpp0086135,CG15611,True,True,2.11224554422538,1.05668580781801,0.00805406237854914,3.13785733286492,1.57213272642656,0.00019856555729649096,protein_coding
FBgn0034532,7227.FBpp0085543,CG13436,True,True,8.05812919514066,1.21309975043188,1.2628044919924498e-36,8.14051016642548,-0.0752868128085972,0.714354252961493,protein_coding
FBgn0034687,7227.FBpp0071716,CG11475,True,True,6.748318601412362,1.40615258501387,5.11879587481221e-36,7.0674324045810115,0.26226608169701604,0.15486703252858094,protein_coding
FBgn0034689,7227.FBpp0071713,CG2921,True,True,9.13838898902143,1.07150521793211,2.3559290487206202e-28,9.306994210917267,0.188101006568476,0.22746161358393804,protein_coding
FBgn0034834,7227.FBpp0071961,LS2,True,True,5.192558678169349,-1.32974291328239,1.4704078286782099e-15,3.44314845995821,-1.6224156502073002,2.66216491881623e-05,protein_coding
FBgn0035640,7227.FBpp0076819,mad2,True,True,5.31511963045672,-1.40820107051344,2.26404394670704e-18,3.60964531793871,-1.18169548035574,0.00142606185548039,protein_coding
FBgn0035645,7227.FBpp0076737,CG5592,True,True,3.7289211434474097,-0.693049736999413,0.00532224833641564,2.3415299133490497,-2.11087857226552,0.000106206198541001,protein_coding
FBgn0035647,7227.FBpp0113136,CG10486,True,True,4.178536278072911,-1.61684635280259,2.94709865225789e-13,2.18425659562173,-1.8281885680522296,0.0008191353351784129,protein_coding
FBgn0035691,7227.FBpp0076707,CG7386,True,True,5.145004990492072,-2.0523411103817497,2.17036269731506e-29,2.73190355058312,-2.27024157539151,1.3488294679442801e-06,protein_coding
FBgn0035724,7227.FBpp0076646,CG10064,True,True,9.02129757180165,1.1109820478209098,4.50467475906439e-31,9.03481370739923,-0.145807986688865,0.384579189546711,protein_coding
FBgn0035756,7227.FBpp0305560,unc-13-4A,True,True,2.05516683746787,1.5470282549381,0.000169130634999475,4.92218868790208,3.56725228735413,1.26237295653226e-07,protein_coding
FBgn0035802,7227.FBpp0088791,Pura,True,True,5.002322857378362,1.20258882192097,1.64849480222053e-10,5.767028893620629,1.06807773460915,3.42779444198768e-07,protein_coding
FBgn0035900,7227.FBpp0076380,ZC3H3,True,True,4.97602202378652,-0.6569227881194479,8.710340363238821e-05,3.76641664553652,-1.2609918724707,0.000331680980155166,protein_coding
FBgn0036496,7227.FBpp0075370,CG7804,True,True,7.4808433437082815,-2.38054383290926,2.476641763063648e-93,4.92518372459538,-1.52731073949469,3.19601915700035e-10,protein_coding
FBgn0036784,7227.FBpp0074898,CG5103,True,True,8.60887188554512,1.37280143762398,9.048810557139199e-41,8.91966176334005,0.28136158494143104,0.0488637382940883,protein_coding
FBgn0036821,7227.FBpp0074844,CG3961,True,True,1.65294223510298,1.5470338873897902,0.00114964662916045,1.9821089591798504,-0.0584626621971985,0.95922331611606,protein_coding
FBgn0037165,7227.FBpp0078157,CG11437,True,True,1.88804977949596,1.1828059922044,0.00490133100704639,2.13850547134291,0.117910190393905,0.898297373910754,protein_coding
FBgn0037203,7227.FBpp0078206,slif,True,True,2.88815236318276,1.62590715858865,2.00212593567137e-07,4.10249410246841,1.5169614990432798,1.49172915853298e-06,protein_coding
FBgn0037534,7227.FBpp0081313,CG2781,True,True,2.0069558473779603,1.179171441272,0.00852754700751233,2.09343390360837,-0.209033204012292,0.8078332735334951,protein_coding
FBgn0037613,7227.FBpp0293882,Cks85A,True,True,4.3115622892346295,-1.41848138265378,1.20176985524249e-11,2.4789801160025298,-1.76548375917184,0.000415749000407709,protein_coding
FBgn0037660,7227.FBpp0081475,beag,True,True,5.38538761136736,-1.0083996875561998,2.94493729752225e-11,3.94270084262187,-1.25710597231085,0.000132637926703377,protein_coding
FBgn0037986,7227.FBpp0290937,CG14736,True,True,7.03229553552592,1.05316711875765,3.35186118425146e-23,7.1770325967764,0.139013191380591,0.51283386644354,protein_coding
FBgn0038233,7227.FBpp0303078,HtrA2,True,True,7.43105794266075,1.01138392716852,9.339199032842561e-24,7.45745539222887,-0.0615613637310654,0.795247800274761,protein_coding
FBgn0038237,7227.FBpp0289559,Pde6,True,True,4.01539897980977,1.0528415434450602,8.0559895737051e-07,4.13229420208976,0.00532364459466505,0.993338119997915,protein_coding
FBgn0038360,7227.FBpp0082626,CG9590,True,True,6.16240721519261,-0.784716851316606,1.6720169881670199e-09,4.889494811491531,-1.16954040735383,1.8448188541619496e-06,protein_coding
FBgn0038565,7227.FBpp0082964,CG7794,True,True,8.63699771381942,1.4480185468173798,6.535338582448348e-49,8.92640464126484,0.203504149613988,0.193189986409914,protein_coding
FBgn0038887,7227.FBpp0112173,CG7907,True,True,6.99514762464657,-1.6349952591398702,6.493526242795137e-50,5.03089594863158,-1.52835255638801,2.79855467550846e-11,protein_coding
FBgn0039070,7227.FBpp0083775,CG17083,True,True,8.97691157668199,1.13039429935334,1.1557916028588102e-32,9.116100185334721,0.0952764080896197,0.608595171174906,protein_coding
FBgn0039141,7227.FBpp0083918,spas,True,True,6.604676286532401,-1.48103020084682,1.2651543708962498e-34,4.88561824252766,-1.07384515359933,3.43307021481961e-05,protein_coding
FBgn0039744,7227.FBpp0084928,CG15526,True,True,3.77702049922418,1.4322772679880902,3.40791572944657e-09,4.09297016139296,0.109514765304376,0.840120158175428,protein_coding
FBgn0039869,7227.FBpp0085195,CG1890,True,True,6.0866541410848,-0.35430396908533096,0.00498963518827284,5.0322326048380095,-1.32922783085066,9.280339342974127e-09,protein_coding
FBgn0051249,7227.FBpp0082916,CG31249,True,True,5.164913327974791,-2.17061798634745,5.59978335303017e-31,2.7794965179441,-1.6095416858828795,0.000673035542912975,protein_coding
FBgn0085190,7227.FBpp0290228,CG34161,True,True,6.7021851185494805,1.33974065310598,1.7710573289729694e-34,6.95485317989842,0.16889767286031798,0.416354389837526,protein_coding
FBgn0250821,7227.FBpp0078620,CG14644,True,True,7.08889785897591,1.17215355110183,6.60093784199158e-30,7.078432774295652,-0.255097541578218,0.175229800869952,protein_coding
FBgn0259111,7227.FBpp0288814,Ndae1,True,True,3.5201369515806498,1.16190492565042,4.02944271888549e-06,5.04331951158317,2.12184790070994,1.95168519637434e-08,protein_coding
FBgn0261260,7227.FBpp0291363,mgl,True,True,5.670516432358191,1.17640494227066,1.3178888107578599e-17,6.512455052029481,1.20208454804322,2.01411974101142e-10,protein_coding
FBgn0261385,7227.FBpp0087986,scra,True,True,6.4154556786881685,-1.51008602363845,3.45008970985641e-36,4.67844758776047,-1.04137908764844,5.9922374236528295e-05,protein_coding
FBgn0263855,7227.FBpp0085368,BubR1,True,True,5.10242926008588,-1.70397489918755,3.66945471756417e-23,3.10563953507952,-1.5027928475611398,0.000407094975390791,protein_coding
FBgn0264077,7227.FBpp0074074,Cnx14D,True,True,5.6571554658044505,-1.7721349447561598,4.52341012726455e-30,3.68578391794368,-1.1776012951533898,0.00139382720399885,protein_coding
FBgn0264291,7227.FBpp0082849,Det,True,True,4.18429929753617,-1.74449949604598,2.09917003169458e-15,2.1257741442569,-1.71242038471143,0.00209552544848962,protein_coding
FBgn0264574,7227.FBpp0305687,Glut1,True,True,4.2325501492389215,1.1730687234480202,4.62643321322596e-09,4.77862960264989,0.7255896390499359,0.0064082382352254,protein_coding
FBgn0264695,7227.FBpp0080452,Mhc,True,True,6.979540293477268,1.06838090829846,8.19835052240234e-25,6.938498986308598,-0.25855385710962303,0.159126951055041,protein_coding
FBgn0265512,7227.FBpp0304278,mlt,True,True,8.932488420913769,1.41129480384002,6.238546156055747e-49,9.15410521826222,0.0944954542432025,0.620379065397054,protein_coding
FBgn0265606,7227.FBpp0083336,Prosalpha4T1,True,True,6.0850084339718,0.21429158077068305,0.0984310592330769,5.1791294628275315,-1.9625664444629696,5.32528895555496e-19,protein_coding
FBgn0266100,7227.FBpp0111628,CG44837,True,True,2.84405998951051,1.4030970061609,0.00092022673312004,3.14218426890436,-0.0068006015273756,0.9945708738788952,protein_coding
