,logFC,logCPM,LR,PValue,FDR
ENSG00000163479.13,1.97771315992063,7.05647817995024,9.69821044019666,0.0018444754981244802,0.0147530660203771
ENSG00000132677.12,3.44878535637864,3.3275820025187004,8.87729208637126,0.00288739499236073,0.0198984807586919
ENSG00000125462.16,1.64650331424864,4.827095703937849,7.33761137446686,0.00675265087043181,0.0353830150147586
ENSG00000158716.8,2.96026922890997,2.83682008160302,6.72144098400502,0.00952606297515796,0.0446603271442658
ENSG00000235101.1,2.91309426428881,2.61206491270229,10.9551589834186,0.0009334336310416801,0.0095560194083526
ENSG00000117091.9,4.49940249836609,3.47652943224582,16.4543640293961,4.9835329589196e-05,0.00151142233172487
ENSG00000158769.17,2.56829998164081,3.88318319656136,10.2826199558337,0.00134289127853134,0.0120599097319217
ENSG00000215845.10,2.85828186628267,3.91805571303294,10.6209575308318,0.0011181313342103901,0.0107522861496198
ENSG00000162755.13,1.55755173819967,6.126586776289471,6.72187307123199,0.00952375540962962,0.0446603271442658
ENSG00000283360.1,4.24725400225064,3.7265300475342,18.136261635223104,2.0564771673783604e-05,0.000886409621204728
ENSG00000232892.1,2.9868241772590602,2.72148631825186,7.548326333718831,0.00600658379483477,0.032681395840964
ENSG00000237463.5,1.99689689426974,6.20791155661309,8.4684534679029,0.00361358529891514,0.0232445707747566
ENSG00000117479.13,2.3872487076142903,4.755997930472049,8.25991714929252,0.00405299776110663,0.0251793654144076
ENSG00000000457.13,2.40319432830457,5.29714821312487,14.5555744288215,0.000136085434775106,0.0027934845419088
ENSG00000231407.5,3.59408667142012,3.9720557456936803,13.450202082708302,0.000244979792807717,0.00393647947389338
ENSG00000120334.15,2.10041734041137,3.76853507441782,8.903688414234221,0.00284595217450605,0.019770011560331
ENSG00000152092.15,2.13241010161021,3.59220691817222,7.132684462522111,0.0075691322965704706,0.0381762944068835
ENSG00000116191.17,1.65080120050478,8.25528007391406,14.652039677101,0.000129294650194189,0.00271634163689625
ENSG00000116194.12,2.3461185272561402,3.8092575822435997,8.27331575595985,0.00402319655099643,0.0250616463379026
ENSG00000261250.1,3.3297172661538195,3.12584996778769,9.412449836449971,0.0021551708753935897,0.0163096703604699
ENSG00000227141.2,2.87518122258459,4.87851375632029,11.5276160561974,0.0006856988901991231,0.0077135160473687
ENSG00000261060.1,3.88224103937185,2.8469767058014797,16.7159730535905,4.34139325400501e-05,0.00138692928756899
ENSG00000272906.1,2.4361622523761297,1.77591787191136,9.2281740196982,0.002383191979032,0.0174363788400333
ENSG00000261831.2,3.57461284397914,1.4673180558568701,12.1987294657821,0.00047822074735544295,0.00601534014742495
ENSG00000121454.5,2.3239085333703198,4.09059238482585,8.10655282057132,0.00441055220839681,0.0265734537639711
ENSG00000157060.15,2.01001283626188,7.26601051378925,9.1858761027054,0.00243889765296105,0.0177349440216444
ENSG00000116701.14,2.66386010989995,2.17808879682029,7.57978402707706,0.0059026511979682105,0.0322952978894286
ENSG00000262180.1,2.64606582656561,4.30299193845145,7.2014304503161,0.00728454938288012,0.0372202554531378
ENSG00000116857.16,1.76200572539239,4.9638112811792805,8.234537044447348,0.00411006549672341,0.0254264097797681
ENSG00000176393.10,2.4699402729392403,5.6072388350368705,15.5790095173578,7.91281647138309e-05,0.00201751858454113
ENSG00000077152.10,2.2524438003885097,4.4068909020577,8.005153958751428,0.0046644396633849896,0.0275687996923651
ENSG00000226148.1,2.78732824586663,2.6577971673253797,6.70590092241754,0.00960943668796168,0.0449729426927911
ENSG00000159348.12,1.8403705023982098,4.93061197571603,6.736679579277509,0.0094450261628776,0.0444261916995751
ENSG00000224462.2,4.32700886205658,2.13672382607749,14.376224775097402,0.000149680315710533,0.00296200481628723
ENSG00000196482.16,2.51435208720953,4.10767961986709,10.279226829835,0.0013453631159689,0.0120620048639142
ENSG00000092978.10,1.5907588107154798,6.05633454768196,7.303276087749049,0.00688290004237041,0.0358562936464446
ENSG00000143353.11,1.93096750187285,2.6621535531930802,6.4700660452325405,0.010970645527031999,0.0491929223146941
ENSG00000162813.17,2.86125274839564,3.31964634872369,13.2091400287636,0.000278587171556985,0.00426051242026364
ENSG00000116141.15,2.06849559579955,5.09560435488141,9.10273475289735,0.00255227605019941,0.0183285394720007
ENSG00000143512.12,2.51653142454456,5.05874053486372,12.412666129698,0.000426431616806625,0.00556801060441985
ENSG00000143748.17,2.1983176709408103,2.5478343290606498,8.06070438249763,0.00452355940104434,0.0270696454821228
ENSG00000143740.14,1.58708820290156,5.16391767471593,7.3749406984961,0.0066138971920586,0.0348821037878066
ENSG00000081692.12,2.85942902873517,2.70112322360648,9.983164805782721,0.0015797792517998099,0.0134053184280021
ENSG00000223635.1,2.1321251586160903,4.65511204684476,6.46736835443186,0.0109873114399139,0.0492266877567097
ENSG00000010072.15,2.15593851956942,5.294739264493559,12.481855260422002,0.000410923884868658,0.005460370446113729
ENSG00000143669.13,1.16595846991589,7.71865306115979,6.899699832421991,0.00862102230089557,0.0417671050784003
ENSG00000086619.13,1.64888490274509,5.93525917635381,7.35536321108115,0.00668630010479623,0.035172157889369
ENSG00000203666.12,1.7440383766876901,5.24490548228907,8.20465353993021,0.00417830865824845,0.0256815054983217
ENSG00000260855.1,2.55194490101731,4.71490159868117,10.0763811901449,0.0015018200196102,0.0129476909957328
ENSG00000227953.6,2.76684144055156,2.44905347383728,9.98885865441061,0.0015749018870834,0.0133779763555981
ENSG00000153207.14,1.27819582124091,8.16905367961523,8.13995389907848,0.00433003846464932,0.0262645672724414
ENSG00000169224.12,3.74974123630862,5.83602783087572,18.9828121969431,1.31901282566223e-05,0.0006768838833914269
ENSG00000230411.1,3.60327457081283,3.7404245150131397,12.574033611624,0.00039114345013063,0.00528888313137543
ENSG00000197437.4,2.61357495984594,3.9032642219882594,9.7514034259828,0.0017918586553855602,0.0145117210242022
ENSG00000169214.4,2.6445804555365298,1.6698637299011,7.37843080730389,0.00660107413704148,0.0348485837443748
ENSG00000228336.2,2.26277811482174,3.9016472934009303,7.01850108381791,0.008067173504811379,0.03997727152215701
ENSG00000185220.11,2.40004904510652,3.8329400833349596,7.057531456963559,0.007893268897391779,0.0393203980666681
ENSG00000233633.1,3.77304631063149,2.46715075561276,10.3037025891717,0.00132763560380638,0.0119627812349666
ENSG00000151353.14,1.8215947784177,4.673356748147981,7.94250054587059,0.00482870648346462,0.0282096278659941
ENSG00000234171.2,2.6026257566630098,2.5964087181384,6.510693317918959,0.0107227692627345,0.0483631599140913
ENSG00000134326.11,2.92573029186416,4.49282372047774,11.7831723450229,0.000597685432149346,0.00702660728050485
ENSG00000257135.5,3.09858182296892,2.6499378038699,7.24280931682195,0.00711855123635396,0.0366702934148062
ENSG00000068697.6,1.4217678884613,8.43766587724329,10.524209703523901,0.0011782078655924,0.0111359261144902
ENSG00000279307.2,3.70198063537718,1.3647903331431899,18.0593502930982,2.14124455947463e-05,0.0009082216556516881
ENSG00000218819.4,1.63542964383146,4.59681490864242,6.57869778792455,0.0103206369244302,0.047141309941626
ENSG00000276087.1,3.70555081718047,1.6026397081287,12.8034531935964,0.000345980150537217,0.004829679735262621
ENSG00000138092.10,2.61841316085006,5.00293176954726,15.3755280826793,8.81222151394293e-05,0.0021388822938872
ENSG00000138085.16,1.33864481538094,7.254737466166099,6.931831572085249,0.008467493081167829,0.0412653077048773
ENSG00000163793.12,1.905556060568,6.939486960517559,10.029811905046099,0.0015402676506436198,0.0131931116288124
ENSG00000138100.13,3.1167359056709,5.32281885658401,17.1858826923421,3.38945858771406e-05,0.0012015482032982
ENSG00000138002.14,1.0809210826164999,6.47237700037937,6.562718943002269,0.0104137133605727,0.0474725539970832
ENSG00000163806.15,1.9339540480176398,5.78474584518255,9.704114595102029,0.00183855885411382,0.0147359791718693
ENSG00000162959.13,2.19557998946637,2.93309854726506,6.78846801485152,0.00917486113823457,0.0435186708625475
ENSG00000119820.10,1.8768625961157501,4.06429474280483,9.8358091707303,0.00171146977434114,0.0141326292896262
ENSG00000018699.11,2.23216228797394,5.430918468023879,11.6513488415616,0.000641559995584094,0.0073971592928793704
ENSG00000152133.14,1.4719933346665501,4.9114533258011,6.54856861912997,0.0104968571966667,0.0476753675487914
ENSG00000163171.7,1.34253728389353,6.5595331796715,8.28257416454109,0.0040027343318854705,0.0250016230583186
ENSG00000223658.7,2.7511741488314505,3.4570884906874,8.32497455893524,0.00391036858510079,0.0246053359977245
ENSG00000187600.14,2.27932786575525,1.68765059433702,7.81342405901405,0.00518595515381625,0.0295804393300775
ENSG00000162994.15,1.8965769812406799,4.06039834013624,6.52962893961839,0.0106092086558859,0.0480364558753573
ENSG00000115355.16,1.0369603824747,9.37892152303127,7.76797446514215,0.00531806500656543,0.0300687376114481
ENSG00000271615.1,3.44883000733529,1.73344972226677,10.8480337279652,0.000989007171515736,0.00988701356063814
ENSG00000212978.6,2.4565052227892004,5.35085811474019,9.71068787125055,0.00183199429897345,0.0147041647680763
ENSG00000270820.5,2.42427951860771,1.51053423484785,8.97143649353659,0.00274232905308359,0.0193126375201094
ENSG00000196975.15,2.23563951112628,5.88402699826225,11.487775165541999,0.0007005544547681099,0.007810826754069041
ENSG00000143977.13,3.83399462122508,3.41264630394409,17.257336352667803,3.26434666497443e-05,0.0011746225684396
ENSG00000144043.11,1.81643877908723,7.973143849776,16.1503024222909,5.85092268385313e-05,0.00166221731431434
ENSG00000135617.3,3.3308696588143905,5.1726424884032,19.1893468918534,1.18372149471649e-05,0.0006442713118549491
ENSG00000159239.13,4.30906088069254,2.49710627717202,18.5876754712269,1.6226622316771398e-05,0.000758102166909275
ENSG00000284308.1,1.91438307036993,4.40552706877752,6.906383065267321,0.0085888560617754,0.0416760150323804
ENSG00000005448.16,2.13860614996537,5.604049586378469,8.88455469381892,0.00287593179248895,0.0198558677090702
ENSG00000115275.11,2.3294425208192404,4.52237106351639,7.85904688867237,0.00505670415384601,0.0290576543365173
ENSG00000235519.2,2.05633213239229,3.2585272086693,6.803973141040981,0.00909552472379924,0.0433103191068511
ENSG00000152292.16,3.86734592452504,4.43474707695233,21.4198445668423,3.68932872788917e-06,0.000320634402614669
ENSG00000115486.11,2.17283278950749,3.9484997299294102,6.93754972507612,0.00844046572597595,0.0411708293483408
ENSG00000153574.8,2.07353082003005,1.91724585792974,6.82593536766595,0.00898434914175324,0.0429553398037389
ENSG00000230006.7,1.63357614828361,6.38366387477825,7.21352270419333,0.00723563428432583,0.037096107899184
ENSG00000223564.1,3.60035089454032,4.398790945695549,19.5998711087141,9.54756391716819e-06,0.000576342228104295
ENSG00000235571.1,2.81921447441514,5.3522597454753,11.5543915433287,0.0006758942333148389,0.00766187256769592
ENSG00000229089.7,2.7903914581746805,6.32617886506704,24.533174957341,7.30413488037171e-07,0.000128338413414357
ENSG00000232931.5,2.60416419028193,6.75040887569833,18.5351549567187,1.66799239928284e-05,0.0007725815797824371
ENSG00000174501.14,2.39232444440595,7.688346500509371,13.175063254597301,0.00028369915235643703,0.00432097503688349
ENSG00000121152.9,1.364239730686,7.1030673039563705,10.521290299177199,0.0011800706114519998,0.0111359261144902
ENSG00000114982.17,1.39887654858982,7.4689225171022,10.0578717913691,0.0015169836355840801,0.0130436385474557
ENSG00000273265.1,2.59859274160225,2.93597731123805,7.87798508676357,0.00500402025813733,0.028911627385848997
ENSG00000135976.17,2.0696131345104,6.90279730722593,11.8722629558304,0.0005697614069544019,0.00679772893448517
ENSG00000230606.10,2.60286026898514,4.78102030891349,11.115458242206,0.0008561117004207,0.00897473776738042
ENSG00000278766.2,2.21910727391193,0.8235860001287529,11.4692837319469,0.000707559458537523,0.00786636770788106
ENSG00000196912.12,2.57619837031369,5.4374451623198405,15.5462738851193,8.0510170823852e-05,0.0020372873250407
ENSG00000183513.8,2.50814391179317,4.38436098321598,16.9916654010768,3.7544265314049496e-05,0.00128038617890635
ENSG00000115446.11,2.0136773150093896,5.15149246392067,13.1275826730483,0.000290979964135294,0.0043918684596144
ENSG00000144063.3,1.98040762465814,1.73784666666598,6.65389492535151,0.009893931202693959,0.0458661880962282
ENSG00000144061.12,1.9171065319031102,6.514302584530001,11.227084458520801,0.0008061218275188219,0.00862406309850547
ENSG00000169679.14,1.45774249492589,6.954660339382089,9.424340719611981,0.0021412406555858,0.0162506532322019
ENSG00000235881.2,1.7960696329988501,5.706302275529731,7.04215738229731,0.007961307667987591,0.0395618009385242
ENSG00000125538.11,2.8823675907150204,2.25660085293867,9.616623348807419,0.0019282394022039101,0.0151826546208603
ENSG00000125618.16,2.48199818246763,3.5114372413823,9.30230926897826,0.00228865191719024,0.0169940552326046
ENSG00000136682.14,2.02278354871537,3.09092725678249,7.62074631538746,0.0057700604339042,0.0318120828492706
ENSG00000228857.2,3.51264469361702,2.27835413293058,13.1137717813938,0.000293132923377876,0.00441200531322473
ENSG00000125629.14,3.0241270948633,4.35435514924505,13.504674074108902,0.00023796997405507402,0.0038703124107675796
ENSG00000186132.14,2.71544736968358,2.46807343174352,9.142769925488391,0.00249702793964587,0.0180474219772343
ENSG00000236859.6,3.07623710478334,3.55113589550954,14.8968958606269,0.00011354967659508,0.00250234536473439
ENSG00000211460.11,1.7786308952515502,6.36358388676126,8.89807678961448,0.0028547116927620103,0.0198138319078995
ENSG00000260163.1,3.33813274941622,3.32601177320903,8.78235113570705,0.0030415891284205398,0.0206411789508472
ENSG00000225449.3,3.0108553971232004,3.84259870193725,8.49669937063565,0.0035579131250495204,0.0229962677594664
ENSG00000180178.10,1.7051696684023,6.91231566814492,12.637020745800399,0.000378182193936554,0.0051939805989672
ENSG00000196604.12,1.7450849289458898,5.571239736974849,12.266192617839101,0.000461238350831018,0.0058615707084775205
ENSG00000152086.8,2.40740676304323,6.82133459891855,18.1406142319562,2.05178204518613e-05,0.000886409621204728
ENSG00000213225.7,3.32790682990851,2.14314611810024,15.781210518555698,7.110516130815201e-05,0.00190616075049134
ENSG00000178162.8,2.6952609360575597,4.290983499523009,19.398666380507397,1.06081111885414e-05,0.000614320702342545
ENSG00000239402.3,3.01237579216798,3.73354542747131,14.893103937006302,0.000113778152989779,0.00250234536473439
ENSG00000196834.11,2.02019397631809,6.01480672489316,12.5242625499369,0.000401701414026764,0.00538744420326101
ENSG00000222038.3,2.29800098422591,4.189782904742049,10.5896420019477,0.00113722996134371,0.0108841458408058
ENSG00000214081.8,2.31564445431548,2.0351346708362703,8.70541915794773,0.00317265455803936,0.0212100748265948
ENSG00000240253.5,2.51589460024906,2.06880671603901,8.454007522054841,0.00364239956982869,0.0233986609165359
ENSG00000188219.14,1.5315002780392302,6.129054385484411,8.051099829990191,0.00454760378948118,0.0271562671802598
ENSG00000223631.1,2.06195188486707,5.737895775451469,6.9242292597439805,0.00850356328070904,0.0413662655530129
ENSG00000075886.10,3.06900878425192,6.9370550301166105,21.1926237673182,4.15360003212072e-06,0.00035714332191080496
ENSG00000163040.14,1.60367113122825,6.09589183607263,6.54715196598334,0.0105052185025181,0.0476783287591942
ENSG00000163046.15,2.75954292054238,5.47891274677277,17.1923199204458,3.3779924628474104e-05,0.0012015482032982
ENSG00000153086.13,2.64119562650496,3.4887359098814703,8.7806594888213,0.00304441111966277,0.0206429973780825
ENSG00000285373.1,2.81551753121124,5.51230403568488,18.618764836975,1.5964143163492998e-05,0.000750400989225506
ENSG00000226121.2,1.93810989345948,6.4322038541510596,10.882141522913,0.0009709591476170631,0.009766991052414329
ENSG00000227617.8,4.89734326548778,3.320919908815,19.373690654622397,1.0747757683349198e-05,0.000618282928652456
ENSG00000163072.15,2.5717686264409902,2.51247551100707,9.23516346813781,0.00237411206483401,0.0173968819256762
ENSG00000213148.3,1.64897589093088,0.741902488826825,7.57237439848665,0.0059269653921291705,0.0323899241256822
ENSG00000226853.2,3.03352935906541,4.6019892748855495,12.9503596992694,0.000319860030106898,0.0046234475385869
ENSG00000222043.2,2.9307195403538198,3.5390810646066404,9.51869006708746,0.00203389711473877,0.0157781073087056
ENSG00000196659.9,2.1770679670202697,5.1510687008013205,6.80983443841783,0.00906571699750967,0.0432420523059144
ENSG00000155636.14,2.46904774935189,3.0367495159683595,8.03053512291148,0.004599524860153871,0.0273040357040131
ENSG00000162992.3,3.53684142977838,1.6623466712177601,10.77243989015,0.00103022613408593,0.010173247072388
ENSG00000223873.1,3.34063770994512,2.7511836433097403,11.1812637939401,0.000826274722729482,0.008758512060932509
ENSG00000144366.15,1.5542998591982702,5.5677102282670905,9.21131431993179,0.00240523951545119,0.0175533619716788
ENSG00000163535.17,1.47396321061201,6.6333210384289405,7.17607776842728,0.0073882050195255905,0.0375921731635603
ENSG00000225695.1,3.8787546791428102,1.66036671020075,14.931166237088,0.0001115056016116,0.0024725487655027603
ENSG00000138400.12,2.0388454564409,5.841696372437401,7.98412540979712,0.00471892862969234,0.0277486659153004
ENSG00000229127.1,2.16955945168844,3.5426571983880697,6.855287913900441,0.008837931394049559,0.0425067423340705
ENSG00000197585.9,3.7344115630367005,2.36143749202658,10.8232901762323,0.00100231213344279,0.0099952965065408
ENSG00000158428.3,2.85305670665833,2.68174256699221,7.8071468875809,0.0052040002371721,0.0296206562795377
ENSG00000181378.13,2.26963412263984,6.9891317434324005,12.520651058915,0.000402478617904465,0.00538744420326101
ENSG00000144567.10,1.1616256250260901,7.856266461898191,7.641006541282719,0.00570560703632393,0.0315643866331883
ENSG00000163521.15,1.76057493892119,7.15502569402205,7.29681920663905,0.00690767911529409,0.035915932099945
ENSG00000135924.15,2.1757306381954096,6.73886165060858,22.7122819123385,1.8816136405381402e-06,0.000217259174994993
ENSG00000267034.1,4.1012239721201,2.40533471049695,16.3900416754007,5.15553811048365e-05,0.00153479325149113
ENSG00000237732.9,2.17906809134078,6.98770567882349,10.3993455460691,0.0012605998408088401,0.0115979490191662
ENSG00000236432.7,3.87139274290357,3.59264423886015,12.4485305905483,0.000418320790783083,0.00550475822508435
ENSG00000177483.11,1.85211284629368,6.409205077062861,10.2720338036332,0.00135061836119504,0.0120957040491511
ENSG00000186235.10,3.6426229102280896,6.207901499411089,27.0798242294558,1.9522487222655602e-07,7.012911243427281e-05
ENSG00000115694.14,1.18865881703132,7.14337810380789,6.52653325980668,0.0106276893632595,0.0480818915636971
ENSG00000144550.12,2.17681722589104,2.33106190597868,6.4675019786781505,0.0109864853190507,0.0492266877567097
ENSG00000144554.10,1.2847861780593899,6.074060394780769,6.959856764802639,0.0083358706053377,0.0408826906357051
ENSG00000240288.7,4.29043555558249,3.8280773688995,14.6867329695701,0.00012693667567944,0.0026857740345001897
ENSG00000131373.14,3.9019531492082407,7.51291589879709,22.6589782455105,1.9345414365053503e-06,0.000218684351895867
ENSG00000131386.17,3.1153798721554904,4.61671812399063,17.998054912963898,2.2113080197123397e-05,0.0009197011544035801
ENSG00000233153.5,2.77422006490236,2.99640378435704,7.821592043826901,0.0051625699635286,0.0294990963098055
ENSG00000213871.3,3.00325713790284,2.52006405446181,8.32928064577848,0.0039011102570742796,0.0245662046379454
ENSG00000225548.6,3.55210652306656,2.7068613500421,12.1974473466168,0.000478549531856138,0.00601534014742495
ENSG00000172936.12,2.56881845198421,5.4058283962479905,10.211411397514802,0.00139574315947184,0.0123696207088061
ENSG00000223797.5,2.36275683399868,4.121112920447899,8.46910686408478,0.00361228751022944,0.0232445707747566
ENSG00000240747.7,2.9162667067802595,6.063245476196389,23.1910428644885,1.4667893577217e-06,0.000183803488120707
ENSG00000163818.16,2.0314862049921296,7.901336626983401,12.6906561387967,0.00036748729740141496,0.00509114877507405
ENSG00000227398.3,2.14459770136123,2.9569175260468104,7.86787577984907,0.0050320732199778,0.0289887567413053
ENSG00000088727.12,1.74478500087062,6.708161089707629,8.05563919974814,0.00453622358769446,0.0271083380018784
ENSG00000163832.15,2.9241577962440894,4.8411100484619904,15.0188148983385,0.00010644462828034699,0.0023898297446552897
ENSG00000132153.14,1.06582259335581,7.30900149478942,7.574987996470719,0.0059183774045627,0.0323648750827997
ENSG00000178057.14,1.8022945234890402,8.468233310146589,8.318024329103,0.00392535915257108,0.0246708517501211
ENSG00000173421.16,2.10487940559136,6.603466335281531,10.808117322753999,0.00101056017747602,0.010053114958496999
ENSG00000225399.4,2.29784765712814,4.095143964791509,9.31966565979781,0.0022670735748037698,0.0168803520666527
ENSG00000188315.7,2.0500422885849803,5.87715098797008,10.605139047421401,0.0011277377650502,0.010825344995271
ENSG00000173531.15,2.13043445820063,5.41818379579012,9.02381127065768,0.00266485170219118,0.0188935648096142
ENSG00000187492.8,2.5532186800775,4.96195657433024,13.6030323972546,0.000225820460337986,0.00375168318742399
ENSG00000068028.17,3.0091862880552,5.20895792232914,18.0129544409407,2.19406809404164e-05,0.0009184990011993551
ENSG00000004838.13,1.7635264727846,8.24755817912624,6.82313382394846,0.00899845313657514,0.0429973381474245
