id_gene,id_string,gene,Middle_vs_Apical,Basal_vs_Middle,logCPM_MiddleApical,logFC_MiddleApical,FDR_MiddleApical,logCPM_BasalMiddle,logFC_BasalMiddle,FDR_BasalMiddle,biotype
FBgn0001624,7227.FBpp0290503,dlg1,True,True,4.04622943069215,-0.3741578883721551,0.0981430830236606,4.07332138159472,1.1185558605135202,0.00275670735682494,protein_coding
FBgn0001942,7227.FBpp0297911,eIF4A,True,True,9.19983634756009,0.19978562904745495,0.0523177155040626,9.06072894369672,0.25509123868534,0.0813184616840783,protein_coding
FBgn0001977,7227.FBpp0080284,CIAPIN1,True,True,6.06102040456203,-0.653283951515364,3.27186791281136e-07,5.12558312521794,-0.43914923778175,0.102706295205125,protein_coding
FBgn0002069,7227.FBpp0305104,AspRS,True,True,3.10718301396758,-2.3903272902732,5.759763823567421e-13,1.36574968242805,0.7819824171318759,0.4072629715415129,protein_coding
FBgn0002183,7227.FBpp0072743,dre4,True,True,6.89810519873937,-2.36939821804509,3.5836177851224386e-87,4.6404491990318215,-0.6030122108390171,0.0565134914247779,protein_coding
FBgn0002466,7227.FBpp0304889,sti,True,True,6.544901784707849,-1.14294403303906,8.041213662144829e-23,5.16397487947597,-0.7742161666190269,0.0014255559132467699,protein_coding
FBgn0002542,7227.FBpp0081255,lds,True,True,6.77624057665233,-1.0996514969003002,3.3289625128095194e-23,5.1997737650991205,-1.5041174850024095,1.98623757645405e-11,protein_coding
FBgn0002719,7227.FBpp0082129,Men,True,True,9.211916639396213,1.18062198626827,1.71926883366901e-33,9.36237499403713,0.0878802607713628,0.6463265501544571,protein_coding
FBgn0002778,7227.FBpp0075379,mnd,True,True,2.00751391403493,0.209777881020911,0.635534155265615,1.9588732685745,0.465520657571259,0.563312307778491,protein_coding
FBgn0002783,7227.FBpp0082692,mor,True,True,5.4397950381183495,-1.12900456230747,3.23901815175862e-12,4.424237634126451,0.0813835762792805,0.874108534365049,protein_coding
FBgn0002899,7227.FBpp0076412,mus301,True,True,3.97536311369758,-0.5898829505676889,0.0152713169816611,3.2851740629558,0.0151991130979592,0.985193343117222,protein_coding
FBgn0002905,7227.FBpp0082131,mus308,True,True,5.2034207663880006,-1.97650606034092,3.7364002973760894e-32,3.20119092011071,-0.750947299476809,0.0958299297698062,protein_coding
FBgn0002906,7227.FBpp0081910,Blm,True,True,7.037993082183712,0.0315615024918156,0.7914708763794459,6.386165081845619,-0.69817173359242,4.86797073364175e-05,protein_coding
FBgn0002914,7227.FBpp0089402,Myb,True,True,7.44069181741509,0.6481268085829929,1.4150311159408999e-09,7.40835938571923,0.086393009048955,0.702214892547524,protein_coding
FBgn0002973,7227.FBpp0303726,numb,True,True,6.861873719604089,0.580947353011986,4.0398082848872e-08,6.78978982008446,0.0620004622805543,0.8232361726377719,protein_coding
FBgn0002989,7227.FBpp0077357,okr,True,True,3.69970110984165,-2.4930206152932595,3.76681024710243e-20,1.49652088016685,-0.161269537372257,0.8837086979021841,protein_coding
FBgn0003008,7227.FBpp0072061,or,True,True,4.2089806822402105,-1.36794159823569,2.4833837725332797e-10,2.95298389031161,-0.010919247493726,0.9890216888832049,protein_coding
FBgn0003041,7227.FBpp0076487,pbl,True,True,4.9728671686451,0.495509124625871,0.00311807037039655,4.84749515888475,7.39966180304821e-05,0.999788628730108,protein_coding
FBgn0003071,7227.FBpp0087506,Pfk,True,True,9.546427783219961,1.1884564899757,1.21517904593191e-35,9.7921725453124,0.263580563989084,0.0545890339592269,protein_coding
FBgn0003090,7227.FBpp0088115,pk,True,True,1.1812282459056298,-0.85251187317866,0.13263749634405098,0.4963239621817271,0.219850344143786,0.8739390698710849,protein_coding
FBgn0003124,7227.FBpp0074608,polo,True,True,8.57721342609897,-0.27087411486676605,0.00715558837391905,7.68823957249238,-0.900860968253053,4.05323251253457e-12,protein_coding
FBgn0003210,7227.FBpp0290745,rb,True,True,5.8899743820446515,-0.838312590944304,4.19423248256827e-10,4.945907313139862,-0.185827054114975,0.6079568232776961,protein_coding
FBgn0003292,7227.FBpp0075877,rt,True,True,1.19401041916873,-0.439309980337908,0.4377560953462721,0.30681777605981103,-0.928292346557392,0.430965674210577,protein_coding
FBgn0003317,7227.FBpp0300982,sax,True,True,5.87957245100613,-1.02121842635481,9.898323070500287e-15,4.6837500227672,-0.47988902407757,0.113131192431972,protein_coding
FBgn0003330,7227.FBpp0084614,Sce,True,True,4.1205949140554,-1.42322843961274,5.49544181112439e-11,2.61715466316091,-0.548059392137983,0.350969712497183,protein_coding
FBgn0003386,7227.FBpp0288427,Shaw,True,True,4.54895984355036,0.7455280528265229,5.23117333865049e-05,4.4847119787175584,-0.114189442753173,0.801950102134455,protein_coding
FBgn0003392,7227.FBpp0305866,shi,True,True,8.37329750265443,0.501356785283034,5.705835043702e-07,8.28235829454259,0.0927389996170971,0.639928775016131,protein_coding
FBgn0003450,7227.FBpp0111746,snk,True,True,1.04470773987482,0.193093232543745,0.741926977059265,0.10571709074027,-6.69861898371407,2.62916111684046e-05,protein_coding
FBgn0003483,7227.FBpp0082637,spn-E,True,True,5.26036284451468,-1.89936429913406,1.89447285195299e-29,3.42932069735686,-0.457790238271872,0.347567302100252,protein_coding
FBgn0003545,7227.FBpp0086041,sub,True,True,6.9255808477243,-0.0725924195053912,0.53274774971434,6.184411808047381,-0.788115531121082,9.06551475031653e-06,protein_coding
FBgn0003559,7227.FBpp0112455,su(f),True,True,3.86284864839518,-0.515966733287644,0.0306659842703962,3.10791941500504,-0.225029192911075,0.7196089159177591,protein_coding
FBgn0003607,7227.FBpp0079251,Su(var)205,True,True,6.340345975185982,-1.64092594012613,8.09150010985539e-41,4.742024285930619,-0.386273268412234,0.221726795308961,protein_coding
FBgn0003612,7227.FBpp0087651,Su(var)2-10,True,True,7.50592829964478,0.218616378786221,0.0323581788088928,7.26261432378191,0.0322309542664043,0.9077407678078292,protein_coding
FBgn0003651,7227.FBpp0082035,svp,True,True,3.80067066070571,1.0502681183300602,1.81179280935929e-05,3.97834289862902,0.111229166521246,0.8377023547626992,protein_coding
FBgn0003656,7227.FBpp0071077,sws,True,True,8.811689836839529,0.7007195616831989,9.43350127056306e-13,8.915334688200279,0.30790454089038105,0.0332885480962396,protein_coding
FBgn0003716,7227.FBpp0078721,tkv,True,True,3.21358663557835,-0.644738430036884,0.0416382079682364,3.3823595833525,1.65208774799615,0.000338627310426212,protein_coding
FBgn0003731,7227.FBpp0071571,Egfr,True,True,1.6984248180172,0.179614612825528,0.723399439509553,1.583059389486,0.363370719585464,0.7104368205347501,protein_coding
FBgn0003744,7227.FBpp0304464,trc,True,True,5.33936569505035,-0.7242512054552109,1.76346095146422e-06,4.51987110571051,-0.0593430002984074,0.905361308202354,protein_coding
FBgn0003862,7227.FBpp0082406,trx,True,True,5.75807623305125,-1.1536339488855198,4.350354981612739e-17,4.62980550807567,-0.10322506806065597,0.817989486130524,protein_coding
FBgn0003884,7227.FBpp0081153,alphaTub84B,True,True,11.6726509462346,0.854672879144175,9.03495890293031e-19,11.7110047038761,0.0831799368681143,0.64687336204638,protein_coding
FBgn0003885,7227.FBpp0081062,alphaTub84D,True,True,9.388303225282261,1.33165130485854,7.808590420792698e-42,9.627690551296787,0.172345850172382,0.268131488622718,protein_coding
FBgn0003886,7227.FBpp0081565,alphaTub85E,True,True,6.7849890976191,2.7521278731801804,2.869765671975289e-11,7.500347036648541,0.480255559252581,0.0233921046873326,protein_coding
FBgn0003889,7227.FBpp0081524,betaTub85D,True,True,11.9550581522455,1.12973518760145,7.20459356779763e-32,12.016686222556801,-0.0536673550327952,0.79184278858209,protein_coding
FBgn0003890,7227.FBpp0084630,betaTub97EF,True,True,2.3248026417381698,0.209020454045182,0.608252939758494,2.4888136042886604,0.8108299101436841,0.13897345982576098,protein_coding
FBgn0003892,7227.FBpp0088443,ptc,True,True,3.971664523959471,-0.392696946873028,0.0848674339490984,3.0765193236086805,-0.795166793612072,0.0864988622553549,protein_coding
FBgn0003943,7227.FBpp0073035,Ubi-p63E,True,True,11.037339908420998,1.14863411965407,7.325918004240188e-34,11.2045221634885,0.141884881068835,0.395375237676536,protein_coding
FBgn0004049,7227.FBpp0082261,yrt,True,True,5.71616156156299,-0.6215311714980021,5.69280822947269e-06,4.97138599005011,-0.0432653808501487,0.923692281506456,protein_coding
FBgn0004066,7227.FBpp0073989,Prosalpha4,True,True,5.395619041960679,-1.74917500011206,4.9233182960517396e-29,4.21860932319372,0.6599275412219929,0.0468532493739485,protein_coding
FBgn0004106,7227.FBpp0079641,Cdk1,True,True,5.082010089421,-2.5061236123799,2.01704793299256e-44,2.46852134970911,-1.37656390911509,0.0076652090367862,protein_coding
FBgn0004107,7227.FBpp0289675,Cdk2,True,True,2.32977530783507,-1.5471447912276202,0.000112885724314478,1.16263873061541,0.44604473684493,0.660829514842027,protein_coding
FBgn0004227,7227.FBpp0074012,nonA,True,True,5.4532490690228,-1.81082624103309,1.1588222889906098e-31,3.76376078756074,-0.266071036622487,0.596696082658952,protein_coding
FBgn0004237,7227.FBpp0302741,Hrb87F,True,True,7.89422230048918,-1.9592329435895,2.379962664956579e-84,6.01713223459867,-0.4761413402246579,0.023621937708209,protein_coding
FBgn0004360,7227.FBpp0087596,Wnt2,True,True,2.75758586129583,0.19795425576100606,0.584204067141742,3.39022840792892,1.52612970681009,6.17288825277021e-05,protein_coding
FBgn0004363,7227.FBpp0079772,porin,True,True,8.479174945579059,-0.0519245993518406,0.624528082022549,8.1721156010601,0.170196873166399,0.31290538051418,protein_coding
FBgn0004373,7227.FBpp0072416,fwd,True,True,7.95483549576501,0.5955691150712111,5.79235135626307e-10,7.785881595003389,-0.149820746394599,0.4204888700332279,protein_coding
FBgn0004379,7227.FBpp0076227,Klp67A,True,True,7.01761698977449,-0.0877971323750899,0.4501771909239821,6.25239490538062,-0.846333915589299,1.6201379028828199e-06,protein_coding
FBgn0004380,7227.FBpp0076861,Klp64D,True,True,3.75113718939846,-1.47757374627795,1.6403505880236798e-08,2.43172691498655,0.0974830718074589,0.9161007474087758,protein_coding
FBgn0004381,7227.FBpp0075762,Klp68D,True,True,2.35884550946696,-2.44310177595798,4.00405108942548e-08,1.6956833777706102,2.38906497469,8.97060976446314e-05,protein_coding
FBgn0004391,7227.FBpp0073893,shtd,True,True,6.09835489418634,-0.0504568939174333,0.7231984712421461,5.723662222278861,0.0338656220566658,0.931108488610454,protein_coding
FBgn0004419,7227.FBpp0079565,me31B,True,True,7.34368262428286,-0.304858889558482,0.00367516996515465,6.793039709743152,-0.03584409586562,0.902318522866302,protein_coding
FBgn0004556,7227.FBpp0075106,Dbp73D,True,True,3.9681338510333504,-2.79813156248398,2.6521887806140997e-27,1.35812591576057,-0.578594617435414,0.541312432151765,protein_coding
FBgn0004619,7227.FBpp0076691,GluRIA,True,True,2.2767092865895697,0.5511001934476489,0.17423744539709,2.11197310925127,-0.228183111971434,0.79184278858209,protein_coding
FBgn0004832,7227.FBpp0070638,Xpac,True,True,5.12483728416803,0.0257557968494516,0.8862553323501651,4.52847585753607,-0.566583859903227,0.0671435437522718,protein_coding
FBgn0004838,7227.FBpp0297875,Hrb27C,True,True,8.07227754096402,-0.787372919085529,5.1114608951392e-16,7.23495655402316,-0.043480197137144,0.876706384914145,protein_coding
FBgn0004855,7227.FBpp0082384,RpII15,True,True,3.88258937043545,-2.21691919904571,4.5214394864349e-19,1.8684055217562496,-0.266746280098603,0.763654453916806,protein_coding
FBgn0004872,7227.FBpp0079755,piwi,True,True,3.35145372307675,-1.22034485104248,2.1087364333897307e-05,2.16407776473753,-0.0969990690772425,0.919736159231184,protein_coding
FBgn0004875,7227.FBpp0305410,enc,True,True,7.7690200450069,-0.550925749070446,2.12992859158303e-08,6.8646733493870915,-0.50923909167975,0.00150865580655563,protein_coding
FBgn0004876,7227.FBpp0083130,cdi,True,True,8.29070518097781,0.6100607601623411,4.19087797780072e-10,8.16079352743933,-0.0736784320958255,0.7255304064855529,protein_coding
FBgn0004889,7227.FBpp0081665,tws,True,True,6.85844108026739,-0.8131681174798959,3.050043133607231e-14,5.861034158337951,-0.342218140676402,0.134751898803997,protein_coding
FBgn0004903,7227.FBpp0084463,Rb97D,True,True,7.7120951892955985,-1.92549575514964,2.0782083361512397e-69,5.63730662459479,-1.10999992034005,5.7921208533372306e-08,protein_coding
FBgn0004915,7227.FBpp0305673,TfIIB,True,True,6.74490861294846,-1.60650275276588,5.5322384169986206e-43,4.82020671228574,-1.4864895152708,1.73772269825226e-08,protein_coding
FBgn0004924,7227.FBpp0073822,Top1,True,True,6.73624058446126,-0.221492626031108,0.0487910350433176,6.50767985591274,0.4793870449424121,0.0065145864552281895,protein_coding
FBgn0005411,7227.FBpp0298005,U2af50,True,True,6.6347830036123705,-0.0332647012109621,0.80461592445802,6.177699825206269,-0.146201061447817,0.583685530153573,protein_coding
FBgn0005585,7227.FBpp0081581,Calr,True,True,7.61914438469431,-1.01204087442433,4.36819808394126e-18,7.1723660454964815,0.906456034680774,0.000228721586135728,protein_coding
FBgn0005617,7227.FBpp0080674,msl-1,True,True,3.82533192467022,-1.85153979691369,1.11789037882425e-09,2.03729474100532,-0.29706057309599204,0.81824467773762,protein_coding
FBgn0005655,7227.FBpp0085619,PCNA,True,True,4.760211128994079,-2.01462286192187,9.862719193843979e-27,2.5423970464562697,-1.39862648596345,0.00616073954880869,protein_coding
FBgn0005696,7227.FBpp0113035,DNApol-alpha73,True,True,3.0570269198186404,-0.8644345469104799,0.00461800703742715,2.10061286772537,-0.170703329312072,0.8454391753017199,protein_coding
FBgn0005777,7227.FBpp0081606,PpD3,True,True,7.05051410374109,-0.6047554692309279,6.88702167828541e-09,6.23679056186715,-0.230328040374305,0.337171116340643,protein_coding
FBgn0010194,7227.FBpp0074394,Wnt5,True,True,3.80105991919628,-1.28051152681001,4.5338224994274e-06,2.3469962322495,-0.6693196619202499,0.299624458568592,protein_coding
FBgn0010213,7227.FBpp0086226,Sod2,True,True,6.850565609383731,0.109351297246839,0.39130426006745705,6.59593319707658,0.115413019821722,0.6489891748622779,protein_coding
FBgn0010258,7227.FBpp0082318,Rbp4,True,True,6.6292665272942495,-3.1232876751688,6.585215346648166e-122,3.45267733235646,-1.53132810084299,8.582649781705841e-05,protein_coding
FBgn0010280,7227.FBpp0113081,Taf4,True,True,7.68763179372833,-0.0769676482646862,0.487322121425131,7.33084161249717,0.10315345844757902,0.643307637689421,protein_coding
FBgn0010314,7227.FBpp0079399,Cks30A,True,True,4.169681253275621,-0.5512728997167221,0.0109723742963395,3.1353690163678505,-0.90168683789582,0.041968151864027,protein_coding
FBgn0010328,7227.FBpp0111770,woc,True,True,5.1547809839200704,-1.5828735551378998,6.28304183544918e-22,3.5816121892117203,-0.413195152871738,0.384402161690912,protein_coding
FBgn0010340,7227.FBpp0082370,140up,True,True,3.3571632928104105,-1.3881656653128702,9.59776708592289e-07,1.9195126734575096,-0.532070601889156,0.522831515713705,protein_coding
FBgn0010382,7227.FBpp0294012,CycE,True,True,5.23213880692945,-0.27922629074473,0.0807711985597053,4.287420352530529,-1.10333985915006,0.000285257754595798,protein_coding
FBgn0010389,7227.FBpp0082970,htl,True,True,3.3034783035526,0.134829105454603,0.668694422228912,2.96768797196244,-0.12564437192762598,0.8594364265933341,protein_coding
FBgn0010435,7227.FBpp0072308,emp,True,True,8.807071439520481,1.22793856387414,4.5272382143887696e-38,9.163440162987301,0.436619836522401,0.000479528657820405,protein_coding
FBgn0010441,7227.FBpp0084549,pll,True,True,2.70852548960765,0.0723130572037989,0.846971286638091,2.58120822610434,0.467519162563311,0.4809938253925821,protein_coding
FBgn0010531,7227.FBpp0290166,Ccs,True,True,1.25447154417465,-1.08408340539995,0.0483058718182699,0.311321565323748,0.105523386981919,0.9476527937146728,protein_coding
FBgn0010590,7227.FBpp0086400,Prosbeta1,True,True,7.70991418052937,0.5841557975625649,4.37950076038369e-08,7.5414840737945985,-0.132636717974895,0.557572414359266,protein_coding
FBgn0010812,7227.FBpp0081284,unc-45,True,True,5.37948682489903,-1.6387360799965802,4.11855562694857e-26,3.9815835264367503,0.0929524349680633,0.87622078321162,protein_coding
FBgn0011205,7227.FBpp0077845,fbl,True,True,3.4991975761172798,0.269598370769847,0.32842247260066604,3.5467275433728,0.5344558899015529,0.23157556933076,protein_coding
FBgn0011224,7227.FBpp0297632,heph,True,True,8.965498169365631,-1.32895775502874,3.9655658174276893e-44,7.61294776575709,-0.362572807651911,0.0145096938299196,protein_coding
FBgn0011259,7227.FBpp0292880,Sema1a,True,True,4.11708962657373,-0.20047637906070806,0.370494785322787,3.6169501839160096,-0.05224963490808,0.9390707629285172,protein_coding
FBgn0011260,7227.FBpp0086237,Sema2a,True,True,3.61079839495829,0.291501741353925,0.25921957601239004,3.73186807536676,0.6232210041785831,0.116901587812813,protein_coding
FBgn0011300,7227.FBpp0087739,babo,True,True,3.56630111276208,-0.546937637461517,0.0340175805194652,3.09749332549894,0.42420527073485903,0.427179343450246,protein_coding
FBgn0011586,7227.FBpp0071210,e(r),True,True,5.32735902069009,-2.20257555237776,4.460779432664071e-37,3.52559244599958,0.180100430504,0.7583926206167041,protein_coding
FBgn0011596,7227.FBpp0083791,fzo,True,True,8.258816901834509,0.0647204781398781,0.5380041615985159,7.3689525328817105,-1.47787884822855,2.39374079802071e-28,protein_coding
FBgn0011640,7227.FBpp0076555,lark,True,True,5.83762019616501,-1.31999175925099,9.73360171677798e-20,4.42055653972994,-0.53228643164594,0.129845273616807,protein_coding
FBgn0011740,7227.FBpp0081509,alpha-Man-IIa,True,True,5.934925088332161,-1.93679410000633,3.91542369025046e-45,4.13706828105097,-0.30791332031730395,0.4749785783157921,protein_coding
FBgn0011754,7227.FBpp0290716,PhKgamma,True,True,6.186099078314941,-1.24496717021545,5.33972394057213e-24,4.95689483966902,-0.203615891111714,0.570690701571335,protein_coding
FBgn0011763,7227.FBpp0086853,Dp,True,True,4.46994454127282,-1.42083420015102,8.93925684805204e-13,3.0673271455374502,-0.258684464326268,0.6824354786839959,protein_coding
FBgn0011824,7227.FBpp0071562,CG4038,True,True,3.10504598793268,-2.5462955541626,4.40739111550056e-14,0.8470498869078159,-0.24375985241916,0.847298870774211,protein_coding
FBgn0012034,7227.FBpp0078067,AcCoAS,True,True,1.96063720278952,-0.7227834354462109,0.105835511585734,1.95572748049623,1.488614208017,0.0129866271523268,protein_coding
FBgn0013548,7227.FBpp0071994,l(2)dtl,True,True,2.45144440557198,-2.5010260756888,2.2952826865315198e-09,0.4784763064496479,0.209373822090354,0.880719754932388,protein_coding
FBgn0013759,7227.FBpp0290542,CASK,True,True,3.67222450701262,-0.818596383719268,0.0010108705859609,2.936527923133589,0.275494716222587,0.6652386406217979,protein_coding
FBgn0013812,7227.FBpp0271744,Dhc93AB,True,True,1.81501762028104,0.20711658966596305,0.6901954024071459,1.25293279347587,-1.07621997139038,0.200861496038698,protein_coding
FBgn0014075,7227.FBpp0074831,Uggt,True,True,6.868826318405089,-0.6941476985507881,6.73833519661159e-11,6.108050502621911,-0.0010575757251855302,0.998207143273785,protein_coding
FBgn0014189,7227.FBpp0078754,Hel25E,True,True,5.4895644879072405,-2.57998302630376,4.0477825081291083e-56,3.4007419739503395,0.230703771820398,0.685525367372378,protein_coding
FBgn0014870,7227.FBpp0086222,Psi,True,True,6.574749655467969,-2.24990906753767,1.5770351754773e-74,4.35364821757116,-0.7666980280676701,0.0140237365837243,protein_coding
FBgn0015019,7227.FBpp0082787,CCT3,True,True,6.73695880442038,-2.40637980566473,3.6892467775665184e-91,4.73082662609462,0.0681626188462188,0.880813933997913,protein_coding
FBgn0015075,7227.FBpp0078144,Ddx1,True,True,6.26824211151186,-2.13086119126013,1.2397171220426995e-60,4.09692180589977,-0.90440277510865,0.006148536057078579,protein_coding
FBgn0015239,7227.FBpp0089291,Hr78,True,True,4.218572553895,0.332644095535815,0.112388854916546,4.09565302424526,0.155784939560368,0.7616090985313492,protein_coding
FBgn0015277,7227.FBpp0071973,Pi3K59F,True,True,1.77935095949523,-1.62919242425799,0.000674684099914324,0.755629536174981,0.677779470121433,0.514202339220719,protein_coding
FBgn0015351,7227.FBpp0111793,CG14906,True,True,2.47153900700919,-2.1220283468706103,1.3949809813664e-07,1.04119616117731,0.8031775486890659,0.389179910471012,protein_coding
FBgn0015391,7227.FBpp0080489,glu,True,True,4.67393397897964,-2.00752182393855,1.3044293924122298e-22,2.5644101684905,-1.06555512742735,0.0418849210853054,protein_coding
FBgn0015520,7227.FBpp0305874,nonA-l,True,True,6.98554557420518,-2.80893234641104,4.693096214597908e-124,4.249065353720621,-0.8710140019639009,0.0051832739997181715,protein_coding
FBgn0015544,7227.FBpp0072164,spag,True,True,6.296219207105732,-1.7507468537541202,5.754645407634769e-42,4.5823368648330485,-0.444654196057417,0.183899745175053,protein_coding
FBgn0015572,7227.FBpp0081070,alpha-Est4,True,True,1.3588898495887398,-0.182891208630503,0.74353496093654,0.9262845428883258,-0.136489051557941,0.917871204317574,protein_coding
FBgn0015574,7227.FBpp0081073,alpha-Est6,True,True,6.6683173475922,0.0756038096962832,0.546731216982642,6.17142259224931,-0.3608719284555879,0.092051593899831,protein_coding
FBgn0015621,7227.FBpp0077676,Clp,True,True,3.7316080669656,-0.971513984012353,0.000155773034651139,2.21084287121492,-1.89472485911785,0.00100896459712629,protein_coding
FBgn0015622,7227.FBpp0110208,Cnx99A,True,True,8.812971793035539,-0.29276844439334304,0.00243826677747188,8.18331102437463,-0.22098234786409804,0.15480254684022,protein_coding
FBgn0015765,7227.FBpp0083966,p38a,True,True,5.3071005505413,0.0444479659500381,0.7979171238313991,4.86534833194472,-0.21942260232276,0.533475903121371,protein_coding
FBgn0015790,7227.FBpp0083413,Rab11,True,True,6.6682322009527315,-1.02266389849163,1.77701642667723e-20,5.90406985059107,0.406349773167966,0.101031030557494,protein_coding
FBgn0015828,7227.FBpp0075839,TfIIEalpha,True,True,4.99993121684096,-1.3297440665201998,3.70699736149047e-15,3.7264679635378495,-0.140186614419336,0.806244988811837,protein_coding
FBgn0015949,7227.FBpp0085678,hrg,True,True,6.52126167494039,-2.0981890810468,1.4848669935353193e-61,4.43097533651467,-0.7503960669804309,0.0167400770834047,protein_coding
