,logFC,logCPM,LR,PValue,FDR
ENSG00000163239.12,2.52985607131803,6.86180147310964,19.470368643466198,1.0217243270071199e-05,0.000600588136220728
ENSG00000163463.11,2.7079142278200696,3.1157404840037204,14.5927550987037,0.000133426528853524,0.0027722877106905104
ENSG00000235101.1,2.91309426428881,2.61206491270229,10.9551589834186,0.0009334336310416801,0.0095560194083526
ENSG00000117091.9,4.49940249836609,3.47652943224582,16.4543640293961,4.9835329589196e-05,0.00151142233172487
ENSG00000283360.1,4.24725400225064,3.7265300475342,18.136261635223104,2.0564771673783604e-05,0.000886409621204728
ENSG00000000457.13,2.40319432830457,5.29714821312487,14.5555744288215,0.000136085434775106,0.0027934845419088
ENSG00000231407.5,3.59408667142012,3.9720557456936803,13.450202082708302,0.000244979792807717,0.00393647947389338
ENSG00000116191.17,1.65080120050478,8.25528007391406,14.652039677101,0.000129294650194189,0.00271634163689625
ENSG00000227141.2,2.87518122258459,4.87851375632029,11.5276160561974,0.0006856988901991231,0.0077135160473687
ENSG00000261060.1,3.88224103937185,2.8469767058014797,16.7159730535905,4.34139325400501e-05,0.00138692928756899
ENSG00000261831.2,3.57461284397914,1.4673180558568701,12.1987294657821,0.00047822074735544295,0.00601534014742495
ENSG00000176393.10,2.4699402729392403,5.6072388350368705,15.5790095173578,7.91281647138309e-05,0.00201751858454113
ENSG00000224462.2,4.32700886205658,2.13672382607749,14.376224775097402,0.000149680315710533,0.00296200481628723
ENSG00000162813.17,2.86125274839564,3.31964634872369,13.2091400287636,0.000278587171556985,0.00426051242026364
ENSG00000143512.12,2.51653142454456,5.05874053486372,12.412666129698,0.000426431616806625,0.00556801060441985
ENSG00000010072.15,2.15593851956942,5.294739264493559,12.481855260422002,0.000410923884868658,0.005460370446113729
ENSG00000169224.12,3.74974123630862,5.83602783087572,18.9828121969431,1.31901282566223e-05,0.0006768838833914269
ENSG00000230411.1,3.60327457081283,3.7404245150131397,12.574033611624,0.00039114345013063,0.00528888313137543
ENSG00000134326.11,2.92573029186416,4.49282372047774,11.7831723450229,0.000597685432149346,0.00702660728050485
ENSG00000279307.2,3.70198063537718,1.3647903331431899,18.0593502930982,2.14124455947463e-05,0.0009082216556516881
ENSG00000276087.1,3.70555081718047,1.6026397081287,12.8034531935964,0.000345980150537217,0.004829679735262621
ENSG00000138092.10,2.61841316085006,5.00293176954726,15.3755280826793,8.81222151394293e-05,0.0021388822938872
ENSG00000138100.13,3.1167359056709,5.32281885658401,17.1858826923421,3.38945858771406e-05,0.0012015482032982
ENSG00000018699.11,2.23216228797394,5.430918468023879,11.6513488415616,0.000641559995584094,0.0073971592928793704
ENSG00000271615.1,3.44883000733529,1.73344972226677,10.8480337279652,0.000989007171515736,0.00988701356063814
ENSG00000196975.15,2.23563951112628,5.88402699826225,11.487775165541999,0.0007005544547681099,0.007810826754069041
ENSG00000143977.13,3.83399462122508,3.41264630394409,17.257336352667803,3.26434666497443e-05,0.0011746225684396
ENSG00000144043.11,1.81643877908723,7.973143849776,16.1503024222909,5.85092268385313e-05,0.00166221731431434
ENSG00000135617.3,3.3308696588143905,5.1726424884032,19.1893468918534,1.18372149471649e-05,0.0006442713118549491
ENSG00000159239.13,4.30906088069254,2.49710627717202,18.5876754712269,1.6226622316771398e-05,0.000758102166909275
ENSG00000152292.16,3.86734592452504,4.43474707695233,21.4198445668423,3.68932872788917e-06,0.000320634402614669
ENSG00000223564.1,3.60035089454032,4.398790945695549,19.5998711087141,9.54756391716819e-06,0.000576342228104295
ENSG00000235571.1,2.81921447441514,5.3522597454753,11.5543915433287,0.0006758942333148389,0.00766187256769592
ENSG00000229089.7,2.7903914581746805,6.32617886506704,24.533174957341,7.30413488037171e-07,0.000128338413414357
ENSG00000232931.5,2.60416419028193,6.75040887569833,18.5351549567187,1.66799239928284e-05,0.0007725815797824371
ENSG00000174501.14,2.39232444440595,7.688346500509371,13.175063254597301,0.00028369915235643703,0.00432097503688349
ENSG00000135976.17,2.0696131345104,6.90279730722593,11.8722629558304,0.0005697614069544019,0.00679772893448517
ENSG00000230606.10,2.60286026898514,4.78102030891349,11.115458242206,0.0008561117004207,0.00897473776738042
ENSG00000278766.2,2.21910727391193,0.8235860001287529,11.4692837319469,0.000707559458537523,0.00786636770788106
ENSG00000196912.12,2.57619837031369,5.4374451623198405,15.5462738851193,8.0510170823852e-05,0.0020372873250407
ENSG00000183513.8,2.50814391179317,4.38436098321598,16.9916654010768,3.7544265314049496e-05,0.00128038617890635
ENSG00000115446.11,2.0136773150093896,5.15149246392067,13.1275826730483,0.000290979964135294,0.0043918684596144
ENSG00000144061.12,1.9171065319031102,6.514302584530001,11.227084458520801,0.0008061218275188219,0.00862406309850547
ENSG00000228857.2,3.51264469361702,2.27835413293058,13.1137717813938,0.000293132923377876,0.00441200531322473
ENSG00000125629.14,3.0241270948633,4.35435514924505,13.504674074108902,0.00023796997405507402,0.0038703124107675796
ENSG00000236859.6,3.07623710478334,3.55113589550954,14.8968958606269,0.00011354967659508,0.00250234536473439
ENSG00000180178.10,1.7051696684023,6.91231566814492,12.637020745800399,0.000378182193936554,0.0051939805989672
ENSG00000196604.12,1.7450849289458898,5.571239736974849,12.266192617839101,0.000461238350831018,0.0058615707084775205
ENSG00000152086.8,2.40740676304323,6.82133459891855,18.1406142319562,2.05178204518613e-05,0.000886409621204728
ENSG00000213225.7,3.32790682990851,2.14314611810024,15.781210518555698,7.110516130815201e-05,0.00190616075049134
ENSG00000178162.8,2.6952609360575597,4.290983499523009,19.398666380507397,1.06081111885414e-05,0.000614320702342545
ENSG00000239402.3,3.01237579216798,3.73354542747131,14.893103937006302,0.000113778152989779,0.00250234536473439
ENSG00000196834.11,2.02019397631809,6.01480672489316,12.5242625499369,0.000401701414026764,0.00538744420326101
ENSG00000075886.10,3.06900878425192,6.9370550301166105,21.1926237673182,4.15360003212072e-06,0.00035714332191080496
ENSG00000163046.15,2.75954292054238,5.47891274677277,17.1923199204458,3.3779924628474104e-05,0.0012015482032982
ENSG00000285373.1,2.81551753121124,5.51230403568488,18.618764836975,1.5964143163492998e-05,0.000750400989225506
ENSG00000226121.2,1.93810989345948,6.4322038541510596,10.882141522913,0.0009709591476170631,0.009766991052414329
ENSG00000227617.8,4.89734326548778,3.320919908815,19.373690654622397,1.0747757683349198e-05,0.000618282928652456
ENSG00000226853.2,3.03352935906541,4.6019892748855495,12.9503596992694,0.000319860030106898,0.0046234475385869
ENSG00000223873.1,3.34063770994512,2.7511836433097403,11.1812637939401,0.000826274722729482,0.008758512060932509
ENSG00000225695.1,3.8787546791428102,1.66036671020075,14.931166237088,0.0001115056016116,0.0024725487655027603
ENSG00000197585.9,3.7344115630367005,2.36143749202658,10.8232901762323,0.00100231213344279,0.0099952965065408
ENSG00000181378.13,2.26963412263984,6.9891317434324005,12.520651058915,0.000402478617904465,0.00538744420326101
ENSG00000135924.15,2.1757306381954096,6.73886165060858,22.7122819123385,1.8816136405381402e-06,0.000217259174994993
ENSG00000267034.1,4.1012239721201,2.40533471049695,16.3900416754007,5.15553811048365e-05,0.00153479325149113
ENSG00000236432.7,3.87139274290357,3.59264423886015,12.4485305905483,0.000418320790783083,0.00550475822508435
ENSG00000186235.10,3.6426229102280896,6.207901499411089,27.0798242294558,1.9522487222655602e-07,7.012911243427281e-05
ENSG00000240288.7,4.29043555558249,3.8280773688995,14.6867329695701,0.00012693667567944,0.0026857740345001897
ENSG00000131373.14,3.9019531492082407,7.51291589879709,22.6589782455105,1.9345414365053503e-06,0.000218684351895867
ENSG00000131386.17,3.1153798721554904,4.61671812399063,17.998054912963898,2.2113080197123397e-05,0.0009197011544035801
ENSG00000225548.6,3.55210652306656,2.7068613500421,12.1974473466168,0.000478549531856138,0.00601534014742495
ENSG00000240747.7,2.9162667067802595,6.063245476196389,23.1910428644885,1.4667893577217e-06,0.000183803488120707
ENSG00000163818.16,2.0314862049921296,7.901336626983401,12.6906561387967,0.00036748729740141496,0.00509114877507405
ENSG00000163832.15,2.9241577962440894,4.8411100484619904,15.0188148983385,0.00010644462828034699,0.0023898297446552897
ENSG00000187492.8,2.5532186800775,4.96195657433024,13.6030323972546,0.000225820460337986,0.00375168318742399
ENSG00000068028.17,3.0091862880552,5.20895792232914,18.0129544409407,2.19406809404164e-05,0.0009184990011993551
ENSG00000145050.15,2.72525882737159,5.3716280488680495,14.226727779281399,0.00016205239526138402,0.00310009108804765
ENSG00000164082.14,2.68485446790744,6.03771798628529,16.220226115391,5.6388844630756296e-05,0.0016219318033028
ENSG00000114841.17,1.3208253799720902,8.121395068376101,12.330790617181899,0.000445547662059767,0.00572313873904094
ENSG00000010319.6,3.35095429091504,3.99104130041229,13.8772335045295,0.00019514812632066898,0.00345582604223541
ENSG00000174844.14,1.77845074436935,7.26976008411496,15.811475015416601,6.997682719437579e-05,0.0018947661835797102
ENSG00000272690.5,4.626050439788701,3.5310982596487404,26.713241725964497,2.35998672061128e-07,7.18462932166221e-05
ENSG00000242781.1,3.91550488912473,2.29849754596906,16.5404657241273,4.7622827614607704e-05,0.0014635418410458801
ENSG00000241535.1,3.21177003431607,2.05386144979552,15.431990386484802,8.55281077055121e-05,0.00211078146726657
ENSG00000282527.1,3.75696121320239,3.5378949537926903,18.3660312625021,1.82278796743875e-05,0.000825360433995724
ENSG00000198919.12,1.5828219718037,7.872842777926401,13.4847567104576,0.000240509320342708,0.00389172488822811
ENSG00000242622.1,3.91895819967427,2.60646104031383,18.9717835875501,1.32665903824899e-05,0.0006786532706738901
ENSG00000159685.10,2.82456591082681,5.69052977540832,19.322387122861,1.10404280987723e-05,0.000627014936845624
ENSG00000244065.1,2.96708680196886,6.24731802689052,21.6346811014992,3.29833697755368e-06,0.00029615096650518303
ENSG00000163913.11,1.67958625144822,8.54718637547221,15.139913291231101,9.98302255038206e-05,0.00229552716254518
ENSG00000239513.5,2.5645885209641803,4.1730612007793795,12.3998107425695,0.00042937736485953597,0.00558847431799871
ENSG00000181322.13,3.32848741438644,3.6341002733258096,15.783631739311,7.101422266571e-05,0.00190616075049134
ENSG00000114107.8,2.45064491907367,6.26612452841654,15.7224872864399,7.334698517657729e-05,0.00194440629252457
ENSG00000155893.12,2.00267600658061,6.72409301972866,12.9682106413902,0.000316824676061668,0.00459737063602951
ENSG00000174944.8,4.7535278752169905,3.23001571078601,22.467297110380002,2.1375192226254397e-06,0.00023346620428202797
ENSG00000242908.6,3.61396426497,4.08922874153288,12.720206370671,0.000361725850588404,0.0050234522119944605
ENSG00000240207.6,3.66721791658144,4.762867057376651,26.038510057641897,3.3467464559401e-07,7.816573360039208e-05
ENSG00000242512.8,2.26623399672027,9.0999120049312,16.984343493755,3.76893311312335e-05,0.00128262744786608
ENSG00000252257.1,3.91845659260213,3.51896555349308,12.5200866261529,0.000402600222551148,0.00538744420326101
ENSG00000213139.7,3.26708158686526,2.7977936629177997,12.632915787358199,0.000379013542870018,0.0051944690348234394
ENSG00000163918.10,2.6602250605108,4.7346137713770196,11.8452193521031,0.000578095653600953,0.00685613810745371
ENSG00000163923.9,1.96916163870909,6.75497083953938,18.3343006211057,1.85339957276202e-05,0.000832848950205974
ENSG00000127241.16,3.43197022938398,3.32478077777022,12.526900601975699,0.000401134654236623,0.00538744420326101
ENSG00000215375.6,3.0446392779222,3.2753173740220802,12.5232157586499,0.000401926530750857,0.00538744420326101
ENSG00000169026.12,3.86436479326792,3.3815379620306496,22.125625197492298,2.55377941574012e-06,0.000262941683155663
ENSG00000163945.16,1.59934374464299,6.8448469141382,11.9812059901758,0.0005373979354782889,0.00654637349435309
ENSG00000251580.2,4.21151021559101,3.9896160333701096,26.0621925782124,3.30594534150503e-07,7.816573360039208e-05
ENSG00000186222.4,3.97834434235798,2.81685760510255,13.012340492057,0.00030944493427830297,0.0045598699750307795
ENSG00000240005.5,3.36271130371673,5.5835609793822405,20.6311910733218,5.5681521828122596e-06,0.000430665933182584
ENSG00000124399.4,2.4648927731845895,1.9481912175788603,15.1845608152794,9.749731441790171e-05,0.00226524190033174
ENSG00000251350.1,3.22353153820394,5.3539448774425304,20.8070882546508,5.079462105059481e-06,0.000412610577529078
ENSG00000128040.10,2.4188526176262,8.183677132846151,18.332879400089897,1.85478269145778e-05,0.000832848950205974
ENSG00000248998.2,3.51367013376969,1.17553486836385,13.173887336856101,0.000283877234096521,0.00432097503688349
ENSG00000156219.16,2.4555371386557403,6.7041897094476,18.0913387123017,2.10557041648849e-05,0.0009028261480778881
ENSG00000180769.8,2.18549369365439,4.82791999325862,11.0981930174181,0.000864118747995632,0.009031723866626559
ENSG00000236764.4,2.36720265642695,0.625008511768492,12.8803260768451,0.000332054379518683,0.00471260671195742
ENSG00000164037.16,2.49782152701588,5.15001525562198,13.7470107090013,0.000209153403102291,0.00358871066889215
ENSG00000232021.6,2.232428285839,5.62047964705297,11.6165137076858,0.000653688151742158,0.00749423331412198
ENSG00000164073.10,2.97088618056446,4.35744598470136,10.901164706984101,0.000961038136614376,0.009715560649387979
ENSG00000109381.19,1.90031402762753,7.04034996029071,14.0101226721873,0.00018182910465129,0.00329145294142005
ENSG00000109390.11,2.68766628134842,5.456031313361059,22.162651178589698,2.50499787214016e-06,0.000261247036149327
ENSG00000153132.12,2.30200816360287,8.00165105914314,16.8723850863285,3.9979015806346505e-05,0.00131621342262646
ENSG00000205301.11,2.5929295824733702,6.22684879747053,15.183884867005998,9.75322216288828e-05,0.00226524190033174
ENSG00000280262.1,3.42378551124088,5.86519520230523,23.336166436705497,1.36018230213598e-06,0.000177317313822807
ENSG00000273449.1,4.1591154856917205,1.7621615847463798,19.0928400962602,1.24511123953816e-05,0.000656464993817309
ENSG00000164118.12,2.3210528694776698,6.02251420798741,16.088813891922,6.04399920125255e-05,0.00170806376028405
ENSG00000231171.3,3.7002386843766097,3.0610624140422305,15.037043994614901,0.00010542144381553,0.0023765113262124897
ENSG00000251504.1,4.06968117388704,3.54062403552818,17.5019733832682,2.8700962737651898e-05,0.00108202334322396
ENSG00000251568.1,5.40018269708516,4.91249731793771,21.0300711760683,4.52131117231017e-06,0.000380661432814551
ENSG00000112977.15,2.17484042989306,5.4356495901686,12.1187720541162,0.00049916763001135,0.00618383838107098
ENSG00000183654.8,2.12436692972018,5.779205721611789,10.8986269347416,0.000962355693170041,0.00971672690824091
ENSG00000251273.3,2.85169944745727,3.3220891295646697,12.285145866553302,0.000456577713024047,0.00581605888970348
ENSG00000171522.5,2.79233343858719,4.14381053229273,11.579641641682802,0.00066677790055447,0.00758512650419634
ENSG00000083720.12,2.0148644106266,5.00326646554023,10.8400271314749,0.000993292772234039,0.00991758966223795
ENSG00000164287.12,2.3508892424499397,6.75521218342915,13.598763247759301,0.000226334587204425,0.0037563640679256
ENSG00000145632.14,1.9346212208610098,7.12421127669646,14.3863071343334,0.00014888099331493502,0.0029529585974674
ENSG00000122008.15,1.8528296649086002,7.3517825982888905,11.8739817811504,0.000569235821196149,0.00679772893448517
ENSG00000171530.13,2.74052395386327,3.10977742904862,14.191544085971199,0.000165110831741355,0.00311437175624155
ENSG00000249042.5,4.40602580854837,3.79476566634915,24.1517407252844,8.903565227574609e-07,0.000142501120696776
ENSG00000251221.1,3.13818748879795,2.5018185783785696,12.9922201331251,0.000312787876551034,0.004570481107255039
ENSG00000152348.15,2.93441483731561,5.0116603884109505,16.932772239686102,3.8727176912261496e-05,0.00129343969997253
ENSG00000205464.12,2.20921406084556,4.37438604434061,11.5133769204923,0.000690971372946292,0.007751131355824841
ENSG00000127184.12,1.76803869581278,6.91780682918566,14.292458489028599,0.000156490586017974,0.00302498040284413
ENSG00000153140.8,3.3346598456459904,5.74361685419492,30.1917997042331,3.9136070502422896e-08,2.73248553548476e-05
ENSG00000175449.13,2.9917792098208906,3.85836266003317,17.966514598941,2.24825297670405e-05,0.0009318720350877189
ENSG00000174132.8,2.3376759478415097,4.03557682745343,13.2315681067731,0.00027527342088184503,0.00422984301193443
ENSG00000164221.12,2.05577452472967,6.35681469924667,21.782824601807103,3.0532114724185503e-06,0.000286948624718871
ENSG00000138829.11,2.42692119432477,7.471446819536361,15.1505482990695,9.92694804681566e-05,0.00229241593109679
ENSG00000164398.12,2.13714993871867,5.499479224922039,13.470814034535401,0.00024230316176127202,0.0039051152640787296
ENSG00000169194.9,2.49011504889254,5.57178020007136,13.903504377077699,0.00019243933217766,0.0034335340007195
ENSG00000230612.3,4.05553430886545,2.44058714372096,15.1529517367979,9.914319573240509e-05,0.00229241593109679
ENSG00000237190.3,2.4185323595353503,4.18757533094666,12.429419617516501,0.000422623216611073,0.00554071719101216
ENSG00000204965.8,3.6525719481962504,3.82748815253281,18.4792978775732,1.71759908680534e-05,0.0007932854068059519
ENSG00000081842.17,3.99413325877531,4.29427833863581,11.5760517086051,0.000668066402651049,0.00758910288043163
ENSG00000250120.6,3.28913464410278,3.9007418452623797,18.219893136556,1.9681240160942003e-05,0.000864530563047902
ENSG00000272154.4,2.8002815987006597,3.4429709371650294,11.5873493817646,0.000664019905140018,0.00756439870795518
ENSG00000113211.5,3.5987917637338196,4.9508187446599905,16.4210981363741,5.0717568149146994e-05,0.0015160032925947199
ENSG00000120324.8,3.8524739965663795,2.36583827829504,11.9461274696622,0.0005476108235564321,0.0066208892765816894
ENSG00000197479.6,3.60234893532979,3.6329490830412503,15.4579803807659,8.43599808023996e-05,0.00209796783026275
ENSG00000113248.5,3.42120519876345,3.7960262328679297,13.3659995829004,0.00025622731111488,0.0040561592141838704
ENSG00000086589.11,3.0286238493583797,4.401014354360361,12.811167663332501,0.000344556460748912,0.0048181273252648395
ENSG00000253798.2,2.3888620210285203,5.28924448651111,10.883434765654199,0.0009702814240038109,0.0097662510703746
ENSG00000113734.17,3.2013633963172996,4.95847910436854,14.4894129208322,0.000140949487134061,0.00285162510578486
ENSG00000169045.17,2.3146729500121097,1.6152098539284399,11.4620625984614,0.000710314173380104,0.00788614602519875
ENSG00000146090.15,3.01824797878735,5.883841654864059,15.8319674337078,6.92230630659667e-05,0.0018838229199686102
ENSG00000276687.1,3.45050449092802,2.7486635555130396,13.067503621522,0.000300463318188113,0.00446414479642541
ENSG00000096696.13,2.49790404771229,5.86868515045592,14.8147217615691,0.000118605990713234,0.0025616859438343602
ENSG00000217414.2,3.9897045970794203,2.9263297682210694,14.7744074062396,0.00012116887062961101,0.00258403007088083
ENSG00000283408.1,3.44831439000931,4.24043851337835,13.796743589581899,0.00020368897173068002,0.00352908063025342
ENSG00000164508.4,2.13780062954975,8.16693686200603,13.7898716506025,0.00020443538044978202,0.00353302860106636
ENSG00000146047.6,2.62964927505258,8.074668116610098,17.4559521190516,2.94042180439759e-05,0.00108729516831254
ENSG00000241549.8,2.61682799043769,2.34467664655916,12.840116360871,0.000339266515065839,0.0047730576292770105
ENSG00000158691.14,2.44884380167073,3.7935655220627402,11.496040410827698,0.000697446075193694,0.00780222547093845
ENSG00000271362.1,3.1467200202536,1.78915107819801,15.422675809153302,8.595070374350309e-05,0.00211153970518804
ENSG00000233183.2,2.2670265323053598,8.085738281571901,14.107727893852198,0.000172633080505925,0.0032029977804323303
ENSG00000124562.9,2.7885178256020295,5.967213231268881,21.6792771125885,3.22253792679946e-06,0.000292747927277764
ENSG00000172738.11,2.5968092070941,4.85051032473896,15.9124368904973,6.634134845664809e-05,0.00182692997921928
ENSG00000180211.5,2.30004915361483,1.2851235512733998,12.599162013236,0.000385919739279311,0.00525559611242633
ENSG00000137204.14,2.8359678351397504,5.17621139076606,13.854167502292599,0.000197558118711919,0.00347878756969299
ENSG00000137225.12,2.19313229815493,6.220532029671019,11.0590341912218,0.0008825610446817911,0.009168376356762159
ENSG00000215190.9,3.75958022610537,3.18400941197191,14.1742419608148,0.000166636122286339,0.00313377803602228
ENSG00000112695.11,2.35800839778236,8.75130114261246,16.948897989116098,3.83996037687516e-05,0.00128782073635243
ENSG00000135317.12,2.95517722327119,7.4273406811475,18.7189828656291,1.51467083938306e-05,0.000726547599959265
ENSG00000085382.11,2.34459882900554,6.45313269173951,18.1916616536773,1.99751464272698e-05,0.0008750629864412349
ENSG00000203808.10,2.49493008116271,4.75805556406476,11.8757910301339,0.000568683114317992,0.00679772893448517
ENSG00000155085.15,1.6566632443814902,7.2149098274664905,13.4910976261169,0.000239697941876406,0.00388637635951064
ENSG00000004809.13,2.76062430679626,5.0054708481655705,17.0362249451299,3.6673447772009994e-05,0.0012678830691076
ENSG00000112394.16,2.47924319988627,5.37543121666826,15.610158365593701,7.78353112835153e-05,0.0019989648345523398
ENSG00000271789.1,3.92703111591437,3.40871971332681,11.2686390045078,0.000788275006533145,0.008483665433161309
ENSG00000074935.13,1.8175611709823,6.9099772963809505,12.4720580981787,0.000413084711014606,0.00546588462463469
ENSG00000226440.7,4.041020899012961,3.03269204379285,14.4371391369854,0.00014491605080338202,0.00288849317045212
ENSG00000118520.14,4.2270967677027,3.31299128261272,17.496576042163902,2.8782557227733e-05,0.00108202334322396
ENSG00000203733.5,4.2372683013618095,1.77159853807873,18.719879347782303,1.5139589171138699e-05,0.000726547599959265
ENSG00000213066.12,1.8281652607311,6.35003552169622,15.007820876517197,0.000107066539498012,0.00239997917370221
ENSG00000284825.1,5.22416138819564,3.34128933399288,14.0921784761645,0.000174066095366033,0.00321808127580313
ENSG00000153303.17,3.48773975831946,6.397690993111009,13.8400704199285,0.000199045755661654,0.0034897772671048
ENSG00000178381.11,3.39824358311491,4.20570642172237,15.657769039763599,7.59001397965381e-05,0.0019853167634482803
ENSG00000237773.6,2.82870790977409,3.9006322437894303,11.839864956877902,0.000579760303161841,0.006870839663204661
ENSG00000232818.2,4.2407838179698505,2.9247775891371806,15.0869353140113,0.000102671414708337,0.0023342945411536898
ENSG00000105926.15,1.50841299402289,6.3702021833809805,10.8804063011676,0.000971869242315268,0.00977006610822532
ENSG00000214869.5,4.79395687768324,2.56705852297055,16.180786612706598,5.75751320598354e-05,0.0016472601942429
ENSG00000272568.5,3.96219615538198,3.43247853298761,15.460587461794901,8.4243694357626e-05,0.00209796783026275
ENSG00000180233.10,2.08077701779079,5.029797008050701,13.217115356200399,0.000277404233821685,0.00425081234131635
ENSG00000189212.12,2.02260427482479,6.123752577998349,12.411177258203098,0.00042677173763539704,0.00556801060441985
ENSG00000136279.20,2.04729291678343,5.10709572759671,12.599424856359198,0.00038586547278299,0.00525559611242633
ENSG00000106628.10,2.42908813030068,6.2631011346293795,11.7147339352614,0.000620071761433468,0.00719687547301143
ENSG00000225705.2,3.99989109343525,3.18832937230475,13.366460816988699,0.000256164304378314,0.0040561592141838704
ENSG00000188730.4,2.79369623657372,3.28351572524134,13.272410306877502,0.000269340690956074,0.00417439335503829
ENSG00000205628.2,3.92093667229685,2.79633151473343,11.7306912629152,0.000614777530932006,0.00715752253367683
ENSG00000226485.1,3.13096361132547,5.0188340003907905,11.6107925880192,0.000655702034160595,0.0075066737834320295
ENSG00000260653.5,2.83697911509507,4.82981292276576,14.264594350345499,0.000158824449417268,0.00305279099266366
ENSG00000226581.1,3.77577789206567,3.57824273391827,20.1604801577562,7.120901975571471e-06,0.000510852203481974
ENSG00000229886.1,3.44670565489942,1.08541052238209,11.9280417187663,0.00055295270504716,0.00666081259828294
ENSG00000169902.13,1.8594269574596203,6.00115537725133,15.852432040302599,6.84784718357176e-05,0.00187301945384835
ENSG00000106638.15,2.05210912024102,8.29205957086343,12.1097029284163,0.00050160126050838,0.0061990706239434
ENSG00000254003.1,3.3277556460214703,4.63369833833639,13.9988290464256,0.000182924516421121,0.00330757808495237
ENSG00000198742.9,2.06080957154325,7.01965285350063,13.096349193018801,0.000295871829246162,0.00443259325279352
ENSG00000196652.11,2.05658056751476,5.9024932463168005,12.117143930160598,0.000499603645263143,0.00618383838107098
ENSG00000244219.6,2.8444613159711403,7.52996824823073,19.1529280802795,1.20652276059284e-05,0.000652288977424192
ENSG00000213420.7,2.98702023887998,4.322339569261359,13.1749565423026,0.00028371530828784797,0.00432097503688349
ENSG00000242294.6,2.7391429010535098,2.65681295560906,14.6693688576566,0.000128111388632592,0.00270355169353244
ENSG00000121716.20,2.74493041507388,3.0775327082958297,10.912156193127998,0.0009553526188341131,0.00968664824907362
ENSG00000170629.14,1.58340952517495,6.78130390876282,11.976009548131199,0.000538898627242634,0.00655737764851254
ENSG00000184903.9,2.65521555649422,3.0890122535146802,11.7600487286521,0.00060515641968079,0.00708352898199853
ENSG00000230626.4,3.4243864921940204,3.74042505645019,12.258210013005302,0.00046321562837012303,0.0058820743382584795
ENSG00000260555.1,4.54634186219558,2.92909822016328,16.5111399197207,4.8365078343920796e-05,0.00147603898989341
ENSG00000232715.1,4.165887490630721,2.71509820287478,14.4671501501325,0.000142625257341954,0.00287115477575677
ENSG00000168476.11,2.27287666574419,5.56470073443146,13.5318741806283,0.000234545703952109,0.0038574596022964798
ENSG00000197475.11,2.16925710847311,5.34646728184047,12.828496680840699,0.000341379928666019,0.004790283460838721
ENSG00000188877.12,3.6505869480904596,5.27831260911255,21.839877463706603,2.96375996021067e-06,0.000285173689028604
ENSG00000181195.10,3.24439014899469,7.02144471377575,22.780466126789797,1.8160220047077998e-06,0.000213867521385291
ENSG00000185697.16,1.8666202293321499,6.294067057238821,10.8772896725866,0.0009735060282664849,0.00978043812736342
