,logFC,logCPM,LR,PValue,FDR
ENSG00000120948.16,-3.9889154253896404,5.84600437636001,13.9606328972759,0.00018667880692808302,0.00102001810332015
ENSG00000009724.16,-9.745097290357501,4.20243115359806,40.4298540916244,2.03803069320845e-10,2.21101873844798e-08
ENSG00000271895.2,-11.2216753475454,3.3953282793075603,32.1539339786668,1.42428006341364e-08,5.53428708881156e-07
ENSG00000116661.10,-11.1630903399438,3.33893383439843,22.1772568866003,2.48601302994688e-06,3.01276342261927e-05
ENSG00000215910.7,-4.71037857157502,3.2435021579885097,14.474042062776698,0.000142104354355752,0.000812427128759842
ENSG00000116138.12,-2.3414948161056204,5.09705713775733,6.7985605836142895,0.00912313949957141,0.0261533801217874
ENSG00000235084.3,-6.06486002660499,2.29957682522684,16.376414196025802,5.19273906389432e-05,0.00034981984324625295
ENSG00000197312.11,-4.49336808480541,4.66834511304931,18.8028481654561,1.44950502981307e-05,0.000122471886039221
ENSG00000037637.10,-2.93764403479727,5.66100903496729,5.52701020856689,0.0187250757069543,0.0473574695378605
ENSG00000219481.10,-2.38689977805257,6.92909128988853,6.34177902796956,0.0117926547011622,0.0323397756122266
ENSG00000215908.10,-3.4189044017184003,4.9236745758711,11.397994162410003,0.000735234495538803,0.00320595337427708
ENSG00000186301.8,-3.00467495643461,4.08264874854024,6.55567281344543,0.0104550299448895,0.0291970059890129
ENSG00000235185.1,-6.611388793027491,2.42241018622734,17.3065509216661,3.18088377549598e-05,0.000231664687859833
ENSG00000173436.13,-3.2792823926408796,2.80038546393937,8.28972306183626,0.003987006865987,0.0131338911719973
ENSG00000158828.7,-4.25811470836111,4.73501236930248,12.9817600182093,0.000314540157680694,0.00157688690510458
ENSG00000218510.7,-7.281292170979411,3.02187009903498,21.105774285725698,4.3461651835028805e-06,4.7112986453623104e-05
ENSG00000187010.19,-10.0127968450823,2.2147359923788197,25.4842054609268,4.46019351094343e-07,7.99184699616912e-06
ENSG00000228172.5,-5.788950240724059,2.3594916095490803,18.2032157029091,1.9854332717094896e-05,0.00015884637520738898
ENSG00000158006.13,-3.97888184590313,4.54087146191172,10.5481425711541,0.0011630490640182599,0.00469547733169145
ENSG00000130695.14,-3.88489357655802,7.0911493457637205,12.496013714634199,0.00040782127895527,0.00196883743820307
ENSG00000142751.14,-10.8219536674578,3.00447125289202,23.618335503963,1.1746291488131902e-06,1.67322960998484e-05
ENSG00000090273.13,-4.32472127609409,6.25906304341428,24.4538751213662,7.61102735452994e-07,1.1904629983250301e-05
ENSG00000175707.8,-9.07630124784808,1.31978672719199,21.853129605328604,2.943361467868e-06,3.4291172565084104e-05
ENSG00000158195.10,-2.3224765124060402,7.719588536538191,8.59331366886871,0.00337399500222631,0.0113987907885379
ENSG00000169403.11,-11.2427337204444,3.41491015215064,26.2804649071497,2.9526019648882e-07,5.7778117237877096e-06
ENSG00000204138.12,-3.2037420920632798,6.343844556372661,12.273689814674402,0.000459389064510996,0.0021744415720187102
ENSG00000180098.9,-8.01339520133129,3.4956808423597203,16.0426395548353,6.19319042401572e-05,0.000404946264899119
ENSG00000084636.17,-2.2882650205658503,5.30546328438837,5.57290773808193,0.0182404459207221,0.0463218515226428
ENSG00000121774.17,-4.56380654205728,6.59631895129012,30.096487602007798,4.11075078162006e-08,1.2763284133255e-06
ENSG00000121775.17,-6.127831524391611,2.7910092446888304,22.7452121370046,1.84964400603003e-06,2.4048918855007897e-05
ENSG00000160051.11,-6.33062063134635,4.07015151887537,25.590484924138604,4.22115777704056e-07,7.683640350932499e-06
ENSG00000222046.2,-4.098052248829919,3.40840831153076,8.83966596408705,0.0029475308852748698,0.0102046122887957
ENSG00000160055.19,-4.04761435850231,4.09393606177509,9.41260712380185,0.00215498601404153,0.00787127329439345
ENSG00000162526.6,-6.48072716237769,3.86017112871357,19.2314826969686,1.15788025442388e-05,0.000102226654493765
ENSG00000162521.18,-2.32257703840859,7.021529913722861,8.76438346989336,0.00307169893169628,0.0105616909768593
ENSG00000116525.13,-10.7362175071745,2.91861095840677,23.6967219011281,1.12774464853253e-06,1.6269516147606e-05
ENSG00000142698.14,-1.93342002728408,7.72562651882689,8.88602233954316,0.00287362090044111,0.00999209564894409
ENSG00000163867.16,-7.99034888659615,3.1841670114580296,29.196644953394102,6.539233997927429e-08,1.80608049380639e-06
ENSG00000142687.17,-2.04233966812122,6.75352312821006,5.65854438809425,0.0173705335524249,0.0445044030803767
ENSG00000126067.11,-5.4616829108020495,4.964012014131099,18.1629310126934,2.02787767699561e-05,0.00016119606786481498
ENSG00000163877.10,-5.79279731164726,3.61326516169117,20.0095182958715,7.705763911472929e-06,7.398962966488921e-05
ENSG00000116922.14,-4.8626330383102,2.3628334409739398,10.4214969319632,0.00124556893075954,0.00497091238082111
ENSG00000134690.10,-10.8704784985564,5.9451608230090995,61.8604638874533,3.68678024181313e-15,4.16636890493566e-12
ENSG00000196449.3,-10.470269442016198,2.65894479046508,27.5538842894942,1.5277824316187102e-07,3.44157102245538e-06
ENSG00000183431.11,-1.8611319464138503,5.426503011806611,5.52033388185149,0.0187966708983399,0.0475031036251187
ENSG00000243970.2,-7.10653421320196,4.69510542223694,28.8200865948921,7.94231228898677e-08,2.11187641080293e-06
ENSG00000117010.15,-4.09386890446698,2.3984963662637404,9.935870618347279,0.0016208875354248,0.0062233453759614294
ENSG00000272145.1,-7.47771652467512,2.85833511633533,14.9153505909256,0.00011244429137993701,0.000670266828748717
ENSG00000066322.14,-8.84511523105612,3.17141046850313,19.520496835808498,9.95260121338651e-06,9.08870202388784e-05
ENSG00000236200.5,-4.30522016460651,2.63767593790184,7.654320718137679,0.00566365123751123,0.0176117345636069
ENSG00000126091.20,-1.99370076445943,6.439033875481269,5.8544268811807,0.0155379170571234,0.040694420443167005
ENSG00000117411.16,-5.448384599250269,4.2866378822152,15.3240466817462,9.055643031558029e-05,0.000558315195343211
ENSG00000222009.8,-7.822591148547599,3.97222768565026,18.348206501509896,1.8399210461663503e-05,0.00014896220481828
ENSG00000117425.13,-4.2239891011002095,2.2930997064612404,8.78486884785038,0.00303739402202917,0.0104516874734173
ENSG00000126107.14,-6.27826026067924,4.74371807113803,23.862981596799102,1.03441932556454e-06,1.5188379290999801e-05
ENSG00000070759.16,-3.19674845958829,3.48015721792037,6.561126322596889,0.0104230373851486,0.029125656290953997
ENSG00000132780.16,-2.12997907125087,6.9789076688065,5.758676612831009,0.0164074252427888,0.0424863650405689
ENSG00000159592.10,-2.95388050979739,7.320817003757651,16.4912701424602,4.887459233210229e-05,0.00033246595424286604
ENSG00000117461.14,-4.32663076983936,6.657472874662429,20.1276783478154,7.24407293335839e-06,7.07758451363639e-05
ENSG00000085999.11,-4.79818969679605,5.526873926421209,14.3311512572352,0.000153306890386205,0.000866608895592885
ENSG00000159658.10,-2.07507437387345,7.82103239761338,12.0402832639118,0.0005206305930553941,0.00240636382836544
ENSG00000186094.16,-4.53132681387352,4.50524096925071,9.226052734067618,0.0023859546814079,0.00859615606657082
ENSG00000229846.2,-8.98596541323477,1.23167808890648,17.5630298208466,2.77939692132623e-05,0.000206754808832172
ENSG00000225623.1,-3.8941483972168,0.27598820238380606,10.487291257042001,0.00120198462805771,0.00482251879913923
ENSG00000237478.2,-4.65820422110418,2.87139082351385,10.4809651577733,0.00120610731742581,0.00483727724546696
ENSG00000134717.17,-2.14109784133078,5.7320169101864895,5.735300628825491,0.0166272216720276,0.0429816532776147
ENSG00000157077.14,-5.226064255355269,4.248899282235009,26.3955804739529,2.78176244689277e-07,5.53130213230393e-06
ENSG00000157184.6,-3.66277222248829,4.35390529331054,9.946715193347039,0.00161136664653845,0.00619399729551034
ENSG00000259818.1,-3.4688365638944103,3.24298874479975,6.7302575796894,0.00947909105755468,0.0269262576102847
ENSG00000162385.10,-7.63319322753018,2.09914316191863,24.0520586513052,9.37659599316143e-07,1.40971195413816e-05
ENSG00000157193.15,-5.030869085303889,5.45119302825569,21.9195446072376,2.84323384654864e-06,3.33250598038427e-05
ENSG00000236253.7,-5.2846166902159295,2.5382260167221697,14.783186372465199,0.000120606063830604,0.000709253613012498
ENSG00000081870.11,-4.403022844308951,3.9452432084467204,9.164521762347961,0.00246752110006797,0.008838365989968771
ENSG00000162402.13,-6.051366300486209,5.95196687738538,29.383962057122503,5.93669233033669e-08,1.69133371201042e-06
ENSG00000162407.8,-9.135384311812,1.3771581009169498,18.439641673713698,1.75371483444278e-05,0.000142921435516097
ENSG00000162409.10,-6.404881511837639,1.2688075895556599,16.0519023274543,6.16296792947895e-05,0.00040355387779654304
ENSG00000162600.11,-4.86607804285297,4.21401535313103,11.9787519451047,0.000538106118035352,0.0024719705510424803
ENSG00000162601.9,-3.7210039722799597,5.23131126263626,15.025073342074402,0.000106092225090638,0.00063829488218906
ENSG00000162604.12,-6.860099830083821,4.552311111411769,25.8325192603663,3.72361734900765e-07,6.964962051019679e-06
ENSG00000230798.5,-9.31389686091036,1.5454710483504999,21.0981561111995,4.36347794316204e-06,4.72251591278695e-05
ENSG00000116652.6,-7.02148967154924,2.7826033561004704,12.740470461593402,0.000357827673745227,0.00175815256654312
ENSG00000213625.8,-4.0929719754425005,3.18945720247421,14.2387833350686,0.000161017610637346,0.000900437038289915
ENSG00000033122.18,-5.07539035637392,4.6452947562741205,21.7615910158558,3.0871903915378996e-06,3.55393793715157e-05
ENSG00000066557.5,-6.196243027844501,2.7596287533952304,20.846537334528197,4.97591013492257e-06,5.25532066508449e-05
ENSG00000116754.13,-2.68394271457487,7.888145293321401,17.7361656252572,2.5375612443682198e-05,0.000192460112051887
ENSG00000118454.12,-3.5677350244625003,2.40488000373479,5.87957052886908,0.0153175575181181,0.0402326936864613
ENSG00000226088.1,-4.01645628271981,2.3551449138590197,10.773286622078302,0.00102975494752056,0.0042355192124132
ENSG00000132485.13,-2.03177971302964,5.88700886297568,6.015778208297111,0.0141785246527547,0.0376935841631066
ENSG00000229956.10,-10.417533739721,2.6071150787775497,31.565594492488497,1.92815698227205e-08,7.02896151521272e-07
ENSG00000233973.6,-4.44947458711151,4.74793937854915,11.9957894386761,0.000533208843880941,0.0024527968561293897
ENSG00000254685.6,-3.9711949543705396,3.02346282215301,5.62346918773998,0.0177215366252838,0.0452218452943833
ENSG00000234497.5,-9.867618618604268,5.1617038801,37.3114658862745,1.00690868389411e-09,7.62831768842905e-08
ENSG00000137955.15,-3.5189017962883105,2.89206385115784,7.8319176084320405,0.005133161290934321,0.0162598225976488
ENSG00000057468.6,-8.55256858033342,5.083321599798451,33.3153333163266,7.83623314132639e-09,3.5422385876509106e-07
ENSG00000227288.3,-4.25050005732809,2.6401252223706897,7.404542997224901,0.00650593689506963,0.019742002737534
ENSG00000203943.8,-3.14421055190211,3.8760785529350197,7.7097066594243095,0.0054924676251066895,0.0171502080276472
ENSG00000240520.6,-9.78376812970856,1.9921016540308703,25.710458364563898,3.9667157528877504e-07,7.328696502031441e-06
ENSG00000117174.10,-2.94123169874779,5.24634486507925,6.42974814714432,0.0112224490795407,0.0310587004015615
ENSG00000153923.10,-10.152365140119901,2.3500709624282203,25.433975958676,4.57784259613932e-07,8.12807325311457e-06
ENSG00000261737.1,-9.60498276036079,1.82025307706335,29.6635785635791,5.13913756818304e-08,1.51834084013355e-06
ENSG00000065243.19,-12.364658907824301,4.5265601000639295,45.18046703476621,1.79688381631146e-11,3.2929110044594203e-09
ENSG00000137947.11,-7.290708128630429,3.47679501990577,17.816945127824198,2.4320762697864898e-05,0.000185977980973796
ENSG00000213516.9,-10.514081526614302,2.7015554389414196,26.397704381024198,2.77870532200607e-07,5.53130213230393e-06
ENSG00000162664.16,-2.87659165023602,4.490427609096071,7.54971210077803,0.00600196630072115,0.018455422571406
ENSG00000097046.12,-3.47745688569313,5.50668005242486,11.0470615048579,0.000888278760735009,0.0037433027577151797
ENSG00000174842.16,-2.8477845246528597,1.70838877446708,5.456752331044361,0.0194928442960071,0.0489680814414914
ENSG00000122483.17,-2.38609022691313,5.19805143758324,7.8102106985412405,0.00519518467014195,0.01639560142234
ENSG00000172339.9,-3.2076966765549804,4.03301449527399,7.64614730421332,0.00568936995973106,0.0176714489289768
ENSG00000117569.18,-1.8712494557231998,6.80476445065654,6.25696920918388,0.012370565912766,0.0336456567073846
ENSG00000117600.12,-4.86223427663113,4.47859388139072,12.162657865392301,0.000487558501084321,0.00228465128998082
ENSG00000122435.9,-4.41209535826325,3.10056483324972,12.729652963496699,0.000359903320641696,0.0017657919432786
ENSG00000137992.14,-3.63895760930708,2.2396424242758597,7.18896874937075,0.00733531260318851,0.0217906186663394
ENSG00000162694.13,-3.50760393710701,3.6964140806559502,7.054237847939549,0.00790779471392912,0.0232116026224227
ENSG00000117543.20,-6.4550997115555,2.98161253402906,17.8855247869813,2.3459870648510298e-05,0.000180248898506769
ENSG00000215869.4,-10.4738237346225,2.66138836945198,29.2037733728767,6.5152199305626e-08,1.80312035670121e-06
ENSG00000232952.1,-3.7677476229751803,1.12303473598485,13.9499110520279,0.000187746538893211,0.00102455968367438
ENSG00000198890.7,-9.13463288185358,1.37323991033876,24.075474749520197,9.26326075900231e-07,1.39421841457081e-05
ENSG00000162639.15,-5.929726026092331,6.37848066759678,32.0505235871951,1.50214604765028e-08,5.7220793685914e-07
ENSG00000134243.11,-1.9286343549741203,6.94832910955084,7.827224647144799,0.00514650628583961,0.0162912632451613
ENSG00000181754.6,-5.35150864730187,3.3020928539106102,9.0749350825236,0.00259136775145865,0.00919770179026168
ENSG00000156097.12,-3.4136339587462206,1.56725408342722,7.06603892369038,0.007855874516855809,0.0230791842121061
ENSG00000065135.10,-3.27287209862325,4.98379873752375,12.8316878459131,0.000340798193438151,0.00168978585053556
ENSG00000116337.15,-10.2118590324482,2.4073238577311,22.9252671357982,1.68423333625303e-06,2.22828178272462e-05
ENSG00000168679.17,-3.58594004152538,2.3615509331418596,6.997159354695751,0.00816391652930445,0.023851063408442997
ENSG00000085465.12,-8.62823713846083,3.46045923667216,30.0640172569092,4.18016005730266e-08,1.2880576891084e-06
ENSG00000116455.13,-4.99496992195112,4.53130186024271,10.6787224574143,0.00108374881391159,0.00442272574945985
ENSG00000284830.1,-4.14819397302694,2.639449903409,7.11004734857439,0.0076653084980643,0.0226321028831374
ENSG00000134245.17,-2.9500562279152995,3.6574247153098,6.02673527223037,0.0140907716130497,0.0375338742574281
ENSG00000231128.5,-10.522643956948,2.7095460753514202,38.0526408842048,6.88614427073626e-10,5.69408551557649e-08
ENSG00000134242.15,-6.21932850887828,4.74289374200089,27.105846564429196,1.9261452701364698e-07,4.15269570879502e-06
ENSG00000134262.12,-12.040858651892199,4.20515900283181,36.6467828948925,1.4159249814365502e-09,9.69765589558639e-08
ENSG00000213281.4,-6.75841886869807,3.17605695618657,19.5547340149852,9.7758188783291e-06,8.95137608433632e-05
ENSG00000198765.11,-2.85225263708951,5.43636148398882,11.017969135552,0.0009023287581069551,0.00379425745385687
ENSG00000173218.14,-2.85466272008962,3.63353368670259,5.826743113077559,0.0157843195718128,0.0411636841756448
ENSG00000116830.11,-2.74175639838271,4.1055059350852,5.8052461233681605,0.0159784311884422,0.0416058958038525
ENSG00000270231.3,-4.429575049060019,2.73766495418864,7.77572774630137,0.005295287945093929,0.0166580359057783
ENSG00000162825.16,-6.2837742565185,1.5651948425830702,18.212242028475,1.97604608413407e-05,0.00015825320215239098
ENSG00000117262.18,-3.2439532447941803,3.30817811659901,11.661891016326699,0.000637934630873645,0.0028532425888118398
ENSG00000131788.15,-7.44883341754161,3.11174573677603,20.4619993690558,6.08270001422678e-06,6.10114607196223e-05
ENSG00000131791.7,-11.718903906363199,3.88641598109952,40.4490143354132,2.01814234377086e-10,2.20709905837715e-08
ENSG00000131781.12,-6.542436403338259,2.21925230337421,15.629600250439301,7.70391558752739e-05,0.000486598971972329
ENSG00000121634.5,-3.58817525031514,2.78849776036617,6.79286405864058,0.00915229581213129,0.0261955009515223
ENSG00000261716.1,-7.89673600175493,2.73064936915054,19.712417630161898,9.00145529324385e-06,8.3666028260233e-05
ENSG00000118292.8,-3.15388869720594,3.98416284513381,6.00182210131705,0.0142911114197308,0.0379111427940082
ENSG00000163125.15,-3.34755083325872,6.848251985695421,16.105621668443302,5.99059444409317e-05,0.000394361413865764
ENSG00000143374.16,-11.5880161628474,3.75680530960611,33.168444540647,8.451091535937621e-09,3.7652251457011797e-07
ENSG00000143369.14,-7.066398746548001,1.8772696062335101,17.553589913889102,2.7932293466577e-05,0.00020755607216452098
ENSG00000143452.15,-1.59101534301258,7.34179836486686,5.562160311253769,0.0183527535426639,0.0465199422041243
ENSG00000143379.12,-6.07762862283929,5.598156692150741,32.560932000379,1.1551355168714399e-08,4.801394714295649e-07
ENSG00000143434.15,-12.118995135127301,4.28277828573106,46.608061725430005,8.67028229551223e-12,1.83715153452252e-09
ENSG00000163159.12,-7.28182728941062,2.7305605759408396,19.193124854434398,1.1813810822765598e-05,0.000103895647579458
ENSG00000143398.19,-2.1372821542349,6.74673516082779,11.7740577724249,0.00060061906625163,0.0027159036870418
ENSG00000143373.17,-2.7604144167997005,5.549868688653571,5.77469751340603,0.0162585181851388,0.0421893924815666
ENSG00000143393.16,-6.271723376511461,6.33843153253353,40.0614342587549,2.46099969235358e-10,2.52830430515204e-08
ENSG00000143390.17,-8.79991282912008,5.44665809942077,48.606941410758196,3.1276026640237596e-12,8.31635680918162e-10
ENSG00000159377.10,-8.38402178719406,4.59151024472944,36.09274420435771,1.88146100671601e-09,1.23856760738232e-07
ENSG00000197915.5,-3.58855196705712,1.6124854281419,6.466702536229071,0.0109914287559903,0.0305189937264504
ENSG00000143570.17,-9.13242846831394,1.37251908494127,20.755966383145,5.2168788958214205e-06,5.4461966671466e-05
ENSG00000272654.1,-5.16005454447956,2.86612116455076,7.525494812367571,0.00608318436603274,0.0186723212713329
ENSG00000169291.9,-2.60038700646497,5.87637011039166,6.701534938503141,0.00963299480613261,0.027300531361748
ENSG00000163239.12,-1.9136314263316598,7.19997102835264,7.576952427932639,0.00591193086263574,0.0182166994837999
ENSG00000160714.9,-3.6451238277974,6.19335634960317,22.366215732717098,2.2530263132968e-06,2.7826311324788697e-05
ENSG00000179085.7,-4.01714927048806,3.72557437823041,8.07217573698138,0.00449501115850321,0.0145412324237744
ENSG00000116539.12,-2.00106418451642,7.8656710683030795,11.3402015874294,0.0007584709034056111,0.0032861418278222
ENSG00000116580.18,-2.00162242940074,6.4773351212917305,7.722109807637651,0.00545486127375004,0.0170560456898031
ENSG00000132680.10,-6.06080727065501,5.4608863119295705,34.6043667506161,4.03998995023199e-09,2.11454479047113e-07
ENSG00000198952.8,-3.7230573595071204,5.486307369937791,12.4709644373644,0.000413326634995286,0.0019890427598194
ENSG00000163468.14,-1.6092769241707001,7.42347228700557,5.688901182091779,0.0170725414932061,0.0438690120163091
ENSG00000160818.16,-4.567281390042321,3.46461123194373,12.7928979090802,0.00034793772396063904,0.00171952750533171
ENSG00000143321.18,-2.70986825457981,5.49218820955989,11.401805746325099,0.000733727512765082,0.00320350251146403
ENSG00000143294.14,-4.82397365730712,5.0403169436154505,12.821704466340801,0.00034262145549579303,0.00169820524779914
ENSG00000132694.18,-1.82183784353001,7.31354394654978,6.893945332054289,0.00864881734506725,0.0249971466360735
ENSG00000143315.7,-8.06784925120087,3.7806742998372,29.617356382279397,5.26315496076455e-08,1.54823523693987e-06
ENSG00000162735.18,-5.9795684300545,4.84428284519642,24.753016846586497,6.5166720966061e-07,1.06473000363946e-05
ENSG00000162736.16,-4.35616216678934,6.65198378449574,19.171371336877197,1.1949211220117e-05,0.000104950293624357
ENSG00000235101.1,-10.6055746764472,2.7882803155907405,26.6397543253714,2.4514732102361196e-07,5.03703457636546e-06
ENSG00000228863.8,-7.3050263163745495,4.31629083085264,31.8274072296582,1.68498249749607e-08,6.26028702699841e-07
ENSG00000117091.9,-11.630871200355802,3.79773301233971,28.2405626317805,1.07135710554379e-07,2.61777904653683e-06
ENSG00000215845.10,-5.59538358966644,4.14214464048026,15.831698484926902,6.923290261513901e-05,0.000445033322933993
ENSG00000186517.13,-3.5937478591085297,5.20822630633784,11.799834024829302,0.000592360018139803,0.00268303079692514
ENSG00000143256.4,-5.68778324940915,3.59811379733104,18.1873119671174,2.0020819583655803e-05,0.00015951958541360502
ENSG00000158793.13,-5.0111038406334405,2.24551820780291,17.6846074194876,2.6072793809115e-05,0.000196320464655974
ENSG00000143258.15,-9.60141848796808,4.72039307372316,45.38561288814321,1.6181869696827196e-11,3.0478102077593604e-09
ENSG00000143252.14,-3.71254028243119,5.28787704195049,6.9127864022938,0.00855815216886191,0.024787932841080003
ENSG00000283360.1,-11.760982694683198,3.92699124812301,32.021538873448,1.5247262580095403e-08,5.75137944547176e-07
ENSG00000229808.1,-11.1716093875404,3.3461126262169905,34.989025928185,3.31568771670805e-09,1.88066885788214e-07
ENSG00000162733.16,-4.68331587751071,3.0485803199759305,9.359976210385721,0.00221775024910394,0.0080651410909355
ENSG00000232995.7,-10.072205593140099,2.27119167310091,26.1779440631286,3.11358557906326e-07,6.04918825754683e-06
ENSG00000215835.2,-3.79655729240318,2.24671396170277,15.014654274314001,0.000106679558233517,0.000640975405053047
ENSG00000143155.12,-5.060941699081059,4.12328115445453,20.9705375607578,4.66400955307315e-06,4.98288967090139e-05
ENSG00000143156.13,-3.53490989826751,3.72008809435279,8.23712613765646,0.00410420659848675,0.0134697835629426
ENSG00000117479.13,-4.04569013543425,4.94604537307912,11.4560640121531,0.00071261074837895,0.0031264038688990398
ENSG00000000460.16,-5.772969918881191,5.052056634231031,27.717903692954,1.4035767721818598e-07,3.23156275170768e-06
ENSG00000000457.13,-3.4172121730727,5.3755676492067,9.68887768361233,0.0018538673849385,0.00693142972350456
ENSG00000120370.12,-4.027878000417919,3.24604080344977,11.3389553539287,0.000758980061745746,0.0032872975462580898
ENSG00000117523.16,-1.28873893197801,9.28882806083701,5.67946472205377,0.0171646036370151,0.0440767259840108
ENSG00000120334.15,-5.18715332484198,3.8555553576362698,20.0550640948253,7.524401740094119e-06,7.278060770143821e-05
ENSG00000234741.7,-4.95900952024814,3.2620448304427896,12.2253831110551,0.00047143712354178494,0.00222216156842202
ENSG00000116161.17,-2.32621307540271,5.13414212099203,7.943869751037179,0.00482505440143324,0.0154031456539162
ENSG00000120333.4,-3.03816599689128,4.52989875818412,6.642843011453941,0.00995549363633714,0.0280389615796912
ENSG00000152092.15,-3.48103607679363,3.8097853800754398,7.06881654653224,0.00784370480582396,0.0230527226001872
ENSG00000198797.6,-5.00422211549317,3.57183072647662,12.4647108428391,0.000414712713664346,0.0019928841637144603
ENSG00000224687.1,-8.9649899418438,1.2163232369381698,17.2979837168398,3.19525714103034e-05,0.00023221265857187797
ENSG00000116191.17,-1.8341920413608102,8.421925900331,6.77398902182887,0.00924958691905235,0.0264237725319716
ENSG00000228196.1,-6.08708930497174,2.8614562635023097,13.6180264495065,0.00022402405702545697,0.00119136872051852
ENSG00000116194.12,-4.11969863073092,4.0157765928239195,10.1215461098051,0.00146546016504706,0.00571723397531735
ENSG00000116199.11,-2.6040862493835197,4.6367363087127105,5.674058297173519,0.0172175793738591,0.0441960238290561
ENSG00000236539.3,-7.12007820620095,2.28779949635791,24.993343600052,5.752858130650899e-07,9.64332621875858e-06
ENSG00000227141.2,-8.25738501799636,4.88694380337487,27.601018761040397,1.49100215839839e-07,3.38118399164557e-06
ENSG00000261060.1,-4.19953547189156,3.17997970420044,9.63219559515538,0.0019119591292005198,0.00712114192559415
ENSG00000162782.15,-3.51864416617171,6.61533328764038,11.530177817971401,0.000684754640613855,0.00301982363621609
ENSG00000272906.1,-9.770342894804749,1.9792354286024298,27.2073452014732,1.8276301326635602e-07,3.99106155057173e-06
ENSG00000261831.2,-9.52316444985307,1.7411184278178302,20.9976925522038,4.59836852188893e-06,4.92952375694354e-05
ENSG00000260360.1,-4.80525088403257,4.36123494855799,10.8719534101615,0.0009763149928322779,0.00405134872025658
ENSG00000162783.10,-6.2293726717828095,2.57990415545792,19.4301633933127,1.04345967423884e-05,9.44616598287909e-05
ENSG00000116701.14,-5.87094632949417,2.4495054157256497,10.2638238825363,0.0013566419536183,0.00535119881704995
ENSG00000121481.10,-3.3957806179535894,3.5946167776166003,6.606196615123991,0.0101624487982689,0.0285386142375905
ENSG00000121486.11,-2.1489092134287597,5.50968495231984,5.97418282291628,0.0145168066946949,0.0384346769985859
ENSG00000262180.1,-12.1320052180372,4.29536367235079,29.8795492784871,4.59736499039613e-08,1.38852709654258e-06
ENSG00000116703.13,-11.3795614224614,3.55099218787437,30.547420921614105,3.25804693591658e-08,1.06720711347741e-06
ENSG00000162702.7,-2.35891421612543,5.4920086350684905,5.73353736673584,0.0166439236913298,0.0430084316269291
ENSG00000118193.11,-3.88566094162327,5.2244802072154295,9.35821870124304,0.0022198778418506104,0.00807071405183275
ENSG00000118197.13,-3.4863352870227198,2.96893346064637,5.62590541409606,0.0176969220003956,0.0451932364441413
ENSG00000176393.10,-2.9246565876659,5.87035685964013,13.090668510763098,0.000296770422988836,0.0015073047588582801
ENSG00000226148.1,-10.5790107466925,2.7642806493377203,20.990309415593604,4.61612325895193e-06,4.94074566019314e-05
ENSG00000257315.2,-9.70176538719198,1.9132484547745499,29.2189888950028,6.464257376491389e-08,1.7963482434959e-06
ENSG00000182004.12,-7.58094476617816,2.7619972549699505,25.6414630634323,4.1111018947549203e-07,7.5135650666807905e-06
