id_gene,id_string,gene,Cyte_vs_Gonia,Tid_vs_Cyte,logCPM_CyteGonia,logFC_CyteGonia,FDR_CyteGonia,logCPM_TidCyte,logFC_TidCyte,FDR_TidCyte,biotype
ENSG00000080824,9606.ENSP00000335153,HSP90AA1,True,True,9.79001033716928,0.627588408994616,0.230711181924447,9.718436757335553,-1.31772998356101,0.0395379106511216,protein_coding
ENSG00000081052,9606.ENSP00000379866,COL4A4,True,True,3.2352125300213395,-1.29812459472748,0.297142344799002,1.94799115175991,-9.73670088247927,0.000107772255280194,protein_coding
ENSG00000081177,9606.ENSP00000313140,EXD2,True,True,7.0341513889029015,1.8781728981768104,0.0127724194497718,7.14578039346988,-4.0566585339046,0.0004663972531999281,protein_coding
ENSG00000081320,9606.ENSP00000263955,STK17B,True,True,5.7113299375585695,1.0470247451431898,0.21602097180571694,5.49946566865404,-9.48749309183034,4.518115362467191e-10,protein_coding
ENSG00000082068,9606.ENSP00000265107,WDR70,True,True,5.13606679088197,1.32438213126069,0.118602215196521,5.06614199710418,-3.0963523936939104,0.00682728466153794,protein_coding
ENSG00000083168,9606.ENSP00000380136,KAT6A,True,True,7.787879094677041,-1.06702867135198,0.0659400173962345,6.63846083632197,-5.25396221589388,4.079129816872229e-07,protein_coding
ENSG00000084090,9606.ENSP00000338030,STARD7,True,True,5.0119866668537005,-0.4465057433845821,0.656196503773994,4.27999707607884,-5.26784223705896,0.00039163484504817203,protein_coding
ENSG00000084092,9606.ENSP00000264230,NOA1,True,True,4.83110268508527,2.4987547458858,0.0258649436370896,5.0547482936729,-3.8004078961496894,0.020891266535969,protein_coding
ENSG00000084234,9606.ENSP00000263574,APLP2,True,True,6.40583364573441,-1.6763625045017498,0.0131931116288124,4.85004246660526,-8.53010902363059,2.2057245861888104e-07,protein_coding
ENSG00000084710,9606.ENSP00000384081,EFR3B,True,True,5.0136200550769,-0.87053672231625,0.377310967301223,3.96924292734786,-4.25591866633533,0.00255118830662101,protein_coding
ENSG00000085365,9606.ENSP00000481022,SCAMP1,True,True,4.64221662031584,-0.3482156918023089,0.7525588546469849,3.9428848177693903,-2.69330182522886,0.0296869561443305,protein_coding
ENSG00000085449,9606.ENSP00000233055,WDFY1,True,True,4.5994079938892005,-1.14150319763609,0.32721781239269704,3.2380585139601297,-5.685171106653462,0.0036711608682099602,protein_coding
ENSG00000085788,9606.ENSP00000380352,DDHD2,True,True,4.96331111802421,-0.5231072882799871,0.575260983872115,4.17982115048498,-12.015127743482301,1.25392731133896e-07,protein_coding
ENSG00000085999,9606.ENSP00000361043,RAD54L,True,True,5.842086052263548,0.7061377487048629,0.43413679905751,5.526873926421209,-4.79818969679605,0.000866608895592885,protein_coding
ENSG00000086589,9606.ENSP00000199814,RBM22,True,True,4.4010143543603615,3.02862384935838,0.0048181273252648395,4.62302118651628,-12.4618633549944,3.2107122893489703e-08,protein_coding
ENSG00000086619,9606.ENSP00000346635,ERO1B,True,True,5.93525917635381,1.64888490274509,0.035172157889369,6.064933687435441,-1.87643227272626,0.0748104797572315,protein_coding
ENSG00000087111,9606.ENSP00000309430,PIGS,True,True,5.80159310834179,0.801777283775567,0.358441842279286,5.74528787183062,-2.3217134564696003,0.026464952560781,protein_coding
ENSG00000087302,9606.ENSP00000261700,RTRAF,True,True,6.44221297487409,1.74360090299658,0.00165989232041335,7.298503985641768,0.7087482211629341,0.314146364477877,protein_coding
ENSG00000088833,9606.ENSP00000418529,NSFL1C,True,True,5.09842203814598,1.47364119481953,0.056767156426965,5.068922361292099,-2.76025067336864,0.0301683890086884,protein_coding
ENSG00000089006,9606.ENSP00000366998,SNX5,True,True,5.27303137667298,-2.20290772216417,0.0110651390604743,3.4193764839639,-2.9495356743698298,0.0203455023331327,protein_coding
ENSG00000089123,9606.ENSP00000338624,TASP1,True,True,4.20139109207318,-0.0874105722760602,0.940151259189271,3.67006569141101,-4.86468452845782,0.00344936389188643,protein_coding
ENSG00000089685,9606.ENSP00000301633,BIRC5,True,True,6.55203892893432,2.5509669161128903,0.000970696405521868,6.77050630486243,-3.62533366364062,0.000974482949216625,protein_coding
ENSG00000089902,9606.ENSP00000262241,RCOR1,True,True,6.1695025600795,-0.370705135139663,0.5853762973705761,5.45559139643951,-6.02479336682505,7.1878139418521114e-06,protein_coding
ENSG00000090520,9606.ENSP00000414398,DNAJB11,True,True,4.20678016134425,-0.306500313125657,0.798121978411217,3.58257775653836,-3.23486521200146,0.0175393709738232,protein_coding
ENSG00000092108,9606.ENSP00000390783,SCFD1,True,True,5.08564186204589,1.52042511893733,0.0250081982381347,5.16904427423156,-2.71562845500535,0.0119126395726491,protein_coding
ENSG00000092148,9606.ENSP00000382269,HECTD1,True,True,8.0645830895792,-1.88104806263177,0.00212019653892121,6.4673145931073615,-2.00733809729536,0.0409602159970074,protein_coding
ENSG00000092201,9606.ENSP00000216297,SUPT16H,True,True,6.695026111937059,-0.617007249869656,0.290434620083624,5.938191169280982,-1.9847397603678405,0.0164939802150857,protein_coding
ENSG00000094914,9606.ENSP00000209873,AAAS,True,True,5.7717346853888,-0.137088321424699,0.871385284653966,5.21719928040731,-4.45903168596059,0.0003114630250262871,protein_coding
ENSG00000095319,9606.ENSP00000361658,NUP188,True,True,9.19155285417602,0.849487802369088,0.0788413430907019,9.10172613414239,-2.00250577895397,0.00285657365744405,protein_coding
ENSG00000096717,9606.ENSP00000212015,SIRT1,True,True,5.983214326975441,-0.310700659378214,0.714011034007228,5.386886936167191,-2.57594639452204,0.00700808976288168,protein_coding
ENSG00000097046,9606.ENSP00000393139,CDC7,True,True,5.8312400859423805,0.744704704244,0.407091076985004,5.50668005242486,-3.47745688569313,0.0037433027577151797,protein_coding
ENSG00000099381,9606.ENSP00000262519,SETD1A,True,True,6.53533529770142,-0.25251847082204,0.768383505775875,5.844473628642371,-2.56627703087348,0.0164318690596055,protein_coding
ENSG00000099783,9606.ENSP00000325376,HNRNPM,True,True,6.770660560744232,0.0426165954233511,0.9553413728972092,6.34451159974094,-2.5258463300316296,0.00994215725488873,protein_coding
ENSG00000100023,9606.ENSP00000334553,PPIL2,True,True,4.73494612348768,0.908270324365073,0.277280254838824,4.58559715389213,-4.11583536324775,0.0028489573009597103,protein_coding
ENSG00000100027,9606.ENSP00000342832,YPEL1,True,True,6.32199431967347,2.00810734757348,0.00888911122218924,7.548997543828889,1.2507604103498102,0.0367887755067078,protein_coding
ENSG00000100121,9606.ENSP00000419751,GGTLC2,True,True,3.84958944390397,2.41970148872694,0.025007380851107004,5.49210291207015,2.0707995431352297,0.031587641352226005,protein_coding
ENSG00000100124,9606.ENSP00000215941,ANKRD54,True,True,5.62423485813751,0.887520339972498,0.190778756288264,5.46147969786419,-4.59676022633291,0.000196714378748088,protein_coding
ENSG00000100221,9606.ENSP00000216039,JOSD1,True,True,5.761016447828388,-2.51290448008334,0.00319355865472495,3.57777637465315,-11.406018756187803,3.80576166521735e-07,protein_coding
ENSG00000100330,9606.ENSP00000384651,MTMR3,True,True,2.72986596538966,-1.44533908846077,0.162194716889879,1.44528026383679,-5.97248390025877,0.000829048099301403,protein_coding
ENSG00000100387,9606.ENSP00000216225,RBX1,True,True,6.236623455273241,0.4768082119211,0.533885785724289,5.99581198431959,-2.54691420535657,0.0041793105570665,protein_coding
ENSG00000100417,9606.ENSP00000216259,PMM1,True,True,5.60358460519997,2.89576724981977,0.0018662555968465,6.0340455597981,-1.5755219744261295,0.313051598604698,protein_coding
ENSG00000100425,9606.ENSP00000216267,BRD1,True,True,7.392012718454749,0.9258561758195748,0.15773089683722,7.350607667740119,-2.24859085613718,0.00320837783302889,protein_coding
ENSG00000100632,9606.ENSP00000451080,ERH,True,True,4.5692953014625495,0.5230114735405971,0.529356510474434,4.22842406520554,-4.280988596027121,0.000185977980973796,protein_coding
ENSG00000100796,9606.ENSP00000450864,PPP4R3A,True,True,6.15409813352053,0.695087228780898,0.313276233646079,5.8436415343594,-4.130613568925621,3.6858415650165e-05,protein_coding
ENSG00000100916,9606.ENSP00000216807,BRMS1L,True,True,2.8250827264360603,1.96738613056412,0.0497307351832482,2.99722987990282,-3.3409715423708097,0.0347479370553874,protein_coding
ENSG00000100941,9606.ENSP00000216832,PNN,True,True,6.29052684751866,0.100894136365697,0.8864078611858541,5.89491052903424,-2.45932597944586,0.0163656977647124,protein_coding
ENSG00000101019,9606.ENSP00000363506,UQCC1,True,True,4.87986557442588,1.7982871670312102,0.0175108569438509,5.14025287735466,-1.7508217414863998,0.159667793771055,protein_coding
ENSG00000101189,9606.ENSP00000359518,MRGBP,True,True,7.39617814218188,1.48486348979168,0.017055068048370002,7.72310270941576,-0.638436893069454,0.32966559278289503,protein_coding
ENSG00000101391,9606.ENSP00000217372,CDK5RAP1,True,True,4.0853561348517005,1.7174305208238403,0.0717360678451545,4.01910004764075,-11.8529046182711,1.01816812255664e-06,protein_coding
ENSG00000101464,9606.ENSP00000217446,PIGU,True,True,5.4616152231894,1.73101591093426,0.0350530869798597,5.5647912126444,-2.9141233332499903,0.00574446125829119,protein_coding
ENSG00000101574,9606.ENSP00000458290,METTL4,True,True,2.82155967961138,1.74526409876324,0.112273041608594,2.9070383178101404,-4.10778958064492,0.007794934509526391,protein_coding
ENSG00000101577,9606.ENSP00000261596,LPIN2,True,True,5.73032631399066,-1.06271627826232,0.236549528309106,4.66663805141467,-3.7013033835643294,0.00574470276283781,protein_coding
ENSG00000102710,9606.ENSP00000417510,SUPT20H,True,True,8.37162106018448,0.78813380987537,0.213182158552465,8.26230793801675,-1.9606584730180097,0.0138381575908111,protein_coding
ENSG00000102900,9606.ENSP00000310668,NUP93,True,True,6.63094114323828,-0.764692552706603,0.300409711435846,5.8850533305054284,-1.81444316467024,0.0402415364581736,protein_coding
ENSG00000102967,9606.ENSP00000219240,DHODH,True,True,4.45837078578355,1.6052510057572902,0.0528005232195929,4.46780405704986,-9.03999908086198,5.930278644053521e-09,protein_coding
ENSG00000103051,9606.ENSP00000315775,COG4,True,True,6.4092979672117805,1.8004587959239298,0.00456989582733778,6.868051649808531,-0.4656276631068541,0.748841968329975,protein_coding
ENSG00000103064,9606.ENSP00000455064,SLC7A6,True,True,3.8886074547616296,1.21752789200164,0.29025389474680896,3.89356345943488,-3.80005439984262,0.0143055399401561,protein_coding
ENSG00000103245,9606.ENSP00000251588,CIAO3,True,True,2.6973665137218,0.675166607113243,0.58769120456501,2.43558524324862,-5.8658147725231515,0.000599695872985501,protein_coding
ENSG00000103249,9606.ENSP00000372193,CLCN7,True,True,2.56632120146934,1.21146772393326,0.266845317800023,2.46633332044946,-10.2719817850199,8.529635540246961e-06,protein_coding
ENSG00000103540,9606.ENSP00000370803,CCP110,True,True,7.8066867071468495,2.04871895524631,0.00123885175819299,7.950008642525151,-3.25258573919855,0.0002616931457622891,protein_coding
ENSG00000103723,9606.ENSP00000440984,AP3B2,True,True,5.19542431662484,-0.62884327500454,0.4140662161086981,4.31895672345129,-10.5097339668422,5.930278644053521e-09,protein_coding
