id_gene,id_string,gene,Cyte_vs_Gonia,Cyte_vs_Tid,logCPM_CyteGonia,logFC_CyteGonia,FDR_CyteGonia,logCPM_CyteTid,logFC_CyteTid,FDR_CyteTid,biotype
ENSMUSG00000000148,10090.ENSMUSP00000036016,Brat1,True,True,3.67661636319834,-0.317177759331695,0.00142661622132143,3.00387415671391,0.14853195684436302,0.30894061017963,protein_coding
ENSMUSG00000000149,10090.ENSMUSP00000000153,Gna12,True,True,6.82166003067244,-1.5381147153801298,1.6470811716799592e-118,5.18703390513374,-0.195190593403145,0.0310871483417725,protein_coding
ENSMUSG00000000167,10090.ENSMUSP00000000171,Pih1d2,True,True,6.41239951365592,4.88820483245268,0.0,6.62235106712723,-0.487548349568295,4.2174466611053396e-11,protein_coding
ENSMUSG00000000168,10090.ENSMUSP00000034567,Dlat,True,True,6.859755227782509,2.0141811288182803,1.1364746231475195e-190,6.6683946489762915,-0.7688216656074159,3.17462833536784e-29,protein_coding
ENSMUSG00000000171,10090.ENSMUSP00000000175,Sdhd,True,True,5.24261266756946,1.02840321153369,4.914112054957888e-44,4.60436170349625,-1.48159981433405,4.09136995591282e-67,protein_coding
ENSMUSG00000000184,10090.ENSMUSP00000000188,Ccnd2,True,False,7.35962322496205,-7.13398407711838,0.0,,,,protein_coding
ENSMUSG00000000194,10090.ENSMUSP00000056739,Gpr107,True,True,6.02217232418135,0.8044037338211891,6.89932482510327e-42,5.70251946031551,-0.251923037123944,0.000402670915191709,protein_coding
ENSMUSG00000000223,10090.ENSMUSP00000115246,Drp2,True,False,2.06424470138557,-2.12391522459648,4.48373489778633e-34,,,,protein_coding
ENSMUSG00000000247,10090.ENSMUSP00000000253,Lhx2,True,True,0.956256150984618,0.323480027538755,0.154995609746175,2.11105085056565,2.43425059126709,2.7225092403394996e-51,protein_coding
ENSMUSG00000000253,10090.ENSMUSP00000000260,Gmpr,True,True,2.2647963420609,-1.55883650704494,1.2101466478577e-18,1.51892738773151,1.5156083999359795,6.44024253511241e-19,protein_coding
ENSMUSG00000000266,10090.ENSMUSP00000108612,Mid2,True,False,5.229217279823,-5.418437315217531,0.0,,,,protein_coding
ENSMUSG00000000275,10090.ENSMUSP00000103528,Trim25,True,True,5.56637817907991,-3.71086985980258,0.0,1.64073828259297,-1.65635014973039,8.54443483484695e-18,protein_coding
ENSMUSG00000000276,10090.ENSMUSP00000103526,Dgke,True,True,5.27520350378302,-1.09429425317783,2.656845765315009e-66,3.62238099919819,-1.120160236087,5.23042487107802e-29,protein_coding
ENSMUSG00000000278,10090.ENSMUSP00000000287,Scpep1,True,True,5.69294944547683,0.0290439279185645,0.664939115651403,4.5081000870644115,-2.0012665232037,6.274830749373618e-107,protein_coding
ENSMUSG00000000282,10090.ENSMUSP00000000291,Mnt,True,True,5.42839063162133,0.153891366574016,0.0510855427993794,5.537699341664621,1.03796481654118,6.36128796208844e-35,protein_coding
ENSMUSG00000000290,10090.ENSMUSP00000000299,Itgb2,True,False,1.56552305333534,-1.55437147851282,5.95540966943962e-16,,,,protein_coding
ENSMUSG00000000295,10090.ENSMUSP00000000304,Hddc2,True,True,2.70125195458283,-2.33960860713532,3.93828069614617e-55,0.493552531728885,0.00178546059018384,0.994607520210865,protein_coding
ENSMUSG00000000296,10090.ENSMUSP00000000305,Tpd52l1,True,True,4.04575327398479,-1.58562901814378,3.6631522794301486e-61,2.11113319934393,-0.862966763488272,1.58595039276261e-07,protein_coding
ENSMUSG00000000301,10090.ENSMUSP00000099753,Pemt,True,True,2.7171937811575897,2.1410600931415003,2.4383575080760004e-41,2.86966155398176,-0.237882250055689,0.142379527797229,protein_coding
ENSMUSG00000000305,10090.ENSMUSP00000000314,Cdh4,True,False,1.51999305099647,-1.13269134240402,4.0537774304400404e-08,,,,protein_coding
ENSMUSG00000000339,10090.ENSMUSP00000000348,Rtca,True,True,6.64876277294605,1.65780949006899,2.630117836937938e-179,6.766809373055072,0.119069238540621,0.0547341010162542,protein_coding
ENSMUSG00000000340,10090.ENSMUSP00000000349,Dbt,True,True,3.5474491146000298,-1.70420620066017,2.6217605367239196e-62,1.5345914915670702,-0.826934055189774,9.824856349288941e-07,protein_coding
ENSMUSG00000000355,10090.ENSMUSP00000000365,Mcts1,True,False,2.57994125486795,-2.78658238972815,3.2102655489215994e-51,,,,protein_coding
ENSMUSG00000000365,10090.ENSMUSP00000093469,Rnf17,True,True,7.73269672412155,3.6682443245560097,1.9783465078e-313,8.21725302063899,0.271287730003098,0.0007278442924559059,protein_coding
ENSMUSG00000000374,10090.ENSMUSP00000000384,Trappc10,True,True,5.675006546305469,-1.27110728846887,2.10520104614413e-74,4.323338037490951,0.0159070735808298,0.875548023610775,protein_coding
ENSMUSG00000000378,10090.ENSMUSP00000000388,Ccm2,True,True,4.9669742940851,-1.99764005375104,2.681859027185488e-137,2.8462859116307206,-0.470977051390692,3.7699312556237e-05,protein_coding
ENSMUSG00000000384,10090.ENSMUSP00000000394,Tbrg4,True,True,6.34290567941212,0.436917157381508,5.06834915733975e-07,5.70921673779392,-0.6460813373755021,3.2283530459590395e-11,protein_coding
ENSMUSG00000000399,10090.ENSMUSP00000085523,Ndufa9,True,True,6.4489156604029,1.88289069927183,2.2688797958431082e-163,6.372263747258152,-0.4172833780105151,1.52744621612582e-09,protein_coding
ENSMUSG00000000420,10090.ENSMUSP00000000430,Galnt1,True,True,6.16741293336587,-4.10953632521648,0.0,2.2397263751297096,-0.379229277943063,0.0232740073996352,protein_coding
ENSMUSG00000000439,10090.ENSMUSP00000000449,Mkrn2,True,True,6.70357906994474,2.19556303631419,1.624064512227288e-253,6.81287248139671,-0.13607045687621902,0.0369036113177873,protein_coding
ENSMUSG00000000440,10090.ENSMUSP00000000450,Pparg,True,True,2.1947680049221,-0.615926349153011,0.00015209255978113602,1.3315261029659098,0.135243042589843,0.514128791377182,protein_coding
ENSMUSG00000000441,10090.ENSMUSP00000000451,Raf1,True,True,6.516226968723871,-0.937310200541354,2.29904769536757e-44,4.85839007594441,-1.51657094485448,5.494353889923768e-69,protein_coding
ENSMUSG00000000532,10090.ENSMUSP00000000544,Acvr1b,True,True,4.67738539067668,0.544844187447218,3.4437190848364e-14,3.69238429116515,-2.42517284014116,3.490372297263568e-86,protein_coding
ENSMUSG00000000538,10090.ENSMUSP00000099744,Tom1l2,True,True,5.08874848769437,-1.74017998044043,1.5614658620443192e-87,2.98449462032868,-1.04085813444592,2.21345314930335e-16,protein_coding
ENSMUSG00000000561,10090.ENSMUSP00000010278,Wdr77,True,True,5.50146420075358,-1.48198266437206,4.899489328725967e-124,3.796213633436,-0.442993746283028,1.9215564568438498e-06,protein_coding
ENSMUSG00000000563,10090.ENSMUSP00000113022,Atp5f1,True,True,6.84568986118153,0.518078497566421,1.05356832998336e-13,6.27695903842554,-0.557016422319587,4.47424830558597e-13,protein_coding
ENSMUSG00000000567,10090.ENSMUSP00000000579,Sox9,True,False,6.95789386268291,-7.39163198642974,0.0,,,,protein_coding
ENSMUSG00000000568,10090.ENSMUSP00000132735,Hnrnpd,True,True,7.657403792300251,-1.02850586357874,1.3320961114718999e-77,6.25281296417964,-0.517795304918817,4.6300198037400206e-15,protein_coding
ENSMUSG00000000581,10090.ENSMUSP00000000594,C1d,True,True,5.427193814885711,-1.69987733678365,2.9403939771127597e-97,3.82384225600774,0.162267906289437,0.15889095710894802,protein_coding
ENSMUSG00000000594,10090.ENSMUSP00000000608,Gm2a,True,True,7.1864380518507005,1.04827248543466,8.36548315287984e-56,6.96010844604193,-0.215241002694116,0.0038222187848574603,protein_coding
ENSMUSG00000000600,10090.ENSMUSP00000078985,Krit1,True,True,5.965249425732,0.0227717487315607,0.743390764038437,4.82965449993833,-1.71390924972224,3.02193173252266e-79,protein_coding
ENSMUSG00000000605,10090.ENSMUSP00000000619,Clcn4,True,True,6.0110511981135,0.304306581234213,4.54941752754444e-08,5.133347933144781,-1.21739318774286,4.419792536814922e-47,protein_coding
ENSMUSG00000000628,10090.ENSMUSP00000000642,Hk2,True,True,8.07154409490748,-5.82281877058207,0.0,2.90515181457965,0.488433402982951,2.32077025311668e-05,protein_coding
ENSMUSG00000000631,10090.ENSMUSP00000130696,Myo18a,True,True,7.5464102856371,-1.09124024662109,5.856300739676788e-56,5.90321214254641,-1.07100497653494,8.580382218810256e-37,protein_coding
ENSMUSG00000000708,10090.ENSMUSP00000000724,Kat2b,True,True,5.086709600547089,-1.69433866235091,4.281257096102978e-99,5.05780699798914,2.4595781954489104,1.0973496481311393e-122,protein_coding
ENSMUSG00000000711,10090.ENSMUSP00000000727,Rab5b,True,True,5.00443931752631,-0.108916680511517,0.0792707353378405,4.1638466741250495,-0.510140578085064,5.554513421523941e-09,protein_coding
ENSMUSG00000000738,10090.ENSMUSP00000119552,Spg7,True,True,7.17469458362408,1.85312627081856,2.5346774795249287e-137,7.117818731506818,-0.33332974824185,2.35750238300194e-05,protein_coding
ENSMUSG00000000740,10090.ENSMUSP00000000756,Rpl13,True,True,6.820771969959671,0.210955849572142,0.00349352709974875,6.27683592987084,-0.17764354038322105,0.0301096255272589,protein_coding
ENSMUSG00000000743,10090.ENSMUSP00000000759,Chmp1a,True,True,5.70554798852566,0.827907815840102,7.619109580417108e-14,5.44647918593587,-0.139533497804803,0.24956534518508494,protein_coding
ENSMUSG00000000751,10090.ENSMUSP00000000767,Rpa1,True,True,8.6804490393961,3.29932406441159,0.0,8.699991167301151,-0.6434659899348121,7.5741619625488e-35,protein_coding
ENSMUSG00000000753,10090.ENSMUSP00000000769,Serpinf1,True,True,5.34112449539396,-4.40839816708218,0.0,1.7960290658181,0.98921793426563,4.4601585169665497e-10,protein_coding
ENSMUSG00000000759,10090.ENSMUSP00000000776,Tubgcp3,True,True,5.151484124838942,-2.20678712105641,1.3106392107904493e-173,3.0783550779721898,0.0491704551469607,0.693558586011799,protein_coding
ENSMUSG00000000776,10090.ENSMUSP00000000793,Polr3d,True,True,5.872194816801269,-2.51981448614928,1.4569985418073484e-271,3.17731874933026,-0.9112438942498772,2.18406995698625e-13,protein_coding
ENSMUSG00000000782,10090.ENSMUSP00000084055,Tcf7,True,True,5.03529106389503,-2.45895703329996,1.249663428460259e-177,2.43341222990646,-0.7614286673177959,2.1822293285598998e-07,protein_coding
ENSMUSG00000000787,10090.ENSMUSP00000000804,Ddx3x,True,True,8.9544802384987,-4.745814939274951,0.0,4.14889951920834,-1.1779858393861202,3.428114817808169e-26,protein_coding
ENSMUSG00000000794,10090.ENSMUSP00000000811,Kcnn3,True,True,2.9283089828019304,0.256714768265164,0.0292835307434087,2.6080085062439,0.21834644290356606,0.12764378735620802,protein_coding
ENSMUSG00000000804,10090.ENSMUSP00000103710,Usp32,True,True,8.44110250054886,1.85796595239422,6.158131992194693e-228,8.32251159088148,-0.45721017374823,8.058586596382728e-15,protein_coding
ENSMUSG00000000811,10090.ENSMUSP00000000828,Txnrd3,True,True,9.14909494547814,4.29580464804377,0.0,9.62580032478423,0.20520850734432705,7.069197017628721e-05,protein_coding
ENSMUSG00000000823,10090.ENSMUSP00000104417,Zfp512b,True,True,6.83677837758471,1.70239804896205,1.0167887733631193e-149,6.60681325203697,-0.6848678069292641,1.1002100393311898e-22,protein_coding
ENSMUSG00000000826,10090.ENSMUSP00000072175,Dnajc5,True,True,6.9497480228983495,-2.4969993394771604,0.0,4.21728507483303,-1.10389251999891,5.64676692602848e-33,protein_coding
ENSMUSG00000000827,10090.ENSMUSP00000117690,Tpd52l2,True,True,5.91808715626187,-2.769393493103609,0.0,3.20020851701386,-0.367647374504885,0.000299249838921156,protein_coding
ENSMUSG00000000838,10090.ENSMUSP00000085906,Fmr1,True,True,6.55058569276825,-3.59292661942755,0.0,4.107573067861799,1.4384790245003602,6.974582165434098e-53,protein_coding
ENSMUSG00000000881,10090.ENSMUSP00000085299,Dlg3,True,True,3.67579032611309,-1.35240723058655,1.73984116308834e-45,3.3541541421077103,1.8382625865428104,3.5579638588400785e-63,protein_coding
ENSMUSG00000000884,10090.ENSMUSP00000130371,Gnb1l,True,True,4.6947566545722585,3.7777496905094505,1.848712167796898e-276,5.05464475766493,-0.130081214864104,0.15064724756438902,protein_coding
ENSMUSG00000000915,10090.ENSMUSP00000000939,Hip1r,True,True,5.89195045544396,0.750348698226837,2.5912437470414505e-08,5.3272536434038615,-0.8311113815667079,4.37323980065956e-08,protein_coding
ENSMUSG00000000916,10090.ENSMUSP00000000940,Nsun5,True,True,3.85621998157877,-0.35262475726953,0.00024134359629536802,2.74865566256105,-0.91556268358865,1.56866181018998e-11,protein_coding
ENSMUSG00000000934,10090.ENSMUSP00000000958,Top1mt,True,True,2.9090960255366003,-1.30025230438038,2.0909928816464896e-27,2.65514407164104,1.90258435149364,5.89719376564461e-49,protein_coding
ENSMUSG00000000957,10090.ENSMUSP00000087119,Mmp14,True,True,6.47233328885337,-5.26274967953674,0.0,1.52675484265578,-0.21312167990129,0.266872229463955,protein_coding
ENSMUSG00000000958,10090.ENSMUSP00000000984,Slc7a7,True,True,2.7110843910479,1.20021529199125,1.25569664048773e-21,2.72600296761535,0.057325734896761,0.660867137349129,protein_coding
ENSMUSG00000000959,10090.ENSMUSP00000000985,Oxa1l,True,True,4.56095969830565,-0.7291317915298359,2.8016911880194196e-24,3.12393488320262,-1.23204060584407,4.834561631449e-27,protein_coding
ENSMUSG00000000976,10090.ENSMUSP00000001002,Heatr6,True,True,3.937869762381621,-0.0973217841999516,0.26396287083786896,2.7219167530632995,-2.01874624412885,3.1714835699411e-47,protein_coding
ENSMUSG00000001016,10090.ENSMUSP00000001042,Ilf2,True,True,6.71840180334592,0.805029058848183,4.25337781079011e-43,6.120267681787361,-0.9590656552411412,1.79239398335587e-45,protein_coding
ENSMUSG00000001017,10090.ENSMUSP00000001043,Chtop,True,True,6.81969928767449,0.6729772522232789,1.5040246065126298e-37,6.07824924589983,-1.25968013236757,2.749009858313829e-79,protein_coding
ENSMUSG00000001018,10090.ENSMUSP00000122090,Snapin,True,True,5.81743189329969,2.3982712205528,6.456894363702091e-298,5.583551530664152,-1.18940229179788,1.9689453556392798e-56,protein_coding
ENSMUSG00000001034,10090.ENSMUSP00000078087,Mapk7,True,True,4.33023223416247,-2.56060435767723,8.503187323457076e-84,1.79749127398709,-0.30790686682398305,0.166689995234616,protein_coding
ENSMUSG00000001036,10090.ENSMUSP00000001063,Epn2,True,True,6.038456400451762,0.123061027376255,0.0568041088065712,4.929304005426539,-1.82458251315135,3.26445314049563e-95,protein_coding
ENSMUSG00000001039,10090.ENSMUSP00000099717,B9d1,True,True,4.63744784039696,4.469758574743911,0.0,5.33549642778371,0.443799490332745,6.97310169936432e-08,protein_coding
ENSMUSG00000001052,10090.ENSMUSP00000001079,Sec24b,True,True,7.74078515253721,0.0530023792387595,0.305933918103983,8.02296037372679,1.3453078699651295,9.816185780327286e-139,protein_coding
ENSMUSG00000001053,10090.ENSMUSP00000001080,N4bp3,True,True,4.17955406285174,0.226032599165062,0.0651400853951356,3.89978797323132,0.334104032561357,0.00684091755731676,protein_coding
ENSMUSG00000001054,10090.ENSMUSP00000001081,Rmnd5b,True,True,6.207119757601251,1.0211796745829498,8.129665659919776e-60,6.3013247389274,0.418147021192346,1.0548267535895901e-09,protein_coding
ENSMUSG00000001056,10090.ENSMUSP00000120014,Nhp2,True,True,5.19416439256692,-2.29012221811448,1.1998745373009993e-141,3.33356513572097,0.6043348943243549,6.67812828070172e-06,protein_coding
ENSMUSG00000001065,10090.ENSMUSP00000001092,Zfp276,True,True,4.10577792257302,-0.8823986196104721,5.76219367317377e-22,2.48624011413687,-1.60230148281271,7.86193125422539e-21,protein_coding
ENSMUSG00000001089,10090.ENSMUSP00000130758,Luzp1,True,True,6.81544804786075,-0.7259342095538759,8.502111621173629e-35,7.92605722047124,2.92068120551622,0.0,protein_coding
ENSMUSG00000001098,10090.ENSMUSP00000001125,Kctd10,True,True,6.809846680980471,-0.756408614071624,1.08357992208758e-34,5.893874340098059,0.16645551799398,0.0385359708115485,protein_coding
ENSMUSG00000001100,10090.ENSMUSP00000001127,Poldip2,True,True,7.39947729288764,2.31337049557944,0.0,7.51012686168447,-0.158008388260807,0.0105522663862828,protein_coding
ENSMUSG00000001105,10090.ENSMUSP00000118015,Ift20,True,True,7.775942551022051,2.32236897007347,2.500015309395818e-199,7.4432758183544685,-1.35469328850931,1.0110369765419795e-71,protein_coding
ENSMUSG00000001119,10090.ENSMUSP00000001147,Col6a1,True,True,7.84585558577989,-6.289892933448808,0.0,1.98271055035787,-0.00234126424772515,0.98991030990541,protein_coding
ENSMUSG00000001120,10090.ENSMUSP00000001148,Pcbp3,True,True,7.57965406595113,4.8736283301766194,0.0,7.78626127455971,-0.436143214986844,1.6353639397446598e-11,protein_coding
ENSMUSG00000001127,10090.ENSMUSP00000001155,Araf,True,True,4.16569316101915,-2.83925182428181,1.6743188679806492e-132,1.9071495391608,0.7775142543749429,8.42479680074734e-06,protein_coding
ENSMUSG00000001131,10090.ENSMUSP00000009530,Timp1,True,False,5.17194036588438,-5.1901437914588495,0.0,,,,protein_coding
ENSMUSG00000001138,10090.ENSMUSP00000001166,Cnnm3,True,True,3.1412816670506096,-1.5051589706862802,2.11121577390468e-21,1.12899343809144,-1.44168742064134,4.27810799687866e-12,protein_coding
ENSMUSG00000001143,10090.ENSMUSP00000117200,Lman2l,True,True,3.7900370164158,0.269940696692004,0.00158101737464171,3.94566384830917,1.03652787554248,6.26041751682282e-29,protein_coding
ENSMUSG00000001150,10090.ENSMUSP00000125960,Mcm3ap,True,True,6.037022657580692,0.16714926927080498,0.00404624566458263,5.28897341635975,-0.6267784924287111,8.541290693349179e-17,protein_coding
ENSMUSG00000001151,10090.ENSMUSP00000001179,Pcnt,True,True,6.632260867531231,0.588335687594891,3.86046294003472e-21,6.43596912877963,0.18850550645621,0.008885604595765059,protein_coding
ENSMUSG00000001156,10090.ENSMUSP00000001184,Mxd1,True,True,6.22279661495648,2.08069016274077,1.2090413309056592e-155,6.674017102287519,0.543814156394533,4.70681613776693e-12,protein_coding
ENSMUSG00000001157,10090.ENSMUSP00000001185,Gmcl1,True,True,8.302327056836281,5.0805960260923095,0.0,7.922381325088461,-2.69789569962856,0.0,protein_coding
ENSMUSG00000001173,10090.ENSMUSP00000001202,Ocrl,True,True,5.26766212426074,-3.54851814535791,0.0,1.51816134434033,-1.52321907915098,1.5929455634742696e-15,protein_coding
ENSMUSG00000001175,10090.ENSMUSP00000105709,Calm1,True,True,10.7460576515572,1.96897604692522,2.423540835147648e-232,10.5501688892156,-0.691933017982194,7.817416870712288e-32,protein_coding
ENSMUSG00000001211,10090.ENSMUSP00000101028,Agpat3,True,True,8.0610219387769,2.86437152452186,0.0,8.68495958489386,0.653546399490332,2.0993381092494396e-31,protein_coding
ENSMUSG00000001228,10090.ENSMUSP00000001258,Uhrf1,True,True,6.40130842814379,1.41709426165082,4.384907066799468e-116,6.15278542119147,-0.5554922495828721,2.10802496103094e-14,protein_coding
ENSMUSG00000001229,10090.ENSMUSP00000046604,Dpp9,True,True,4.70926129487852,-0.24488489734507,0.0406068456307764,3.55243299495929,-1.29517252787496,3.1622924378990194e-17,protein_coding
ENSMUSG00000001247,10090.ENSMUSP00000001279,Lsr,True,True,5.88918216685462,-4.87347122604684,0.0,1.09093632847274,-0.843434370726394,0.00015629029374023204,protein_coding
ENSMUSG00000001248,10090.ENSMUSP00000001280,Gramd1a,True,True,5.497511684644481,-1.5371545251598,9.28131472904705e-112,3.58556046919015,-0.914984005501823,1.0098564399536899e-17,protein_coding
ENSMUSG00000001280,10090.ENSMUSP00000001326,Sp1,True,True,6.784915330084258,-0.809181475373353,5.794065112105308e-32,5.20919619270383,-1.50947989031106,1.0735988021435098e-56,protein_coding
ENSMUSG00000001285,10090.ENSMUSP00000109312,Myg1,True,True,4.70941837585087,0.846049870743445,1.2567521572940399e-33,4.25389224492378,-0.677001041067844,4.2590071495620296e-14,protein_coding
ENSMUSG00000001288,10090.ENSMUSP00000048838,Rarg,True,True,3.92928245876468,-2.4550452213909,9.81951916436622e-104,1.57607155225031,-0.0523441960440359,0.833988108643253,protein_coding
ENSMUSG00000001289,10090.ENSMUSP00000129178,Pfdn5,True,True,8.10010966413531,1.8403292382497096,1.7131640317380385e-224,8.322667671175799,0.257600664162471,1.28270602616601e-06,protein_coding
ENSMUSG00000001300,10090.ENSMUSP00000001319,Efnb2,True,True,6.12963362218224,-6.51734651108245,0.0,1.30581865575827,2.05804512416131,4.1313893690486996e-25,protein_coding
ENSMUSG00000001313,10090.ENSMUSP00000001347,Rnd2,True,True,4.04477562114613,-1.38827737930904,6.8777830291661e-40,2.35994649812197,-0.5495401762678549,0.00235682468977466,protein_coding
ENSMUSG00000001334,10090.ENSMUSP00000099660,Fndc5,True,True,2.4842477685837503,-1.18871619680909,1.23775308954321e-17,1.6274207901399198,0.906638094719076,7.13345300436151e-08,protein_coding
ENSMUSG00000001366,10090.ENSMUSP00000001402,Fbxo9,True,True,6.37283333143232,1.03050758323449,6.353174498080878e-60,5.47389541601364,-2.80861412063934,1.4608661805300081e-227,protein_coding
ENSMUSG00000001376,10090.ENSMUSP00000001412,Vps50,True,True,5.0312283189122695,-1.04369050707544,1.3762426572983499e-40,4.96809944550805,1.81325368489599,5.36963726631359e-97,protein_coding
ENSMUSG00000001380,10090.ENSMUSP00000001416,Hars,True,True,6.9957329199496785,-0.43061126069962,1.60174855133202e-14,5.73106980346215,-1.20545268098984,1.576075887164879e-64,protein_coding
ENSMUSG00000001383,10090.ENSMUSP00000001419,Zmat2,True,True,6.130020572475329,0.5494571753727511,1.0087289489142401e-14,5.3594703425879695,-1.21931833795733,1.02966579930683e-43,protein_coding
ENSMUSG00000001403,10090.ENSMUSP00000085581,Ube2c,True,True,4.29288387866992,0.7140919855283392,1.00050984620873e-21,4.367822107178201,0.567148512235639,1.50994372411305e-10,protein_coding
ENSMUSG00000001415,10090.ENSMUSP00000001451,Smg5,True,True,7.86747143317555,1.70345185257535,3.003586944648019e-92,7.754201329328329,-0.370429986644271,2.0484024493106998e-06,protein_coding
ENSMUSG00000001416,10090.ENSMUSP00000001452,Cct3,True,True,9.32802528202776,1.5726109732249098,1.7444354964476382e-222,9.1879465235366,-0.342933374240183,1.2908004957663099e-11,protein_coding
ENSMUSG00000001419,10090.ENSMUSP00000001455,Mef2d,True,True,6.5279372830363,-2.9160753358700298,0.0,3.46903705603724,-0.988319738789109,1.09418792798149e-21,protein_coding
ENSMUSG00000001424,10090.ENSMUSP00000001460,Snd1,True,True,5.432988651022309,-2.4882177713372298,3.265003590916856e-243,2.80258484349649,-0.7773948120223829,1.4955594480843506e-08,protein_coding
ENSMUSG00000001435,10090.ENSMUSP00000101049,Col18a1,True,True,8.38396356525818,-7.456094564436129,0.0,1.09681139074043,-0.7839488034842329,0.00946820330510265,protein_coding
ENSMUSG00000001440,10090.ENSMUSP00000001479,Kpnb1,True,True,9.663671392116347,0.23380729061735,4.8977196013494595e-06,8.6319175003861,-1.5770954575550602,9.176545474220361e-178,protein_coding
ENSMUSG00000001441,10090.ENSMUSP00000001480,Npepps,True,True,7.76455433358582,0.447765723556172,1.1180877092661002e-17,7.04896607723278,-0.856922403441076,1.910937639316389e-46,protein_coding
ENSMUSG00000001445,10090.ENSMUSP00000001485,Mrpl10,True,True,4.75179595953633,0.229885186471544,0.0133599198144092,4.34980019325902,0.0882206260417418,0.376410610974024,protein_coding
ENSMUSG00000001472,10090.ENSMUSP00000056485,Tcf25,True,True,7.44675379241997,-2.81526086865052,0.0,4.51269292839297,-0.8683501962639409,8.248346271441169e-24,protein_coding
ENSMUSG00000001473,10090.ENSMUSP00000001513,Tubb6,True,True,5.884300641299701,-3.2717570869842403,0.0,4.55802191471952,2.50709278844317,2.8217636501741084e-166,protein_coding
ENSMUSG00000001482,10090.ENSMUSP00000070579,Def8,True,False,2.51121699378643,-1.6876871146146002,2.1715698954535997e-23,,,,protein_coding
ENSMUSG00000001506,10090.ENSMUSP00000001547,Col1a1,True,True,9.70045253225058,-10.3907050604061,0.0,1.3595074308579498,2.4374140625915697,4.4585730209324695e-36,protein_coding
ENSMUSG00000001507,10090.ENSMUSP00000001548,Itga3,True,False,9.10327345659385,-8.86585331479989,0.0,,,,protein_coding
ENSMUSG00000001517,10090.ENSMUSP00000073041,Foxm1,True,True,5.9365805344132605,2.01672998239883,4.534091338181196e-171,6.5301748618321005,0.7921826403194592,1.4747026781154096e-30,protein_coding
ENSMUSG00000001518,10090.ENSMUSP00000001559,Itfg2,True,True,3.04289001517292,-0.989224235233112,3.90361071757829e-15,1.86480207139367,-0.0071243220896925205,0.9756558474554308,protein_coding
ENSMUSG00000001521,10090.ENSMUSP00000001562,Tulp3,True,True,4.480312961115072,-3.44734848493046,3.695690680846456e-255,1.19459255240136,-0.252503512881839,0.242846401419406,protein_coding
ENSMUSG00000001525,10090.ENSMUSP00000001566,Tubb5,True,True,7.762026834677909,-5.3553666495006915,0.0,2.70436517840428,-0.23897497904764606,0.0591359029048543,protein_coding
ENSMUSG00000001542,10090.ENSMUSP00000001583,Ell2,True,True,5.98824778226709,-0.68262565941326,3.48704999046058e-20,6.797444156327031,2.5558842600683502,2.0034021273209777e-262,protein_coding
ENSMUSG00000001552,10090.ENSMUSP00000001592,Jup,True,True,6.91408511025785,-3.8530289411844905,0.0,4.84479704357479,2.22671409642075,3.748113874528459e-130,protein_coding
